Order Number,Item,Pinyin,Frequency
39,就 是,jiu4   shi4,396
62,就 在,jiu4   zai4,303
102,就 会,jiu4   hui4,214
136,他 就,ta1   jiu4,178
163,我 就,wo3   jiu4,160
221,就 像,jiu4   xiang4,135
239,就 不,jiu4   bu4,128
244,就 好像,jiu4   hao3 xiang4,126
279,就 要,jiu4   yao4,114
371,就 把,jiu4   ba3,94
410,这 就,zhe4   jiu4,87
434,就 在 这时,jiu4   zai4   zhe4 shi2,85
462,那 就,na4   jiu4,82
468,快 就,kuai4   jiu4,82
492,你 就,ni3   jiu4,79
515,很 快 就,hen3   kuai4   jiu4,76
582,他们 就,ta1 men   jiu4,70
640,就 能,jiu4   neng2,65
648,早 就,zao3   jiu4,64
771,就 连,jiu4   lian2,58
857,我们 就,wo3 men   jiu4,54
945,就 知道,jiu4   zhi1 dao4,51
999,就 没有,jiu4   mei2 you3,49
1066,就 可以,jiu4   ke3 yi3,47
1076,就 有,jiu4   you3,46
1238,就 一直,jiu4   yi4 zhi2,42
1373,她 就,ta1   jiu4,39
1385,它 就,ta1   jiu4,38
1394,现在 就,xian4 zai4   jiu4,38
1457,这 就 是,zhe4   jiu4   shi4,37
1558,就 被,jiu4   bei4,35
1723,立刻 就,li4 ke4   jiu4,32
1737,那 就 是,na4   jiu4   shi4,32
1768,根本 就,gen1 ben3   jiu4,32
1970,就 不 会,jiu4   bu4   hui4,29
1993,马上 就,ma3 shang4   jiu4,29
2018,哈利 就,ha1 li4   jiu4,28
2051,就 好像 他,jiu4   hao3 xiang4   ta1,28
2115,很 快 就 会,hen3   kuai4   jiu4   hui4,27
2205,快 就 会,kuai4   jiu4   hui4,27
2235,也 就,ye3   jiu4,26
2315,就 去,jiu4   qu4,26
2327,的 就,de   jiu4,25
2414,人 就,ren2   jiu4,25
2521,就 开始,jiu4   kai1 shi3,24
2527,的 就 是,de   jiu4   shi4,24
2578,一下子 就,yi1 xia4 zi   jiu4,23
2707,就 这样,jiu4   zhe4 yang4,23
2712,就 是 这样,jiu4   shi4   zhe4 yang4,23
2741,就 来,jiu4   lai2,22
2817,就 从,jiu4   cong2,22
2821,就 像 一,jiu4   xiang4   yi1,22
2832,就 听见,jiu4   ting1 jian4,22
3006,就 行,jiu4   xing2,21
3011,就 让,jiu4   rang4,21
3021,一眼 就,yi1 yan3   jiu4,21
3051,我 早 就,wo3   zao3   jiu4,21
3064,就 说,jiu4   shuo1,21
3200,可 就,ke3   jiu4,20
3204,就 因为,jiu4   yin1 wei4,20
3217,就 对,jiu4   dui4,20
3250,就 到,jiu4   dao4,20
3259,然后 就,ran2 hou4   jiu4,20
3451,早 就 知道,zao3   jiu4   zhi1 dao4,19
3454,就 没,jiu4   mei2,19
3676,就 好,jiu4   hao3,18
3703,就 是 他,jiu4   shi4   ta1,18
3965,就 又,jiu4   you4,17
4016,就 觉得,jiu4   jue2 de,17
4239,他 就 会,ta1   jiu4   hui4,16
4281,就 好像 有,jiu4   hao3 xiang4   you3,16
4294,就 意味,jiu4   yi4 wei4,16
4296,就 意味 着,jiu4   yi4 wei4   zhe,16
4320,就 给,jiu4   gei3,16
4578,就 不 能,jiu4   bu4   neng2,15
4588,就 不见,jiu4   bu2 jian4,15
4605,就 不见 了,jiu4   bu2 jian4   le,15
4608,就 是 一,jiu4   shi4   yi1,15
4616,就 看见,jiu4   kan4 jian4,15
4617,就 在 他,jiu4   zai4   ta1,15
5001,就 不 可能,jiu4   bu4   ke3 neng2,14
5027,就 把 他,jiu4   ba3   ta1,14
5033,就 有 一,jiu4   you3   yi1,14
5059,就 在 这里,jiu4   zai4   zhe4 li3,14
5092,时 就,shi2   jiu4,14
5114,就 消失,jiu4   xiao1 shi1,14
5278,就 用,jiu4   yong4,13
5309,就 好 了,jiu4   hao3   le,13
5371,之后 就,zhi1 hou4   jiu4,13
5525,就 告诉,jiu4   gao4 su4,13
5565,就 这么,jiu4   zhe4 me,13
5603,本来 就,ben3 lai2   jiu4,13
5607,就 已经,jiu4   yi3 jing1,13
5617,根本 就 不,gen1 ben3   jiu4   bu4,13
5619,就 应该,jiu4   ying1 gai1,13
5632,就 很,jiu4   hen3,13
5663,以前 就,yi3 qian2   jiu4,13
5696,就 是 你,jiu4   shi4   ni3,13
5713,他们 就 会,ta1 men   jiu4   hui4,13
5725,就 消失 了,jiu4   xiao1 shi1   le,13
5927,就 行 了,jiu4   xing2   le,12
5972,海格 就,hai3 ge2   jiu4,12
5976,马上 就 要,ma3 shang4   jiu4   yao4,12
5979,你们 就,ni3 men   jiu4,12
5987,里 就,li3   jiu4,12
6024,我 就 不,wo3   jiu4   bu4,12
6025,我 就 把,wo3   jiu4   ba3,12
6105,就 再,jiu4   zai4,12
6133,就 是 这,jiu4   shi4   zhe4,12
6149,就 离开,jiu4   li2 kai1,12
6150,就 站,jiu4   zhan4,12
6154,就 走,jiu4   zou3,12
6155,就 跑,jiu4   pao3,12
6161,就 会 把,jiu4   hui4   ba3,12
6192,就 坐,jiu4   zuo4,12
6227,根本 就 没有,gen1 ben3   jiu4   mei2 you3,12
6312,就 看,jiu4   kan4,12
6586,就 赶紧,jiu4   gan3 jin3,11
6597,这 就 意味 着,zhe4   jiu4   yi4 wei4   zhe,11
6664,快 就 要,kuai4   jiu4   yao4,11
6713,我 就 是,wo3   jiu4   shi4,11
6735,赫敏 就,he4 min3   jiu4,11
6791,上 就,shang4   jiu4,11
6864,这 就 意味,zhe4   jiu4   yi4 wei4,11
6921,就 坐 在,jiu4   zuo4   zai4,11
7030,就 死,jiu4   si3,11
7098,很 快 就 要,hen3   kuai4   jiu4   yao4,11
7379,就 好像 有 人,jiu4   hao3 xiang4   you3   ren2,10
7389,事情 就,shi4 qing2   jiu4,10
7391,就 站 在,jiu4   zhan4   zai4,10
7393,就 能 把,jiu4   neng2   ba3,10
7394,就 要 开始,jiu4   yao4   kai1 shi3,10
7433,自己 就,zi4 ji3   jiu4,10
7527,前 就,qian2   jiu4,10
7576,我 就 知道,wo3   jiu4   zhi1 dao4,10
7592,我 早 就 知道,wo3   zao3   jiu4   zhi1 dao4,10
7724,就 太,jiu4   tai4,10
7726,他 就 不,ta1   jiu4   bu4,10
7728,他 就 要,ta1   jiu4   yao4,10
7734,就 好像 她,jiu4   hao3 xiang4   ta1,10
7751,就 更,jiu4   geng4,10
7767,就 离开 了,jiu4   li2 kai1   le,10
7802,个 就,ge4   jiu4,10
7834,教授 就,jiao4 shou4   jiu4,10
7990,的 人 就,de   ren2   jiu4,10
8364,就 一,jiu4   yi1,9
8368,就 会 知道,jiu4   hui4   zhi1 dao4,9
8369,罗恩 就,luo2 en1   jiu4,9
8411,这样 就,zhe4 yang4   jiu4,9
8488,不然 就,bu4 ran2   jiu4,9
8813,就 在 他们,jiu4   zai4   ta1 men,9
8833,就 想,jiu4   xiang3,9
8841,就 是 为了,jiu4   shi4   wei4 le,9
8846,时候 就,shi2 hou4   jiu4,9
9060,就 是 在,jiu4   shi4   zai4,9
9065,就 是 这么,jiu4   shi4   zhe4 me,9
9116,就 死 了,jiu4   si3   le,9
9238,的 时候 就,de   shi2 hou4   jiu4,9
9339,看上去 就,kan4 shang4 qu4   jiu4,9
9411,着 就,zhe   jiu4,8
9426,天 就,tian1   jiu4,8
9465,你 就 是,ni3   jiu4   shi4,8
9646,就 不 是,jiu4   bu4   shi4,8
9649,你 就 会,ni3   jiu4   hui4,8
9650,你 就 可以,ni3   jiu4   ke3 yi3,8
9652,就 做,jiu4   zuo4,8
9656,就 别,jiu4   bie2,8
9667,就 对 他,jiu4   dui4   ta1,8
9671,就 必须,jiu4   bi4 xu1,8
9673,就 放,jiu4   fang4,8
9681,就 是 那个,jiu4   shi4   na4 ge,8
9684,就 有 一 个,jiu4   you3   yi1   ge4,8
9957,课 就,ke4   jiu4,8
10151,就 再 也,jiu4   zai4   ye3,8
10153,就 到 了,jiu4   dao4   le,8
10170,撒腿 就 跑,sa1 tui3   jiu4   pao3,8
10171,撒腿 就,sa1 tui3   jiu4,8
10178,就 在 哈利,jiu4   zai4   ha1 li4,8
10191,他 就是,ta1   jiu4 shi4,8
10211,就 把 它,jiu4   ba3   ta1,8
10225,就 是 因为,jiu4   shi4   yin1 wei4,8
10248,就 看出,jiu4   kan4 chu1,8
10271,就 跟,jiu4   gen1,8
10374,哈利 一眼 就,ha1 li4   yi1 yan3   jiu4,8
10521,就 是 哈利,jiu4   shi4   ha1 li4,8
10772,也许 就,ye3 xu3   jiu4,8
10953,眨眼 就,zha3 yan3   jiu4,7
11079,天狼星 就,tian1 lang2 xing1   jiu4,7
11256,它 就 会,ta1   jiu4   hui4,7
11264,大概 就,da4 gai4   jiu4,7
11266,它们 就,ta1 men   jiu4,7
11375,就 什么,jiu4   shen2 me,7
11377,就 使,jiu4   shi3,7
11381,就 像 一 个,jiu4   xiang4   yi1   ge4,7
11382,就 去 找,jiu4   qu4   zhao3,7
11389,就 在 那,jiu4   zai4   na4,7
11401,就 明白,jiu4   ming2 bai2,7
11403,就 是 不,jiu4   shi4   bu4,7
11413,就 来 了,jiu4   lai2   le,7
11417,就 知道 了,jiu4   zhi1 dao4   le,7
11421,这 就 是 你,zhe4   jiu4   shi4   ni3,7
11427,就 要 开始 了,jiu4   yao4   kai1 shi3   le,7
11428,就 要 来,jiu4   yao4   lai2,7
11431,就 认出,jiu4   ren4 chu1,7
11436,就 都,jiu4   dou1,7
11437,就 需要,jiu4   xu1 yao4,7
11484,一眼 就 看出,yi1 yan3   jiu4   kan4 chu1,7
11655,分钟 就,fen1 zhong1   jiu4,7
11709,怎么 就,zen3 me   jiu4,7
11726,今晚 就,jin1 wan3   jiu4,7
11752,想 就,xiang3   jiu4,7
11852,压根儿 就,ya4 gen1 er2   jiu4,7
11962,小 天狼星 就,xiao3   tian1 lang2 xing1   jiu4,7
12073,就 为了,jiu4   wei4 le,7
12100,就 像 在,jiu4   xiang4   zai4,7
12102,就 剩下,jiu4   sheng4 xia4,7
12136,他 就 是,ta1   jiu4   shi4,7
12169,就 把 他们,jiu4   ba3   ta1 men,7
12180,就 是 一 个,jiu4   shi4   yi1   ge4,7
12201,就 是 把,jiu4   shi4   ba3,7
12213,就 是 那,jiu4   shi4   na4,7
12225,就 永远,jiu4   yong3 yuan3,7
12233,就 着,jiu4   zhe,7
12285,他 早 就,ta1   zao3   jiu4,7
13071,看上去 就 像,kan4 shang4 qu4   jiu4   xiang4,7
13346,简直 就,jian3 zhi2   jiu4,6
13459,一会儿 就,yi1 hui4 er   jiu4,6
13477,一切 就,yi1 qie4   jiu4,6
13685,说完 就,shuo1 wan2   jiu4,6
13801,就 一直 在,jiu4   yi4 zhi2   zai4,6
13805,就 会 发现,jiu4   hui4   fa1 xian4,6
13819,就 发现,jiu4   fa1 xian4,6
13822,就 只好,jiu4   zhi3 hao3,6
13823,就 只,jiu4   zhi3,6
13824,就 叫,jiu4   jiao4,6
13826,就 听,jiu4   ting1,6
13827,就 可以 把,jiu4   ke3 yi3   ba3,6
13830,就 听见 一,jiu4   ting1 jian4   yi1,6
13831,就 喜欢,jiu4   xi3 huan1,6
13840,就 在 这,jiu4   zai4   zhe4,6
13841,就 在 这儿,jiu4   zai4   zhe4 er2,6
13845,就 在 那儿,jiu4   zai4   na4 er2,6
13855,就 好像 他们,jiu4   hao3 xiang4   ta1 men,6
13857,就 好像 哈利,jiu4   hao3 xiang4   ha1 li4,6
13864,就 很 难,jiu4   hen3   nan2,6
13866,就 感到,jiu4   gan3 dao4,6
13881,就 是 他们,jiu4   shi4   ta1 men,6
13882,就 是 你们,jiu4   shi4   ni3 men,6
13897,就 用 不 着,jiu4   yong4   bu4   zhe,6
13898,就 用 不,jiu4   yong4   bu4,6
13905,就 突然,jiu4   tu1 ran2,6
13906,就 藏,jiu4   cang2,6
13907,就 自己,jiu4   zi4 ji3,6
13908,就 藏 在,jiu4   cang2   zai4,6
13913,就 该,jiu4   gai1,6
13936,这么 快 就,zhe4 me   kuai4   jiu4,6
13955,这里 就,zhe4 li3   jiu4,6
13962,克鲁姆 就,ke4 lu3 mu3   jiu4,6
14387,什么 就,shen2 me   jiu4,6
14534,我 就 会,wo3   jiu4   hui4,6
14613,我 这 就,wo3   zhe4   jiu4,6
14918,就 变成,jiu4   bian4 cheng2,6
14938,就 回来,jiu4   hui2 lai2,6
14941,可是 就,ke3 shi4   jiu4,6
14961,就 好像 一,jiu4   hao3 xiang4   yi1,6
14968,他 就 可以,ta1   jiu4   ke3 yi3,6
15020,就 是 我,jiu4   shi4   wo3,6
15026,时间 就,shi2 jian1   jiu4,6
15028,后 就,hou4   jiu4,6
15033,明天 就,ming2 tian1   jiu4,6
15035,就 是 这样 的,jiu4   shi4   zhe4 yang4   de,6
15092,就 要 来 了,jiu4   yao4   lai2   le,6
15095,先生 就,xian1 sheng1   jiu4,6
15368,一 眨眼 就,yi1   zha3 yan3   jiu4,6
15538,之前 就,zhi1 qian2   jiu4,6
15657,他们 一眼 就,ta1 men   yi1 yan3   jiu4,6
15939,霍格沃茨 就,huo4 ge2 wo4 ci2   jiu4,6
16482,声音 就,sheng1 yin1   jiu4,5
17104,妈妈 就,ma1 ma1   jiu4,5
17230,它 就 像,ta1   jiu4   xiang4,5
17283,完 就,wan2   jiu4,5
17317,说 完 就,shuo1   wan2   jiu4,5
17456,起 就,qi3   jiu4,5
17549,就 上,jiu4   shang4,5
17561,就 会 有,jiu4   hui4   you3,5
17562,就 会 变成,jiu4   hui4   bian4 cheng2,5
17565,就 像是,jiu4   xiang4 shi4,5
17566,就 像 你,jiu4   xiang4   ni3,5
17572,就 出现 了,jiu4   chu1 xian4   le,5
17574,就 出现,jiu4   chu1 xian4,5
17576,就 匆匆,jiu4   cong1 cong1,5
17595,就 在 前面,jiu4   zai4   qian2 mian4,5
17596,就 在 你,jiu4   zai4   ni3,5
17597,就 在 今晚,jiu4   zai4   jin1 wan3,5
17603,就 够,jiu4   gou4,5
17613,就 好像 这 是,jiu4   hao3 xiang4   zhe4   shi4,5
17614,就 好像 这,jiu4   hao3 xiang4   zhe4,5
17615,就 好像 他 的,jiu4   hao3 xiang4   ta1   de,5
17617,就 幻影 移形,jiu4   huan4 ying3   yi2 xing2,5
17618,就 幻影,jiu4   huan4 ying3,5
17619,就 对 了,jiu4   dui4   le,5
17624,就 得,jiu4   de2,5
17628,就 擅自,jiu4   shan4 zi4,5
17629,就 把 我,jiu4   ba3   wo3,5
17637,就 明白 了,jiu4   ming2 bai2   le,5
17645,就 是 我们,jiu4   shi4   wo3 men,5
17649,就 是 让,jiu4   shi4   rang4,5
17651,就 显得,jiu4   xian3 de,5
17660,就 比,jiu4   bi3,5
17663,就 没有 别的,jiu4   mei2 you3   bie2 de,5
17667,就 看见 了,jiu4   kan4 jian4   le,5
17675,这 就 去,zhe4   jiu4   qu4,5
17676,就 等,jiu4   deng3,5
17693,就 认出 了,jiu4   ren4 chu1   le,5
17701,就 走开,jiu4   zou3 kai1,5
17702,就 让 你,jiu4   rang4   ni3,5
17704,就 过来,jiu4   guo4 lai2,5
17705,就 转身,jiu4   zhuan3 shen1,5
17710,就是 那,jiu4 shi4   na4,5
17711,就是 他,jiu4 shi4   ta1,5
17714,就是 那个,jiu4 shi4   na4 ge,5
17750,这样 他 就,zhe4 yang4   ta1   jiu4,5
17774,差不多 就,cha4 bu duo1   jiu4,5
17841,布莱克 就,bu4 lai2 ke4   jiu4,5
17845,那 你 就,na4   ni3   jiu4,5
18049,人 就 是,ren2   jiu4   shi4,5
18202,不然 我 就,bu4 ran2   wo3   jiu4,5
18221,很 快 就 会 知道,hen3   kuai4   jiu4   hui4   zhi1 dao4,5
18418,快 就 会 知道,kuai4   jiu4   hui4   zhi1 dao4,5
18549,办法 就,ban4 fa3   jiu4,5
18557,办法 就 是,ban4 fa3   jiu4   shi4,5
18593,感觉 就,gan3 jue2   jiu4,5
18615,十 分钟 就,shi2   fen1 zhong1   jiu4,5
18674,我 就 一直,wo3   jiu4   yi4 zhi2,5
18678,我 就 要,wo3   jiu4   yao4,5
18734,我 现在 就,wo3   xian4 zai4   jiu4,5
18781,去年 就,qu4 nian2   jiu4,5
18793,我 马上 就,wo3   ma3 shang4   jiu4,5
18813,我们 很 快 就,wo3 men   hen3   kuai4   jiu4,5
18890,他 也 就,ta1   ye3   jiu4,5
19222,可是 就 在,ke3 shi4   jiu4   zai4,5
19259,他 就 觉得,ta1   jiu4   jue2 de,5
19301,斯内普 就,si1 nei4 pu3   jiu4,5
19371,星期 就,xing1 qi1   jiu4,5
19638,他 根本 就,ta1   gen1 ben3   jiu4,5
19786,本来 就 不,ben3 lai2   jiu4   bu4,5
19892,桃金娘 就,tao2 jin1 niang2   jiu4,5
19958,步 就,bu4   jiu4,5
20463,他们 就 不,ta1 men   jiu4   bu4,5
20600,的 就是,de   jiu4 shi4,5
20818,伏地魔 就,fu2 di4 mo2   jiu4,5
20854,一 个 就,yi1   ge4   jiu4,5
