Order Number,Item,Pinyin,Frequency
111,的 事情,de   shi4 qing2,198
240,的 表情,de   biao3 qing2,128
386,的 情况,de   qing2 kuang4,91
505,的 神情,de   shen2 qing2,78
1519,的 情绪,de   qing2 xu4,36
1658,的 情景,de   qing2 jing3,33
2061,做 的 事情,zuo4   de   shi4 qing2,28
2091,脸上 的 表情,lian3 shang4   de   biao3 qing2,28
2144,发生 的 事情,fa1 sheng1   de   shi4 qing2,27
2264,情况 下,qing2 kuang4   xia4,26
2431,什么 事情,shen2 me   shi4 qing2,24
2696,的 心情,de   xin1 qing2,23
3345,把 事情,ba3   shi4 qing2,19
3460,的 情况 下,de   qing2 kuang4   xia4,19
4614,事情 都,shi4 qing2   dou1,15
5144,的 情形,de   qing2 xing2,14
5145,的 情报,de   qing2 bao4,14
5302,一些 事情,yi1 xie1   shi4 qing2,13
5315,事情 发生,shi4 qing2   fa1 sheng1,13
5524,可怕 的 事情,ke3 pa4   de   shi4 qing2,13
5558,事情 要,shi4 qing2   yao4,13
6448,不 情愿,bu4   qing2 yuan4,11
6472,种 情况,zhong3   qing2 kuang4,11
6512,脸上 的 神情,lian3 shang4   de   shen2 qing2,11
7122,件 事情,jian4   shi4 qing2,11
7389,事情 就,shi4 qing2   jiu4,10
7496,什么 情况,shen2 me   qing2 kuang4,10
7783,这 种 情况,zhe4   zhong3   qing2 kuang4,10
8078,任何 事情,ren4 he2   shi4 qing2,10
8162,不 情愿 地,bu4   qing2 yuan4   di4,9
8257,种 事情,zhong3   shi4 qing2,9
8387,事情 告诉,shi4 qing2   gao4 su4,9
8562,惊恐 的 表情,jing1 kong3   de   biao3 qing2,9
9184,事情 的,shi4 qing2   de,9
9218,情愿 地,qing2 yuan4   di4,9
9538,要 做 的 事情,yao4   zuo4   de   shi4 qing2,8
10588,热情 地,re4 qing2   di4,8
11018,神情 十分,shen2 qing2   shi2 fen1,7
11269,许多 事情,xu3 duo1   shi4 qing2,7
11759,副 表情,fu4   biao3 qing2,7
12200,事情 上,shi4 qing2   shang4,7
12268,这 种 事情,zhe4   zhong3   shi4 qing2,7
12639,异常 情况,yi4 chang2   qing2 kuang4,7
12704,重要 的 事情,zhong4 yao4   de   shi4 qing2,7
12751,的 事情 都,de   shi4 qing2   dou1,7
12856,的 感情,de   gan3 qing2,7
13558,表情 很,biao3 qing2   hen3,6
13941,这些 事情,zhe4 xie1   shi4 qing2,6
14023,那 副 表情,na4   fu4   biao3 qing2,6
14372,心情 沉重,xin1 qing2   chen2 zhong4,6
14434,情况 的,qing2 kuang4   de,6
14543,我 情愿,wo3   qing2 yuan4,6
14558,厌恶 的 表情,yan4 wu4   de   biao3 qing2,6
15304,他 的 心情,ta1   de   xin1 qing2,6
15480,他 脸上 的 表情,ta1   lian3 shang4   de   biao3 qing2,6
15757,的 事情 告诉,de   shi4 qing2   gao4 su4,6
15758,的 事情 上,de   shi4 qing2   shang4,6
16232,了 什么 事情,le   shen2 me   shi4 qing2,6
16519,神情 显得,shen2 qing2   xian3 de,5
17019,自己 的 情绪,zi4 ji3   de   qing2 xu4,5
17246,一 件 事情,yi1   jian4   shi4 qing2,5
17653,事情 原原本本 地,shi4 qing2   yuan2 yuan2 ben3 ben3   di4,5
17657,事情 吧,shi4 qing2   ba,5
17658,事情 原原本本,shi4 qing2   yuan2 yuan2 ben3 ben3,5
17670,事情 是,shi4 qing2   shi4,5
17671,事情 已经,shi4 qing2   yi3 jing1,5
17909,那些 事情,na4 xie1   shi4 qing2,5
18427,别的 事情,bie2 de   shi4 qing2,5
18508,情况 是,qing2 kuang4   shi4,5
18851,所有 的 事情,suo3 you3   de   shi4 qing2,5
19789,他 的 情绪,ta1   de   qing2 xu4,5
19840,他 的 神情,ta1   de   shen2 qing2,5
20446,的 事情 要,de   shi4 qing2   yao4,5
20889,的 那 副 表情,de   na4   fu4   biao3 qing2,5
