Order Number,Item,Pinyin,Frequency
476,和 高尔,he2   gao1 er3,81
510,克拉布 和 高尔,ke4 la1 bu4   he2   gao1 er3,77
1047,马尔福 的,ma3 er3 fu2   de,48
1052,马尔福 先生,ma3 er3 fu2   xian1 sheng1,47
1302,马尔福 说,ma3 er3 fu2   shuo1,40
1882,高尔 的,gao1 er3   de,30
2516,里德尔 的,li3 de2 er3   de,24
3508,着 马尔福,zhe   ma3 er3 fu2,18
3684,马尔福 在,ma3 er3 fu2   zai4,18
3993,费尔奇 的,fei4 er3 qi2   de,17
4051,里德尔 说,li3 de2 er3   shuo1,17
4262,是 马尔福,shi4   ma3 er3 fu2,16
4569,了 马尔福,le   ma3 er3 fu2,15
4744,看见 马尔福,kan4 jian4   ma3 er3 fu2,14
4835,比尔 和,bi3 er3   he2,14
4883,和 高尔 的,he2   gao1 er3   de,14
5124,马尔福 一,ma3 er3 fu2   yi1,14
5684,爱尔兰队 的,ai4 er3 lan2 dui4   de,13
5931,比尔 说,bi3 er3   shuo1,12
6195,和 马尔福,he2   ma3 er3 fu2,12
6720,费尔奇 先生,fei4 er3 qi2   xian1 sheng1,11
6893,克拉布 和 高尔 的,ke4 la1 bu4   he2   gao1 er3   de,11
7349,费尔奇 说,fei4 er3 qi2   shuo1,10
7402,比尔 和 查理,bi3 er3   he2   cha2 li3,10
7440,里德尔 的 日记,li3 de2 er3   de   ri4 ji4,10
7597,里德尔 一,li3 de2 er3   yi1,10
7671,把 马尔福,ba3   ma3 er3 fu2,10
7809,和 比尔,he2   bi3 er3,10
7957,里德尔 一 家,li3 de2 er3   yi1   jia1,10
8244,朝 马尔福,chao2   ma3 er3 fu2,9
8506,马尔福 一 家,ma3 er3 fu2   yi1   jia1,9
9027,比尔 的,bi3 er3   de,9
9271,在 费尔奇,zai4   fei4 er3 qi2,9
9579,管理员 费尔奇,guan3 li3 yuan2   fei4 er3 qi2,8
9590,费尔奇 和,fei4 er3 qi2   he2,8
9827,马尔福 和,ma3 er3 fu2   he2,8
10853,马尔福 对,ma3 er3 fu2   dui4,8
11265,让 马尔福,rang4   ma3 er3 fu2,7
11649,马尔福 先生 的,ma3 er3 fu2   xian1 sheng1   de,7
11650,马尔福 又,ma3 er3 fu2   you4,7
12034,了 高尔,le   gao1 er3,7
12953,马尔福 是,ma3 er3 fu2   shi4,7
12955,马尔福 说 着,ma3 er3 fu2   shuo1   zhe,7
13178,着 里德尔,zhe   li3 de2 er3,6
13182,着 马尔福 的,zhe   ma3 er3 fu2   de,6
13699,对 克拉布 和 高尔,dui4   ke4 la1 bu4   he2   gao1 er3,6
13767,了 马尔福 的,le   ma3 er3 fu2   de,6
13770,跟 马尔福,gen1   ma3 er3 fu2,6
14308,马尔福 把,ma3 er3 fu2   ba3,6
15631,爱尔兰 的,ai4 er3 lan2   de,6
16100,在 马尔福,zai4   ma3 er3 fu2,6
16159,的 马尔福,de   ma3 er3 fu2,6
16784,夫人 和 比尔,fu1 ren2   he2   bi3 er3,5
16814,了 德拉科•马尔福,le   de2 la1 ke1 • ma3 er3 fu2,5
17410,对 马尔福,dui4   ma3 er3 fu2,5
17534,了 高尔 的,le   gao1 er3   de,5
18080,里德尔 是,li3 de2 er3   shi4,5
18083,里德尔 在,li3 de2 er3   zai4,5
18255,韦斯莱 夫人 和 比尔,wei2 si1 lai2   fu1 ren2   he2   bi3 er3,5
18294,马尔福 也,ma3 er3 fu2   ye3,5
18298,马尔福 大声,ma3 er3 fu2   da4 sheng1,5
18299,马尔福 先生 说,ma3 er3 fu2   xian1 sheng1   shuo1,5
18300,马尔福 的 胳膊,ma3 er3 fu2   de   ge1 bo2,5
18668,卢修斯•马尔福 的,lu2 xiu1 si1 • ma3 er3 fu2   de,5
18996,把 费尔奇,ba3   fei4 er3 qi2,5
