Order Number,Item,Pinyin,Frequency
1961,张 羊皮纸,zhang1   yang2 pi2 zhi3,29
2174,卷 羊皮纸,juan3   yang2 pi2 zhi3,27
2659,的 羊皮纸,de   yang2 pi2 zhi3,23
3283,皮皮 鬼,pi2 pi2   gui3,19
3408,的 皮肤,de   pi2 fu1,19
4128,羊皮纸 上,yang2 pi2 zhi3   shang4,16
5547,一 张 羊皮纸,yi1   zhang1   yang2 pi2 zhi3,13
6386,的 眼皮,de   yan3 pi2,12
7159,一 卷 羊皮纸,yi1   juan3   yang2 pi2 zhi3,11
7862,那 张 羊皮纸,na4   zhang1   yang2 pi2 zhi3,10
8383,羊皮纸 和,yang2 pi2 zhi3   he2,9
9260,的 皮,de   pi2,9
10079,把 羊皮纸,ba3   yang2 pi2 zhi3,8
10284,是 皮皮鬼,shi4   pi2 pi2 gui3,8
13031,皮皮鬼 在,pi2 pi2 gui3   zai4,7
14428,恶作剧 的 皮皮鬼,e4 zuo4 ju4   de   pi2 pi2 gui3,6
16011,的 皮皮鬼,de   pi2 pi2 gui3,6
16019,在 羊皮纸,zai4   yang2 pi2 zhi3,6
16080,的 蛇皮,de   she2 pi2,6
16870,羊皮纸 的,yang2 pi2 zhi3   de,5
17355,调皮 地,tiao2 pi2   di4,5
18358,鳄鱼皮 手袋,e4 yu2 pi2   shou3 dai4,5
18384,鼹鼠 皮大衣,yan3 shu3   pi2 da4 yi1,5
19191,搞 恶作剧 的 皮皮鬼,gao3   e4 zuo4 ju4   de   pi2 pi2 gui3,5
20010,毛皮 斗篷,mao2 pi2   dou3 peng2,5
20742,的 皮箱,de   pi2 xiang1,5
20754,在 羊皮纸 上,zai4   yang2 pi2 zhi3   shang4,5
20945,皮皮鬼 的,pi2 pi2 gui3   de,5
