Order Number,Item,Pinyin,Frequency
895,年 前,nian2   qian2,52
1095,前 的,qian2   de,46
1585,在 前面,zai4   qian2 mian4,35
1647,前面 的,qian2 mian4   de,34
1671,面前 的,mian4 qian2   de,33
1757,往前 走,wang3 qian2   zou3,32
1859,他 以前,ta1   yi3 qian2,30
1903,前 一,qian2   yi1,30
1928,以前 从,yi3 qian2   cong2,29
1998,以前 从 没,yi3 qian2   cong2   mei2,29
2257,他 面前,ta1   mian4 qian2,26
2459,比 以前,bi3   yi3 qian2,24
2791,万圣节 前夕,wan4 sheng4 jie2   qian2 xi1,22
2796,我 以前,wo3   yi3 qian2,22
2834,哈利 以前,ha1 li4   yi3 qian2,22
3023,他们 面前,ta1 men   mian4 qian2,21
3924,前 一 天,qian2   yi1   tian1,17
4002,以前 的,yi3 qian2   de,17
4140,胸 前,xiong1   qian2,16
4650,在 他 面前,zai4   ta1   mian4 qian2,15
4799,五十 年 前,wu3 shi2   nian2   qian2,14
5128,的 前,de   qian2,14
5133,在 他们 面前,zai4   ta1 men   mian4 qian2,14
5514,走上 前,zou3 shang4   qian2,13
5663,以前 就,yi3 qian2   jiu4,13
5667,哈利 面前,ha1 li4   mian4 qian2,13
5796,眼前 的,yan3 qian2   de,12
6496,壁炉 前,bi4 lu2   qian2,11
6592,年 前 的,nian2   qian2   de,11
6854,星期 前,xing1 qi1   qian2,11
7367,小时 前,xiao3 shi2   qian2,10
7527,前 就,qian2   jiu4,10
8570,前额 上,qian2 e2   shang4,9
8836,的 前 一,de   qian2   yi1,9
9247,以前 一样,yi3 qian2   yi1 yang4,9
9251,以前 从没有,yi3 qian2   cong2 mei2 you3,9
9551,它 以前,ta1   yi3 qian2,8
9787,往前 走去,wang3 qian2   zou3 qu4,8
9911,前 一 天 晚上,qian2   yi1   tian1   wan3 shang4,8
10051,他 以前 从,ta1   yi3 qian2   cong2,8
10052,他 以前 从 没,ta1   yi3 qian2   cong2   mei2,8
10316,上前 去,shang4 qian2   qu4,8
10477,比 以前 更加,bi3   yi3 qian2   geng4 jia1,8
10606,他 面前 的,ta1   mian4 qian2   de,8
10659,镜子 前面,jing4 zi   qian2 mian4,8
10667,他们 前面,ta1 men   qian2 mian4,8
10702,的 前门,de   qian2 men2,8
10801,以前 从 没 见,yi3 qian2   cong2   mei2   jian4,8
10803,以前 从 没 见 过,yi3 qian2   cong2   mei2   jian4   guo4,8
10808,以前 更加,yi3 qian2   geng4 jia1,8
10824,人 面前,ren2   mian4 qian2,8
11263,你 以前,ni3   yi3 qian2,7
11359,继续 往前,ji4 xu4   wang3 qian2,7
