Order Number,Item,Pinyin,Frequency
2420,得 通红,de2   tong1 hong2,25
2468,涨 得 通红,zhang3   de2   tong1 hong2,24
3771,通过 了,tong1 guo4   le,17
5580,普通 的,pu3 tong1   de,13
5773,的 通道,de   tong1 dao4,13
5873,秘密 通道,mi4 mi4   tong1 dao4,12
7292,脸 涨 得 通红,lian3   zhang3   de2   tong1 hong2,10
8999,不 通,bu4   tong1,9
9604,红通通 的,hong2 tong1 tong1   de,8
10358,通过 路威,tong1 guo4   lu4 wei1,8
10403,条 通道,tiao2   tong1 dao4,8
11713,怎样 通过,zen3 yang4   tong1 guo4,7
12637,他 通过,ta1   tong1 guo4,7
13783,身边 通过,shen1 bian1   tong1 guo4,6
13989,通过 一,tong1 guo4   yi1,6
14443,想 不 通,xiang3   bu4   tong1,6
14709,扑通 一 声,pu1 tong1   yi1   sheng1,6
14710,扑通 一,pu1 tong1   yi1,6
15156,是 通过,shi4   tong1 guo4,6
17804,通往 门厅 的,tong1 wang3   men2 ting1   de,5
17805,通往 门厅,tong1 wang3   men2 ting1,5
17806,通常 是,tong1 chang2   shi4,5
17811,通道 里,tong1 dao4   li3,5
18775,去 通知,qu4   tong1 zhi1,5
18981,变得 通红,bian4 de2   tong1 hong2,5
19082,一 条 通道,yi1   tiao2   tong1 dao4,5
19600,普通 巫师 等级,pu3 tong1   wu1 shi1   deng3 ji2,5
19601,普通 巫师,pu3 tong1   wu1 shi1,5
20766,的 秘密 通道,de   mi4 mi4   tong1 dao4,5
20824,的 脸 涨 得 通红,de   lian3   zhang3   de2   tong1 hong2,5
