Order Number,Item,Pinyin,Frequency
172,对 他,dui4   ta1,156
249,对 哈利,dui4   ha1 li4,125
308,他 对,ta1   dui4,108
447,地 对,di4   dui4,84
506,对 我,dui4   wo3,78
511,对 了,dui4   le,77
571,对 你,dui4   ni3,71
690,对 哈利 说,dui4   ha1 li4   shuo1,62
946,不 对,bu4   dui4,51
981,我 对,wo3   dui4,50
1026,对 他们,dui4   ta1 men,48
1220,一 对,yi1   dui4,42
1241,对 她,dui4   ta1,42
1330,对 罗恩,dui4   luo2 en1,39
1354,得 对,de2   dui4,39
1355,哈利 对,ha1 li4   dui4,39
1578,是 对,shi4   dui4,35
1581,说 得 对,shuo1   de2   dui4,35
1614,绝对 不,jue2 dui4   bu4,34
1731,对 吗,dui4   ma,32
2049,对 他 说,dui4   ta1   shuo1,28
2098,对 自己,dui4   zi4 ji3,28
2214,对 不,dui4   bu4,26
2472,她 对,ta1   dui4,24
2481,这 对,zhe4   dui4,24
2569,对 他 的,dui4   ta1   de,23
2598,对 不 对,dui4   bu4   dui4,23
2660,对 这,dui4   zhe4,23
2750,对 它,dui4   ta1,22
2768,对 我 说,dui4   wo3   shuo1,22
2915,对 赫敏,dui4   he4 min3,21
3062,你 对,ni3   dui4,21
3132,罗恩 对,luo2 en1   dui4,20
3217,就 对,jiu4   dui4,20
3282,对 他们 说,dui4   ta1 men   shuo1,19
3299,那 对,na4   dui4,19
3316,似乎 对,si4 hu1   dui4,19
3351,对 罗恩 说,dui4   luo2 en1   shuo1,19
3519,对 你 说,dui4   ni3   shuo1,18
3534,对 哈利 和,dui4   ha1 li4   he2,18
3571,对面 的,dui4 mian4   de,18
3593,要 对,yao4   dui4,18
3862,面对 着,mian4 dui4   zhe,17
3941,地 对 哈利,di4   dui4   ha1 li4,17
3978,对 此,dui4   ci3,17
3987,会 对,hui4   dui4,17
4082,对 吧,dui4   ba,16
4106,对 海格,dui4   hai3 ge2,16
4108,对 的,dui4   de,16
4147,对方 的,dui4 fang1   de,16
4268,他 对 哈利,ta1   dui4   ha1 li4,16
4529,对 你们,dui4   ni3 men,15
4822,小声 对,xiao3 sheng1   dui4,14
4933,对 一,dui4   yi1,14
4952,对 韦斯莱,dui4   wei2 si1 lai2,14
5151,地 对 哈利 说,di4   dui4   ha1 li4   shuo1,14
5175,是 对 的,shi4   dui4   de,14
5241,声音 对,sheng1 yin1   dui4,13
5262,对 我们,dui4   wo3 men,13
5272,对 着,dui4   zhe,13
5280,了 对,le   dui4,13
5281,对 她 说,dui4   ta1   shuo1,13
5293,也 对,ye3   dui4,13
5453,对 赫敏 说,dui4   he4 min3   shuo1,13
5821,低声 对,di1 sheng1   dui4,12
6023,我 对 你,wo3   dui4   ni3,12
6030,对 啊,dui4   a,12
6055,又 对,you4   dui4,12
6116,他 对 罗恩,ta1   dui4   luo2 en1,12
6655,能 对,neng2   dui4,11
6705,对 他 来说,dui4   ta1   lai2 shuo1,11
6721,对 小,dui4   xiao3,11
6734,赫敏 对,he4 min3   dui4,11
6737,对 角巷,dui4   jiao3 xiang4,11
6755,对视 了,dui4 shi4   le,11
7232,着 对方,zhe   dui4 fang1,10
7344,对 你 说 过,dui4   ni3   shuo1   guo4,10
7350,对 未成年,dui4   wei4 cheng2 nian2,10
7351,对 未成年 巫师 加以 合理,dui4   wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3,10
7591,对 她 的,dui4   ta1   de,10
7601,对 罗恩 和,dui4   luo2 en1   he2,10
7653,对 未成年 巫师 加以,dui4   wei4 cheng2 nian2   wu1 shi1   jia1 yi3,10
7709,对 未成年 巫师,dui4   wei4 cheng2 nian2   wu1 shi1,10
7899,都 对,dou1   dui4,10
7992,他们 对,ta1 men   dui4,10
8032,在 对,zai4   dui4,10
8191,着 对,zhe   dui4,9
8233,罗恩 对 哈利,luo2 en1   dui4   ha1 li4,9
8323,对 双胞胎,dui4   shuang1 bao1 tai1,9
8324,对 哈利 和 罗恩,dui4   ha1 li4   he2   luo2 en1,9
8501,面对 的,mian4 dui4   de,9
8635,对 罗恩 和 赫敏,dui4   luo2 en1   he2   he4 min3,9
8656,对 邓布利多,dui4   deng4 bu4 li4 duo1,9
8666,对 韦斯莱 先生,dui4   wei2 si1 lai2   xian1 sheng1,9
8672,对付 那,dui4 fu4   na4,9
8680,对视 了 一下,dui4 shi4   le   yi1 xia4,9
8682,对 邓布利多 说,dui4   deng4 bu4 li4 duo1   shuo1,9
9057,没有 对,mei2 you3   dui4,9
9097,人 对,ren2   dui4,9
9626,绝对 不 能,jue2 dui4   bu4   neng2,8
9667,就 对 他,jiu4   dui4   ta1,8
9716,邓布利多 对,deng4 bu4 li4 duo1   dui4,8
9915,想 对,xiang3   dui4,8
9976,压低 声音 对,ya1 di1   sheng1 yin1   dui4,8
9984,对 未成年 巫师 加以 合理 约束法,dui4   wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3   yue1 shu4 fa3,8
10004,对 魔法,dui4   mo2 fa3,8
10117,转身 对,zhuan3 shen1   dui4,8
10193,教授 对,jiao4 shou4   dui4,8
10288,是 绝对,shi4   jue2 dui4,8
10346,已经 对,yi3 jing1   dui4,8
10552,海格 对,hai3 ge2   dui4,8
10755,在 对角巷,zai4   dui4 jiao3 xiang4,8
10810,一边 对,yi1 bian1   dui4,8
10853,马尔福 对,ma3 er3 fu2   dui4,8
11301,对 你 的,dui4   ni3   de,7
11306,对 哈利 和 赫敏 说,dui4   ha1 li4   he2   he4 min3   shuo1,7
11308,对 孪生,dui4   luan2 sheng1,7
11310,对 小 天狼星,dui4   xiao3   tian1 lang2 xing1,7
11312,对 我 的,dui4   wo3   de,7
11321,对 那,dui4   na4,7
11322,对着 他,dui4 zhe   ta1,7
11675,刚才 对,gang1 cai2   dui4,7
11842,对 别人,dui4   bie2 ren2,7
11844,对 哈利 和 赫敏,dui4   ha1 li4   he2   he4 min3,7
11870,去 对付,qu4   dui4 fu4,7
11875,对 自己 说,dui4   zi4 ji3   shuo1,7
11876,对 自己 的,dui4   zi4 ji3   de,7
11883,对 这个,dui4   zhe4 ge,7
12126,他 对 我,ta1   dui4   wo3,7
12128,他 对 哈利 说,ta1   dui4   ha1 li4   shuo1,7
12135,可能 对,ke3 neng2   dui4,7
12162,斯内普 对,si1 nei4 pu3   dui4,7
12475,哈利 对面,ha1 li4   dui4 mian4,7
