Order Number,Item,Pinyin,Frequency
1492,忘记 了,wang4 ji4   le,37
2035,黑魔 标记,hei1 mo2   biao1 ji4,28
2242,的 记忆,de   ji4 yi4,26
2706,不 记得,bu4   ji4 de,23
3015,本 日记,ben3   ri4 ji4,21
3050,记得 吗,ji4 de   ma,21
3223,还 记得,hai2   ji4 de,20
3567,的 日记,de   ri4 ji4,18
4199,我 记得,wo3   ji4 de,16
5119,记 不,ji4   bu4,14
5343,没有 忘记,mei2 you3   wang4 ji4,13
5705,记得 他,ji4 de   ta1,13
6469,一 记,yi1   ji4,11
7097,这 本 日记,zhe4   ben3   ri4 ji4,11
7440,里德尔 的 日记,li3 de2 er3   de   ri4 ji4,10
7513,记忆 中,ji4 yi4   zhong1,10
7582,会 忘记,hui4   wang4 ji4,10
8300,标记 的,biao1 ji4   de,9
9268,的 笔记,de   bi3 ji4,9
9972,我 忘记,wo3   wang4 ji4,8
10224,日记 的,ri4 ji4   de,8
11493,那 本 日记,na4   ben3   ri4 ji4,7
11664,魔 标记,mo2   biao1 ji4,7
11884,我 记,wo3   ji4,7
12193,他 忘记,ta1   wang4 ji4,7
12702,不 会 忘记,bu4   hui4   wang4 ji4,7
13644,记得 我,ji4 de   wo3,6
13808,了 黑魔 标记,le   hei1 mo2   biao1 ji4,6
14247,你 还 记得,ni3   hai2   ji4 de,6
14362,黑 魔 标记,hei1   mo2   biao1 ji4,6
14418,记忆 球,ji4 yi4   qiu2,6
14774,变出 黑 魔 标记,bian4 chu1   hei1   mo2   biao1 ji4,6
15017,日记 里,ri4 ji4   li3,6
17262,记 不 住,ji4   bu4   zhu4,5
17263,记住 我,ji4 zhu4   wo3,5
17266,记得 你,ji4 de   ni3,5
17267,记忆 中 的,ji4 yi4   zhong1   de,5
18459,记 在,ji4   zai4,5
18625,我 不 记得,wo3   bu4   ji4 de,5
18693,我 忘记 了,wo3   wang4 ji4   le,5
18969,变出 了 黑魔 标记,bian4 chu1   le   hei1 mo2   biao1 ji4,5
19351,他 忘记 了,ta1   wang4 ji4   le,5
20858,的 记录,de   ji4 lu4,5
