Order Number,Item,Pinyin,Frequency
695,的 肩膀,de   jian1 bang3,62
1792,肩膀 上,jian1 bang3   shang4,31
1904,着 翅膀,zhe   chi4 bang3,30
2976,哈利 的 肩膀,ha1 li4   de   jian1 bang3,21
3333,了 耸肩膀,le   song3 jian1 bang3,19
3626,扑扇 着 翅膀,pu1 shan1   zhe   chi4 bang3,18
3717,的 翅膀,de   chi4 bang3,18
4715,的 肩膀 上,de   jian1 bang3   shang4,15
5265,他 的 肩膀,ta1   de   jian1 bang3,13
7401,翅膀 的,chi4 bang3   de,10
8403,耸 了 耸肩膀,song3   le   song3 jian1 bang3,9
10491,他 肩膀,ta1   jian1 bang3,8
13952,巨大 的 翅膀,ju4 da4   de   chi4 bang3,6
15462,他 肩膀 上,ta1   jian1 bang3   shang4,6
