Order Number,Item,Pinyin,Frequency
49,把 他,ba3   ta1,356
64,把 它,ba3   ta1,295
74,一 把,yi1   ba3,269
113,他 把,ta1   ba3,196
243,把 我,ba3   wo3,127
256,把 你,ba3   ni3,122
264,哈利 把,ha1 li4   ba3,119
371,就 把,jiu4   ba3,94
399,把 一,ba3   yi1,89
418,会 把,hui4   ba3,86
420,把 哈利,ba3   ha1 li4,86
421,要 把,yao4   ba3,86
448,想 把,xiang3   ba3,84
457,把 他们,ba3   ta1 men,82
567,我 把,wo3   ba3,71
583,地 把,di4   ba3,70
595,把 那,ba3   na4,69
611,能 把,neng2   ba3,68
623,把 她,ba3   ta1,67
643,把 它们,ba3   ta1 men,65
661,把 这,ba3   zhe4,64
681,把 他 的,ba3   ta1   de,62
729,把 魔杖,ba3   mo2 zhang4,60
733,又 把,you4   ba3,60
809,你 把,ni3   ba3,56
881,把 自己,ba3   zi4 ji3,53
1108,她 把,ta1   ba3,45
1153,一边 把,yi1 bian1   ba3,44
1251,他们 把,ta1 men   ba3,41
1297,把 门,ba3   men2,40
1404,一 把 抓住,yi1   ba3   zhua1 zhu4,38
1413,没有 把,mei2 you3   ba3,38
1416,把 抓住,ba3   zhua1 zhu4,38
1439,把 椅子,ba3   yi3 zi,38
1471,已经 把,yi3 jing1   ba3,37
1489,把 你 的,ba3   ni3   de,37
1606,把 目光,ba3   mu4 guang1,34
1625,把 扫帚,ba3   sao4 zhou3,34
1680,把 我 的,ba3   wo3   de,33
1710,那 把,na4   ba3,32
1803,赶紧 把,gan3 jin3   ba3,31
1883,罗恩 把,luo2 en1   ba3,30
1967,然后 把,ran2 hou4   ba3,29
1986,把 信,ba3   xin4,29
1994,把 脑袋,ba3   nao3 dai4,29
2060,把 脸,ba3   lian3,28
2076,可以 把,ke3 yi3   ba3,28
2254,把 手,ba3   shou3,26
2462,的 一 把,de   yi1   ba3,24
2561,都 把,dou1   ba3,23
2591,把 我们,ba3   wo3 men,23
2611,把 一 只,ba3   yi1   zhi3,23
2628,赫敏 把,he4 min3   ba3,23
2638,一 把 椅子,yi1   ba3   yi3 zi,23
2759,把 这些,ba3   zhe4 xie1,22
2769,把 自己 的,ba3   zi4 ji3   de,22
2812,把 隐形,ba3   yin3 xing2,22
2814,不 把,bu4   ba3,22
2972,人 把,ren2   ba3,21
2978,把 书,ba3   shu1,21
2979,把 飞天 扫帚,ba3   fei1 tian1   sao4 zhou3,21
3061,应该 把,ying1 gai1   ba3,21
3066,把 飞天,ba3   fei1 tian1,21
3083,把 头,ba3   tou2,21
3272,着 一 把,zhe   yi1   ba3,19
3345,把 事情,ba3   shi4 qing2,19
3348,把 火,ba3   huo3,19
3364,扫帚 把,sao4 zhou3   ba3,19
3372,把 手 伸进,ba3   shou3   shen1 jin4,19
3445,必须 把,bi4 xu1   ba3,19
3500,三 把,san1   ba3,18
3559,把 这个,ba3   zhe4 ge,18
3608,把 哈利 的,ba3   ha1 li4   de,18
3630,把 你们,ba3   ni3 men,18
3635,把 罗恩,ba3   luo2 en1,18
3644,不 能 把,bu4   neng2   ba3,18
3729,是 把,shi4   ba3,18
3767,着 把,zhe   ba3,17
3890,三 把 扫帚,san1   ba3   sao4 zhou3,17
3979,不 会 把,bu4   hui4   ba3,17
3984,再 把,zai4   ba3,17
4134,把 小,ba3   xiao3,16
4220,把 椅子 上,ba3   yi3 zi   shang4,16
4324,会 把 他,hui4   ba3   ta1,16
4511,把 一切,ba3   yi1 qie4,15
4536,他 把 魔杖,ta1   ba3   mo2 zhang4,15
4557,才 把,cai2   ba3,15
4571,把 那些,ba3   na4 xie1,15
4784,我 把 它,wo3   ba3   ta1,14
4837,差点 把,cha4 dian3   ba3,14
4916,想 把 它,xiang3   ba3   ta1,14
4932,把 这 件,ba3   zhe4   jian4,14
4977,把 头发,ba3   tou2 fa4,14
4978,把 她 的,ba3   ta1   de,14
4982,把 目光 从,ba3   mu4 guang1   cong2,14
4983,把 眼睛,ba3   yan3 jing1,14
4984,把 脸 埋,ba3   lian3   mai2,14
5027,就 把 他,jiu4   ba3   ta1,14
5174,一 把 椅子 上,yi1   ba3   yi3 zi   shang4,14
5398,把 人,ba3   ren2,13
5452,把 这 件 事,ba3   zhe4   jian4   shi4,13
5459,把 隐形 衣,ba3   yin3 xing2   yi1,13
5482,把 一切 都,ba3   yi1 qie4   dou1,13
5483,把 他们 的,ba3   ta1 men   de,13
5487,把 声音,ba3   sheng1 yin1,13
5492,把 火 弩箭,ba3   huo3   nu3 jian4,13
5494,把 脸 埋 在,ba3   lian3   mai2   zai4,13
5496,把 门 打开,ba3   men2   da3 kai1,13
5535,教授 把,jiao4 shou4   ba3,13
5636,开始 把,kai1 shi3   ba3,13
5664,它 把,ta1   ba3,13
5769,了 一 把,le   yi1   ba3,13
5910,他 一 把,ta1   yi1   ba3,12
5971,海格 把,hai3 ge2   ba3,12
6017,把 所有,ba3   suo3 you3,12
6025,我 就 把,wo3   jiu4   ba3,12
6074,把 他 从,ba3   ta1   cong2,12
6078,把 大,ba3   da4,12
6082,把 抓住 哈利,ba3   zhua1 zhu4   ha1 li4,12
6085,把 空,ba3   kong1,12
6119,不 要 把,bu4   yao4   ba3,12
6122,还 把,hai2   ba3,12
6161,就 会 把,jiu4   hui4   ba3,12
6251,一 把 抓住 哈利,yi1   ba3   zhua1 zhu4   ha1 li4,12
6752,我们 把,wo3 men   ba3,11
6777,把 一 个,ba3   yi1   ge4,11
6779,把 什么,ba3   shen2 me,11
6782,把 你 的 名字,ba3   ni3   de   ming2 zi4,11
6787,把 帽子,ba3   mao4 zi,11
6788,把 报纸,ba3   bao4 zhi3,11
6792,把 箱子,ba3   xiang1 zi,11
6793,把 耳朵,ba3   er3 duo3,11
6794,把 话,ba3   hua4,11
6796,把 那 只,ba3   na4   zhi3,11
6845,斯内普 把,si1 nei4 pu3   ba3,11
6855,是 一 把,shi4   yi1   ba3,11
6867,他 把 它,ta1   ba3   ta1,11
6934,来 把,lai2   ba3,11
7198,似乎 把,si4 hu1   ba3,10
7286,能 把 它,neng2   ba3   ta1,10
