Order Number,Item,Pinyin,Frequency
2666,的 位置,de   wei4 zhi4,23
7224,处置 危险,chu3 zhi4   wei1 xian3,10
7290,布置 的,bu4 zhi4   de,10
10740,难以 置信,nan2 yi3   zhi4 xin4,8
11631,人 难以 置信,ren2   nan2 yi3   zhi4 xin4,7
12432,布置 了,bu4 zhi4   le,7
12878,令 人 难以 置信,ling4   ren2   nan2 yi3   zhi4 xin4,7
14974,教授 布置,jiao4 shou4   bu4 zhi4,6
16514,处置 危险 生物,chu3 zhi4   wei1 xian3   sheng1 wu4,5
16515,处置 危险 动物 委员会,chu3 zhi4   wei1 xian3   dong4 wu4   wei3 yuan2 hui4,5
16516,处置 危险 动物,chu3 zhi4   wei1 xian3   dong4 wu4,5
16518,处置 危险 生物 委员会,chu3 zhi4   wei1 xian3   sheng1 wu4   wei3 yuan2 hui4,5
19267,教授 布置 的,jiao4 shou4   bu4 zhi4   de,5
