Order Number,Item,Pinyin,Frequency
1696,到底 是,dao4 di3   shi4,33
3811,桌子 底下,zhuo1 zi   di3 xia4,17
4911,到底 是 什么,dao4 di3   shi4   shen2 me,14
5172,你 到底,ni3   dao4 di3,14
6265,床 底下,chuang2   di3 xia4,12
7407,胳膊 底下,ge1 bo2   di3 xia4,10
7518,到底 是 怎么,dao4 di3   shi4   zen3 me,10
8554,到底 想,dao4 di3   xiang3,9
8559,到底 是 怎么 回,dao4 di3   shi4   zen3 me   hui2,9
8560,到底 是 怎么 回 事,dao4 di3   shi4   zen3 me   hui2   shi4,9
9351,鼻子 底下,bi2 zi   di3 xia4,9
9425,坩埚 底,gan1 guo1   di3,8
11529,底下 夹 着,di3 xia4   jia1   zhe,7
12022,他 到底,ta1   dao4 di3,7
12601,底下 夹,di3 xia4   jia1,7
13352,你 到底 是,ni3   dao4 di3   shi4,6
13475,胳膊 底下 夹,ge1 bo2   di3 xia4   jia1,6
13894,这 到底,zhe4   dao4 di3,6
13970,胳膊 底下 夹 着,ge1 bo2   di3 xia4   jia1   zhe,6
14430,到底 怎么,dao4 di3   zen3 me,6
14431,到底 在,dao4 di3   zai4,6
14433,到底 是 什么 意思,dao4 di3   shi4   shen2 me   yi4 si,6
14435,到底 有,dao4 di3   you3,6
15382,楼梯 底下,lou2 ti1   di3 xia4,6
15969,在 桌子 底下,zai4   zhuo1 zi   di3 xia4,6
17661,这 到底 是,zhe4   dao4 di3   shi4,5
17993,底下 的,di3 xia4   de,5
18498,到底 想 干,dao4 di3   xiang3   gan4,5
18499,到底 想 干 什么,dao4 di3   xiang3   gan4   shen2 me,5
20946,的 鼻子 底下,de   bi2 zi   di3 xia4,5
