Order Number,Item,Pinyin,Frequency
348,马克西姆 女士,ma3 ke4 xi1 mu3   nv3 shi4,99
748,马身 有,ma3 shen1   you3,59
830,头 马身,tou2   ma3 shen1,55
833,头 马身 有,tou2   ma3 shen1   you3,55
905,鹰 头 马身 有,ying1   tou2   ma3 shen1   you3,52
906,鹰 头 马身,ying1   tou2   ma3 shen1,52
1023,马身 有 翼,ma3 shen1   you3   yi4,48
1047,马尔福 的,ma3 er3 fu2   de,48
1052,马尔福 先生,ma3 er3 fu2   xian1 sheng1,47
1109,头 马身 有 翼,tou2   ma3 shen1   you3   yi4,45
1188,鹰 头 马身 有 翼,ying1   tou2   ma3 shen1   you3   yi4,43
1283,马身 有 翼 兽,ma3 shen1   you3   yi4   shou4,41
1302,马尔福 说,ma3 er3 fu2   shuo1,40
1369,头 马身 有 翼 兽,tou2   ma3 shen1   you3   yi4   shou4,39
1487,鹰 头 马身 有 翼 兽,ying1   tou2   ma3 shen1   you3   yi4   shou4,37
1993,马上 就,ma3 shang4   jiu4,29
3508,着 马尔福,zhe   ma3 er3 fu2,18
3684,马尔福 在,ma3 er3 fu2   zai4,18
4262,是 马尔福,shi4   ma3 er3 fu2,16
4567,抽水 马桶,chou1 shui3   ma3 tong3,15
4569,了 马尔福,le   ma3 er3 fu2,15
4744,看见 马尔福,kan4 jian4   ma3 er3 fu2,14
5124,马尔福 一,ma3 er3 fu2   yi1,14
5779,的 马车,de   ma3 che1,13
5916,头 鹰 头 马身 有,tou2   ying1   tou2   ma3 shen1   you3,12
5976,马上 就 要,ma3 shang4   jiu4   yao4,12
6099,头 鹰 头 马身,tou2   ying1   tou2   ma3 shen1,12
6195,和 马尔福,he2   ma3 er3 fu2,12
6287,哈利 马上,ha1 li4   ma3 shang4,12
6910,和 马克西姆,he2   ma3 ke4 xi1 mu3,11
6911,和 马克西姆 女士,he2   ma3 ke4 xi1 mu3   nv3 shi4,11
7143,马上 说,ma3 shang4   shuo1,11
7148,马身 有 翼兽,ma3 shen1   you3   yi4 shou4,11
7372,头 马身 有 翼兽,tou2   ma3 shen1   you3   yi4 shou4,10
7374,头 鹰 头 马身 有 翼,tou2   ying1   tou2   ma3 shen1   you3   yi4,10
7542,那 头 鹰 头 马身,na4   tou2   ying1   tou2   ma3 shen1,10
7671,把 马尔福,ba3   ma3 er3 fu2,10
7854,那 头 鹰 头 马身 有,na4   tou2   ying1   tou2   ma3 shen1   you3,10
8088,马 人,ma3   ren2,10
8244,朝 马尔福,chao2   ma3 er3 fu2,9
8505,马克西姆 女士 说,ma3 ke4 xi1 mu3   nv3 shi4   shuo1,9
8506,马尔福 一 家,ma3 er3 fu2   yi1   jia1,9
8521,鹰 头 马身 有 翼兽,ying1   tou2   ma3 shen1   you3   yi4 shou4,9
9278,马克西姆 女士 的,ma3 ke4 xi1 mu3   nv3 shi4   de,9
9285,马车 里,ma3 che1   li3,9
9827,马尔福 和,ma3 er3 fu2   he2,8
10853,马尔福 对,ma3 er3 fu2   dui4,8
11265,让 马尔福,rang4   ma3 er3 fu2,7
11649,马尔福 先生 的,ma3 er3 fu2   xian1 sheng1   de,7
11650,马尔福 又,ma3 er3 fu2   you4,7
11891,我 马上,wo3   ma3 shang4,7
12918,在 罗马尼亚,zai4   luo2 ma3 ni2 ya4,7
12953,马尔福 是,ma3 er3 fu2   shi4,7
12955,马尔福 说 着,ma3 er3 fu2   shuo1   zhe,7
13182,着 马尔福 的,zhe   ma3 er3 fu2   de,6
13767,了 马尔福 的,le   ma3 er3 fu2   de,6
13770,跟 马尔福,gen1   ma3 er3 fu2,6
14305,马克西姆 女士 和,ma3 ke4 xi1 mu3   nv3 shi4   he2,6
14308,马尔福 把,ma3 er3 fu2   ba3,6
15264,个 阿尼马格斯,ge4   a1 ni2 ma3 ge2 si1,6
16100,在 马尔福,zai4   ma3 er3 fu2,6
16157,的 马,de   ma3,6
16159,的 马尔福,de   ma3 er3 fu2,6
16171,的 鹰 头 马身,de   ying1   tou2   ma3 shen1,6
16173,的 鹰 头 马身 有 翼,de   ying1   tou2   ma3 shen1   you3   yi4,6
16174,的 鹰 头 马身 有,de   ying1   tou2   ma3 shen1   you3,6
16425,着 马克西姆 女士,zhe   ma3 ke4 xi1 mu3   nv3 shi4,5
16426,着 马克西姆,zhe   ma3 ke4 xi1 mu3,5
16812,头 马身 有 翼兽 的,tou2   ma3 shen1   you3   yi4 shou4   de,5
16814,了 德拉科•马尔福,le   de2 la1 ke1 • ma3 er3 fu2,5
17410,对 马尔福,dui4   ma3 er3 fu2,5
17833,布斯巴顿 的 马车,bu4 si1 ba1 dun4   de   ma3 che1,5
18294,马尔福 也,ma3 er3 fu2   ye3,5
18298,马尔福 大声,ma3 er3 fu2   da4 sheng1,5
18299,马尔福 先生 说,ma3 er3 fu2   xian1 sheng1   shuo1,5
18300,马尔福 的 胳膊,ma3 er3 fu2   de   ge1 bo2,5
18302,马桶 里,ma3 tong3   li3,5
18306,马身 有 翼兽 的,ma3 shen1   you3   yi4 shou4   de,5
18668,卢修斯•马尔福 的,lu2 xiu1 si1 • ma3 er3 fu2   de,5
18736,从 马车,cong2   ma3 che1,5
18793,我 马上 就,wo3   ma3 shang4   jiu4,5
19072,抽水 马桶 里,chou1 shui3   ma3 tong3   li3,5
20208,哈利 马上 说,ha1 li4   ma3 shang4   shuo1,5
