Order Number,Item,Pinyin,Frequency
52,在 他,zai4   ta1,348
62,就 在,jiu4   zai4,303
65,他 在,ta1   zai4,289
92,坐 在,zuo4   zai4,223
107,在 这里,zai4   zhe4 li3,206
108,在 一,zai4   yi1,206
110,是 在,shi4   zai4,200
126,在 那里,zai4   na4 li3,186
141,你 在,ni3   zai4,173
148,都 在,dou1   zai4,169
159,在 哈利,zai4   ha1 li4,163
171,站 在,zhan4   zai4,157
206,还 在,hai2   zai4,141
218,在 他们,zai4   ta1 men,136
220,我 在,wo3   zai4,135
226,哈利 在,ha1 li4   zai4,134
265,他们 在,ta1 men   zai4,118
270,在 霍格沃茨,zai4   huo4 ge2 wo4 ci2,117
300,待 在,dai4   zai4,110
340,一直 在,yi4 zhi2   zai4,101
389,放 在,fang4   zai4,91
398,在 这时,zai4   zhe4 shi2,90
417,在 一起,zai4   yi4 qi3,87
434,就 在 这时,jiu4   zai4   zhe4 shi2,85
439,人 在,ren2   zai4,84
444,在 我,zai4   wo3,84
461,在 这,zai4   zhe4,82
475,躺 在,tang3   zai4,81
485,在 这儿,zai4   zhe4 er2,80
528,在 那儿,zai4   na4 er2,75
561,在 他 的,zai4   ta1   de,72
598,不 在,bu4   zai4,69
616,正 在,zheng4   zai4,67
657,我们 在,wo3 men   zai4,64
659,住 在,zhu4   zai4,64
684,在 说,zai4   shuo1,62
685,在 了,zai4   le,62
687,落 在,luo4   zai4,62
703,也 在,ye3   zai4,61
706,在 做,zai4   zuo4,61
718,在 哪儿,zai4   na3 er2,61
754,地 在,di4   zai4,59
765,在 地上,zai4   di4 shang4,58
788,在 你,zai4   ni3,57
794,在 一 个,zai4   yi1   ge4,57
846,出现 在,chu1 xian4   zai4,54
899,又 在,you4   zai4,52
908,罗恩 在,luo2 en1   zai4,52
950,她 在,ta1   zai4,51
976,在 那,zai4   na4,50
1005,藏 在,cang2   zai4,49
1010,在 她,zai4   ta1,49
1028,在 黑暗,zai4   hei1 an4,48
1036,躲 在,duo3   zai4,48
1078,在 地,zai4   di4,46
1082,它 在,ta1   zai4,46
1088,在 做 什么,zai4   zuo4   shen2 me,46
1102,赫敏 在,he4 min3   zai4,46
1166,在 魔法,zai4   mo2 fa3,44
1170,声音 在,sheng1 yin1   zai4,44
1189,他 现在,ta1   xian4 zai4,43
1190,你们 在,ni3 men   zai4,43
1219,能 在,neng2   zai4,42
1231,留 在,liu2   zai4,42
1239,有 人 在,you3   ren2   zai4,42
1261,在 学校,zai4   xue2 xiao4,41
1267,自己 在,zi4 ji3   zai4,41
1284,会 在,hui4   zai4,41
1290,在 哪里,zai4   na3 li3,40
1311,在 什么,zai4   shen2 me,40
1339,要 在,yao4   zai4,39
1365,在 黑暗 中,zai4   hei1 an4   zhong1,39
1389,似乎 在,si4 hu1   zai4,38
1394,现在 就,xian4 zai4   jiu4,38
1436,在 我们,zai4   wo3 men,38
1441,在 上面,zai4   shang4 mian4,37
1522,在 走廊,zai4   zou3 lang2,36
1526,站在 那里,zhan4 zai4   na4 li3,36
1537,在 空中,zai4   kong1 zhong1,36
1571,在 里面,zai4   li3 mian4,35
1585,在 前面,zai4   qian2 mian4,35
1611,在 什么 地方,zai4   shen2 me   di4 fang1,34
1622,现在 他,xian4 zai4   ta1,34
1666,在 我 的,zai4   wo3   de,33
1673,在 外面,zai4   wai4 mian4,33
1717,在 魁地奇,zai4   kui2 di4 qi2,32
1774,在 说 什么,zai4   shuo1   shen2 me,31
1775,在 地板,zai4   di4 ban3,31
1777,倒 在,dao4   zai4,31
1791,在 哈利 的,zai4   ha1 li4   de,31
1800,不 在乎,bu4   zai4 hu1,31
1812,在 地板 上,zai4   di4 ban3   shang4,31
1840,靠 在,kao4   zai4,30
1877,我 现在,wo3   xian4 zai4,30
1887,在 后面,zai4   hou4 mian4,30
1938,跟在 后面,gen1 zai4   hou4 mian4,29
1971,在 桌子,zai4   zhuo1 zi,29
1990,关 在,guan1   zai4,29
2005,的 声音 在,de   sheng1 yin1   zai4,29
2014,停 在,ting2   zai4,28
2036,在 格兰芬,zai4   ge2 lan2 fen1,28
2042,在 他 身,zai4   ta1   shen1,28
2046,在 格兰芬 多,zai4   ge2 lan2 fen1   duo1,28
2065,在 想,zai4   xiang3,28
2095,东西 在,dong1 xi1   zai4,28
2117,坐 在 那里,zuo4   zai4   na4 li3,27
2153,在 走廊 里,zai4   zou3 lang2   li3,27
2206,在 楼梯,zai4   lou2 ti1,27
2236,在 门厅,zai4   men2 ting1,26
2237,在 城堡,zai4   cheng2 bao3,26
2247,在 下面,zai4   xia4 mian4,26
2255,在 床,zai4   chuang2,26
2277,在 一 片,zai4   yi1   pian4,26
2282,在 手,zai4   shou3,26
2292,在 学校 里,zai4   xue2 xiao4   li3,26
2323,走 在,zou3   zai4,25
2348,眼睛 在,yan3 jing1   zai4,25
2355,在 床 上,zai4   chuang2   shang4,25
2387,在 离,zai4   li2,25
2443,现在 是,xian4 zai4   shi4,24
2454,在 旁边,zai4   pang2 bian1,24
2457,说 实在,shuo1   shi2 zai4,24
2478,在 墙,zai4   qiang2,24
2483,贴 在,tie1   zai4,24
2504,仍 在,reng2   zai4,24
2505,在 一旁,zai4   yi1 pang2,24
2514,消失 在,xiao1 shi1   zai4,24
2525,在 看,zai4   kan4,24
2537,在 海格,zai4   hai3 ge2,24
2543,实在 的,shi2 zai4   de,24
2556,说 实在 的,shuo1   shi2 zai4   de,24
2592,他 正在,ta1   zheng4 zai4,23
2599,地 躺 在,di4   tang3   zai4,23
2601,已经 在,yi3 jing1   zai4,23
2669,撞 在,zhuang4   zai4,23
2688,在 这 个,zai4   zhe4   ge4,23
2699,在 公共,zai4   gong1 gong4,23
2704,在 自己,zai4   zi4 ji3,23
2723,现在 不,xian4 zai4   bu4,23
2744,埋 在,mai2   zai4,22
2751,在 教室,zai4   jiao4 shi4,22
2778,你 现在,ni3   xian4 zai4,22
2786,仍然 在,reng2 ran2   zai4,22
2787,在 公共 休息室,zai4   gong1 gong4   xiu1 xi1 shi4,22
2825,可以 在,ke3 yi3   zai4,22
2855,到 现在,dao4   xian4 zai4,22
2863,在 跟,zai4   gen1,22
2868,在 礼堂,zai4   li3 tang2,22
2900,在 干,zai4   gan4,21
2924,在 房间,zai4   fang2 jian1,21
2937,好像 在,hao3 xiang4   zai4,21
3107,在 手 里,zai4   shou3   li3,20
3118,现在 还,xian4 zai4   hai2,20
3146,在 桌,zai4   zhuo1,20
3168,谁 在,shui2   zai4,20
3176,现在 已经,xian4 zai4   yi3 jing1,20
3192,挂 在,gua4   zai4,20
3216,教授 在,jiao4 shou4   zai4,20
3236,在 箱子,zai4   xiang1 zi,20
3263,在 图书馆,zai4   tu2 shu1 guan3,20
3279,坐 在 一,zuo4   zai4   yi1,19
3288,邓布利多 在,deng4 bu4 li4 duo1   zai4,19
3309,在 最,zai4   zui4,19
3314,在 墙 上,zai4   qiang2   shang4,19
3360,所在 的,suo3 zai4   de,19
3385,在 桌 上,zai4   zhuo1   shang4,19
3393,先生 在,xian1 sheng1   zai4,19
3437,在 邓布 利多,zai4   deng4 bu4   li4 duo1,19
3443,在 邓布,zai4   deng4 bu4,19
3465,悬 在,xuan2   zai4,19
3467,在 魔法 学校,zai4   mo2 fa3   xue2 xiao4,19
3468,在 魔法 学校 的,zai4   mo2 fa3   xue2 xiao4   de,19
3470,在 罗恩,zai4   luo2 en1,19
3471,在 找,zai4   zhao3,19
3524,在 它,zai4   ta1,18
3548,哈利 在 魔法,ha1 li4   zai4   mo2 fa3,18
3553,地 站 在,di4   zhan4   zai4,18
3568,他 站在,ta1   zhan4 zai4,18
3650,哈利 在 魔法 学校,ha1 li4   zai4   mo2 fa3   xue2 xiao4,18
3661,在 门厅 里,zai4   men2 ting1   li3,18
3666,在 门口,zai4   men2 kou3,18
3675,像 在,xiang4   zai4,18
3681,在 人群,zai4   ren2 qun2,18
3684,马尔福 在,ma3 er3 fu2   zai4,18
3744,哈利 在 魔法 学校 的,ha1 li4   zai4   mo2 fa3   xue2 xiao4   de,18
3768,刚才 在,gang1 cai2   zai4,17
3818,我 一直 在,wo3   yi4 zhi2   zai4,17
3819,在 拼命,zai4   pin1 ming4,17
3823,在 斯内普,zai4   si1 nei4 pu3,17
3826,人 都 在,ren2   dou1   zai4,17
3866,在 为,zai4   wei4,17
