Order Number,Item,Pinyin,Frequency
26,望 着,wang4   zhe,453
236,地 望,di4   wang4,128
252,地 望 着,di4   wang4   zhe,123
574,望 着 他,wang4   zhe   ta1,71
622,我 希望,wo3   xi1 wang4,67
694,望 着 哈利,wang4   zhe   ha1 li4,62
936,真 希望,zhen1   xi1 wang4,51
953,抬头 望,tai2 tou2   wang4,51
1018,抬头 望 着,tai2 tou2   wang4   zhe,48
1293,希望 你,xi1 wang4   ni3,40
1617,不 希望,bu4   xi1 wang4,34
1858,希望 他,xi1 wang4   ta1,30
2028,望 着 她,wang4   zhe   ta1,28
2209,地 望 着 他,di4   wang4   zhe   ta1,26
2212,绝望 地,jue2 wang4   di4,26
2227,希望 我,xi1 wang4   wo3,26
2376,张望 着,zhang1 wang4   zhe,25
2606,哈利 望,ha1 li4   wang4,23
2729,地 望 着 哈利,di4   wang4   zhe   ha1 li4,22
2735,眼睛 望 着,yan3 jing1   wang4   zhe,22
2736,眼睛 望,yan3 jing1   wang4,22
2781,低头 望,di1 tou2   wang4,22
2826,低头 望 着,di1 tou2   wang4   zhe,22
2891,望 着 他们,wang4   zhe   ta1 men,21
3032,哈利 望 着,ha1 li4   wang4   zhe,21
3315,全景 望远镜,quan2 jing3   wang4 yuan3 jing4,19
3418,望 了望,wang4   le wang4,19
3423,他 希望,ta1   xi1 wang4,19
4339,的 希望,de   xi1 wang4,16
4429,希望 你们,xi1 wang4   ni3 men,15
4442,我 真 希望,wo3   zhen1   xi1 wang4,15
4633,希望 自己,xi1 wang4   zi4 ji3,15
4959,四 下 张望,si4   xia4   zhang1 wang4,14
5077,下 张望,xia4   zhang1 wang4,14
5258,来 望,lai2   wang4,13
5430,我 希望 你,wo3   xi1 wang4   ni3,13
5503,只 希望,zhi3   xi1 wang4,13
5650,来 望 着,lai2   wang4   zhe,13
5748,呆呆 地 望,dai1 dai1   di4   wang4,13
5914,他 真 希望,ta1   zhen1   xi1 wang4,12
5940,又 望望,you4   wang4 wang4,12
6002,希望 能,xi1 wang4   neng2,12
6204,望 着 罗恩,wang4   zhe   luo2 en1,12
6291,满怀 希望,man3 huai2   xi1 wang4,12
6536,希望 的,xi1 wang4   de,11
6879,呆呆 地 望 着,dai1 dai1   di4   wang4   zhe,11
6895,他 望,ta1   wang4,11
6896,他 望 着,ta1   wang4   zhe,11
6923,望 着 它,wang4   zhe   ta1,11
6935,希望 地,xi1 wang4   di4,11
