Order Number,Item,Pinyin,Frequency
361,的 朋友,de   peng2 you3,95
3238,个 朋友,ge4   peng2 you3,20
3320,好 朋友,hao3   peng2 you3,19
3842,好 的 朋友,hao3   de   peng2 you3,17
4273,最 好 的 朋友,zui4   hao3   de   peng2 you3,16
4695,的 好 朋友,de   hao3   peng2 you3,15
4953,你 的 朋友,ni3   de   peng2 you3,14
5251,他 的 朋友,ta1   de   peng2 you3,13
7471,学校 的 好 朋友,xue2 xiao4   de   hao3   peng2 you3,10
7641,一 个 朋友,yi1   ge4   peng2 you3,10
8100,在 魔法 学校 的 好 朋友,zai4   mo2 fa3   xue2 xiao4   de   hao3   peng2 you3,10
8117,魔法 学校 的 好 朋友,mo2 fa3   xue2 xiao4   de   hao3   peng2 you3,10
8632,我 的 朋友,wo3   de   peng2 you3,9
9473,位 朋友,wei4   peng2 you3,8
10278,是 朋友,shi4   peng2 you3,8
10368,朋友 的,peng2 you3   de,8
11125,女 朋友,nv3   peng2 you3,7
11424,老 朋友,lao3   peng2 you3,7
12399,朋友 罗恩,peng2 you3   luo2 en1,7
12817,的 女 朋友,de   nv3   peng2 you3,7
13981,交 朋友,jiao1   peng2 you3,6
15162,和 他 的 朋友,he2   ta1   de   peng2 you3,6
15954,的 朋友们,de   peng2 you3 men,6
17010,好 朋友 赫敏•格兰杰,hao3   peng2 you3   he4 min3 • ge2 lan2 jie2,5
19598,他 最 好 的 朋友,ta1   zui4   hao3   de   peng2 you3,5
19737,朋友 赫敏•格兰杰,peng2 you3   he4 min3 • ge2 lan2 jie2,5
20665,的 朋友 罗恩,de   peng2 you3   luo2 en1,5
