Order Number,Item,Pinyin,Frequency
207,魔法 部,mo2 fa3   bu4,140
356,黑 魔法,hei1   mo2 fa3,98
530,魔法 学校,mo2 fa3   xue2 xiao4,75
619,魔法 的,mo2 fa3   de,67
678,的 魔法,de   mo2 fa3,63
903,魔法 石,mo2 fa3   shi2,52
1019,魔法 防御,mo2 fa3   fang2 yu4,48
1062,黑 魔法 防御,hei1   mo2 fa3   fang2 yu4,47
1159,魔法 防御 术,mo2 fa3   fang2 yu4   shu4,44
1165,黑 魔法 防御 术,hei1   mo2 fa3   fang2 yu4   shu4,44
1166,在 魔法,zai4   mo2 fa3,44
1178,了 魔法,le   mo2 fa3,43
1375,魔法部 的,mo2 fa3 bu4   de,39
1559,魔法 防御 术 课,mo2 fa3   fang2 yu4   shu4   ke4,35
1566,的 办法,de   ban4 fa3,35
1598,黑 魔法 防御 术 课,hei1   mo2 fa3   fang2 yu4   shu4   ke4,35
1628,使用 魔法,shi3 yong4   mo2 fa3,34
1944,用 魔法,yong4   mo2 fa3,29
2007,施 了 魔法,shi1   le   mo2 fa3,29
2029,霍格沃茨 魔法,huo4 ge2 wo4 ci2   mo2 fa3,28
2071,霍格沃茨 魔法 学校,huo4 ge2 wo4 ci2   mo2 fa3   xue2 xiao4,28
2640,魔法 世界,mo2 fa3   shi4 jie4,23
2664,魔法部 部长,mo2 fa3 bu4   bu4 zhang3,23
2866,魔法 学校 的,mo2 fa3   xue2 xiao4   de,22
3068,的 想法,de   xiang3 fa3,21
3097,是 魔法,shi4   mo2 fa3,20
3141,的 黑 魔法,de   hei1   mo2 fa3,20
3338,了 魔法 的,le   mo2 fa3   de,19
3467,在 魔法 学校,zai4   mo2 fa3   xue2 xiao4,19
3468,在 魔法 学校 的,zai4   mo2 fa3   xue2 xiao4   de,19
3548,哈利 在 魔法,ha1 li4   zai4   mo2 fa3,18
3650,哈利 在 魔法 学校,ha1 li4   zai4   mo2 fa3   xue2 xiao4,18
3657,没有 办法,mei2 you3   ban4 fa3,18
3744,哈利 在 魔法 学校 的,ha1 li4   zai4   mo2 fa3   xue2 xiao4   de,18
3769,有 办法,you3   ban4 fa3,17
3884,想 办法,xiang3   ban4 fa3,17
4244,施 了 魔法 的,shi1   le   mo2 fa3   de,16
4255,他 无法,ta1   wu2 fa3,16
4713,的 看法,de   kan4 fa3,15
5062,的 说法,de   shuo1 fa3,14
5609,在 魔法 部,zai4   mo2 fa3   bu4,13
6279,的 法力,de   fa3 li4,12
6321,国际 魔法,guo2 ji4   mo2 fa3,12
6439,什么 办法,shen2 me   ban4 fa3,12
6447,黑 魔法 防御 术 课 的,hei1   mo2 fa3   fang2 yu4   shu4   ke4   de,11
6988,无法 忍受,wu2 fa3   ren3 shou4,11
7151,的 黑 魔法 防御,de   hei1   mo2 fa3   fang2 yu4,11
7153,的 黑 魔法 防御 术,de   hei1   mo2 fa3   fang2 yu4   shu4,11
