Order Number,Item,Pinyin,Frequency
761,气愤 地,qi4 fen4   di4,59
1549,气愤 地 说,qi4 fen4   di4   shuo1,35
2057,愤怒 地,fen4 nu4   di4,28
2630,愤怒 的,fen4 nu4   de,23
3576,哈利 气愤,ha1 li4   qi4 fen4,18
3847,哈利 气愤 地,ha1 li4   qi4 fen4   di4,17
7886,哈利 气愤 地 说,ha1 li4   qi4 fen4   di4   shuo1,10
8990,的 愤怒,de   fen4 nu4,9
9603,赫敏 气愤,he4 min3   qi4 fen4,8
9999,赫敏 气愤 地,he4 min3   qi4 fen4   di4,8
10009,赫敏 气愤 地 说,he4 min3   qi4 fen4   di4   shuo1,8
11790,愤愤 地,fen4 fen4   di4,7
13420,罗恩 气愤,luo2 en1   qi4 fen4,6
13837,罗恩 气愤 地,luo2 en1   qi4 fen4   di4,6
15459,气愤 地 问,qi4 fen4   di4   wen4,6
18597,愤愤不平 地,fen4 fen4 bu4 ping2   di4,5
