Order Number,Item,Pinyin,Frequency
238,所有 的,suo3 you3   de,128
2041,的 所有,de   suo3 you3,28
2241,所有 的 人,suo3 you3   de   ren2,26
2711,所以 我,suo3 yi3   wo3,23
2820,若有所思 地,ruo4 you3 suo3 si1   di4,22
3360,所在 的,suo3 zai4   de,19
3371,所以 他,suo3 yi3   ta1,19
3477,所有 的 人 都,suo3 you3   de   ren2   dou1,19
3906,所 知,suo3   zhi1,17
4253,这 所,zhe4   suo3,16
4551,所 学校,suo3   xue2 xiao4,15
4852,所 说,suo3   shuo1,14
5350,若有所思 地 说,ruo4 you3 suo3 si1   di4   shuo1,13
5594,一 所,yi1   suo3,13
5868,我 所,wo3   suo3,12
6017,把 所有,ba3   suo3 you3,12
6058,所 说 的,suo3   shuo1   de,12
7662,把 所有 的,ba3   suo3 you3   de,10
7770,这 所 学校,zhe4   suo3   xue2 xiao4,10
8615,我 所 知,wo3   suo3   zhi1,9
8784,据 我 所 知,ju4   wo3   suo3   zhi1,9
8785,据 我 所,ju4   wo3   suo3,9
10025,所 房子,suo3   fang2 zi,8
10026,所 能,suo3   neng2,8
10027,所以 他们,suo3 yi3   ta1 men,8
10028,所以 我们,suo3 yi3   wo3 men,8
10443,那 所,na4   suo3,8
11121,了 所有,le   suo3 you3,7
11399,了 所有 的,le   suo3 you3   de,7
11608,随心所欲 地,sui2 xin1 suo3 yu4   di4,7
11747,前所未有 的,qian2 suo3 wei4 you3   de,7
11924,所 发生,suo3   fa1 sheng1,7
11925,所 发生 的,suo3   fa1 sheng1   de,7
11929,所有 人,suo3 you3   ren2,7
14645,我们 所,wo3 men   suo3,6
14668,所 学院,suo3   xue2 yuan4,6
14675,所 需要 的,suo3   xu1 yao4   de,6
14676,所 需要,suo3   xu1 yao4,6
14679,所以 你,suo3 yi3   ni3,6
14683,所有 的 东西,suo3 you3   de   dong1 xi1,6
14684,所有 这些,suo3 you3   zhe4 xie1,6
15060,他 所,ta1   suo3,6
15114,是 所有,shi4   suo3 you3,6
15802,他们 所,ta1 men   suo3,6
16900,你 所,ni3   suo3,5
17225,你们 所,ni3 men   suo3,5
17348,了 这 所,le   zhe4   suo3,5
17586,过 的 所有,guo4   de   suo3 you3,5
17678,这 所 房子,zhe4   suo3   fang2 zi,5
18036,里 所有 的,li3   suo3 you3   de,5
18038,里 所有,li3   suo3 you3,5
18847,所 知道 的,suo3   zhi1 dao4   de,5
18848,所 知道,suo3   zhi1 dao4,5
18849,所有 人 的,suo3 you3   ren2   de,5
18850,所有 那些,suo3 you3   na4 xie1,5
18851,所有 的 事情,suo3 you3   de   shi4 qing2,5
18852,所在 的 地方,suo3 zai4   de   di4 fang1,5
18906,上 厕所,shang4   ce4 suo3,5
19405,他 所有 的,ta1   suo3 you3   de,5
19406,他 所有,ta1   suo3 you3,5
19937,哈利 所在,ha1 li4   suo3 zai4,5
19938,哈利 所,ha1 li4   suo3,5
19941,哈利 所在 的,ha1 li4   suo3 zai4   de,5
