Order Number,Item,Pinyin,Frequency
547,隐形 衣,yin3 xing2   yi1,73
1910,幻影 显形,huan4 ying3   xian3 xing2,30
2192,幻影 移形,huan4 ying3   yi2 xing2,27
2812,把 隐形,ba3   yin3 xing2,22
4219,变形 课,bian4 xing2   ke4,16
4352,的 隐形,de   yin3 xing2,16
5144,的 情形,de   qing2 xing2,14
5459,把 隐形 衣,ba3   yin3 xing2   yi1,13
6402,在 隐形,zai4   yin3 xing2,12
6520,移形 了,yi2 xing2   le,11
6766,幻影 移形 了,huan4 ying3   yi2 xing2   le,11
9172,圆形 的,yuan2 xing2   de,9
9199,的 变形,de   bian4 xing2,9
9221,的 形状,de   xing2 zhuang4,9
9222,的 形象,de   xing2 xiang4,9
9263,件 隐形衣,jian4   yin3 xing2 yi1,9
9950,半月形 的,ban4 yue4 xing2   de,8
10417,枝形 吊灯,zhi1 xing2   diao4 deng1,8
10684,闪电 形,shan3 dian4   xing2,8
10685,闪电 形 伤疤,shan3 dian4   xing2   shang1 ba1,8
10698,形 伤疤,xing2   shang1 ba1,8
10895,的 隐形 衣,de   yin3 xing2   yi1,8
11575,弧形 酒瓶,hu2 xing2   jiu3 ping2,7
12722,用 隐形,yong4   yin3 xing2,7
12768,形成 了,xing2 cheng2   le,7
13180,着 隐形,zhe   yin3 xing2,6
14160,螺旋形 楼梯,luo2 xuan2 xing2   lou2 ti1,6
14189,形成 一,xing2 cheng2   yi1,6
14191,形成 了 一,xing2 cheng2   le   yi1,6
14222,隐形 的,yin3 xing2   de,6
14224,隐形 衣––,yin3 xing2   yi1 ––,6
14778,变形 术,bian4 xing2   shu4,6
15413,哈利 把 隐形,ha1 li4   ba3   yin3 xing2,6
15841,的 圆形,de   yuan2 xing2,6
16151,的 隐形衣,de   yin3 xing2 yi1,6
16420,着 隐形衣,zhe   yin3 xing2 yi1,5
16594,穿 着 隐形衣,chuan1   zhe   yin3 xing2 yi1,5
16597,穿上 隐形衣,chuan1 shang4   yin3 xing2 yi1,5
16835,奇形怪状 的,qi2 xing2 guai4 zhuang4   de,5
17474,一 件 隐形衣,yi1   jian4   yin3 xing2 yi1,5
17617,就 幻影 移形,jiu4   huan4 ying3   yi2 xing2,5
17813,道 闪电 形 伤疤,dao4   shan3 dian4   xing2   shang1 ba1,5
17814,道 闪电 形,dao4   shan3 dian4   xing2,5
17951,幻影 显形 的,huan4 ying3   xian3 xing2   de,5
18161,形 的,xing2   de,5
18757,去 拿 隐形 衣,qu4   na2   yin3 xing2   yi1,5
18758,去 拿 隐形,qu4   na2   yin3 xing2,5
18971,变形 了,bian4 xing2   le,5
18978,变形 的,bian4 xing2   de,5
19012,把 隐形衣,ba3   yin3 xing2 yi1,5
19039,个 圆形,ge4   yuan2 xing2,5
19106,拿 隐形 衣,na2   yin3 xing2   yi1,5
19107,拿 隐形,na2   yin3 xing2,5
19584,显形 的,xian3 xing2   de,5
19965,哈利 把 隐形 衣,ha1 li4   ba3   yin3 xing2   yi1,5
20377,用 隐形 衣,yong4   yin3 xing2   yi1,5
20441,圆形 房间,yuan2 xing2   fang2 jian1,5
20544,的 圆形 房间,de   yuan2 xing2   fang2 jian1,5
20545,在 变形,zai4   bian4 xing2,5
20763,件 隐形,jian4   yin3 xing2,5
20843,在 隐形 衣,zai4   yin3 xing2   yi1,5
