Order Number,Item,Pinyin,Frequency
400,跟 他,gen1   ta1,89
503,跟 我,gen1   wo3,78
581,跟 你,gen1   ni3,70
1216,跟 他们,gen1   ta1 men,42
1827,想 跟,xiang3   gen1,31
1930,跟 哈利,gen1   ha1 li4,29
1938,跟在 后面,gen1 zai4   hou4 mian4,29
2154,跟 了,gen1   le,27
2182,要 跟,yao4   gen1,27
2266,能 跟,neng2   gen1,26
2593,跟着 他,gen1 zhe   ta1,23
2809,跟 我们,gen1   wo3 men,22
2818,跟 着,gen1   zhe,22
2863,在 跟,zai4   gen1,22
3294,跟 她,gen1   ta1,19
3347,跟 我 来,gen1   wo3   lai2,19
3774,跟 你 说,gen1   ni3   shuo1,17
3780,也 跟,ye3   gen1,17
3902,跟 他 说话,gen1   ta1   shuo1 hua4,17
3935,跟 罗恩,gen1   luo2 en1,17
4632,不 跟,bu4   gen1,15
4889,哈利 跟,ha1 li4   gen1,14
4927,愿意 跟,yuan4 yi4   gen1,14
4950,我 跟,wo3   gen1,14
4988,跟 你们,gen1   ni3 men,14
5095,他 跟,ta1   gen1,14
5819,地 跟,di4   gen1,12
5892,紧跟 着,jin3 gen1   zhe,12
5967,你 跟,ni3   gen1,12
6043,去 跟,qu4   gen1,12
6064,不 能 跟,bu4   neng2   gen1,12
6281,哈利 跟着,ha1 li4   gen1 zhe,12
6358,也 跟着,ye3   gen1 zhe,12
6446,地 跟在,di4   gen1 zai4,11
6622,再 跟,zai4   gen1,11
6781,跟 一,gen1   yi1,11
6783,跟 他 说,gen1   ta1   shuo1,11
6789,跟 赫敏,gen1   he4 min3,11
6830,可以 跟,ke3 yi3   gen1,11
6927,人 跟,ren2   gen1,11
7193,会 跟,hui4   gen1,10
7661,跟 我 说,gen1   wo3   shuo1,10
7875,正在 跟,zheng4 zai4   gen1,10
8110,得 跟,de2   gen1,10
8577,想 跟 你,xiang3   gen1   ni3,9
8852,后面 跟,hou4 mian4   gen1,9
8949,也 跟 了,ye3   gen1   le,9
9297,是 跟,shi4   gen1,9
9391,地 跟在 后面,di4   gen1 zai4   hou4 mian4,8
9624,跟 它,gen1   ta1,8
9627,跟在 他,gen1 zai4   ta1,8
10066,跟 小,gen1   xiao3,8
10237,后面 跟 着,hou4 mian4   gen1   zhe,8
10271,就 跟,jiu4   gen1,8
10530,没有 跟,mei2 you3   gen1,8
10543,都 跟,dou1   gen1,8
10956,地 跟着,di4   gen1 zhe,7
11085,紧跟 在,jin3 gen1   zai4,7
11152,能 不 能 跟,neng2   bu4   neng2   gen1,7
11350,跟 了 过去,gen1   le   guo4 qu4,7
11357,跟着 哈利,gen1 zhe   ha1 li4,7
11994,跟 一 个,gen1   yi1   ge4,7
11995,跟 人,gen1   ren2,7
12024,跟 邓布 利多,gen1   deng4 bu4   li4 duo1,7
12026,跟 邓布,gen1   deng4 bu4,7
12361,个 跟头,ge4   gen1 tou,7
12598,他 跟着,ta1   gen1 zhe,7
13145,不 想 跟,bu4   xiang3   gen1,6
13172,着 跟,zhe   gen1,6
13432,罗恩 跟在,luo2 en1   gen1 zai4,6
13760,跟 了 上去,gen1   le   shang4 qu4,6
13762,跟 卢平,gen1   lu2 ping2,6
13763,跟 在,gen1   zai4,6
13764,跟 小 天狼星,gen1   xiao3   tian1 lang2 xing1,6
13768,跟 谁,gen1   shui2,6
13770,跟 马尔福,gen1   ma3 er3 fu2,6
13771,跟踪 他,gen1 zong1   ta1,6
13874,还 跟,hai2   gen1,6
13996,已经 跟,yi3 jing1   gen1,6
14003,不 跟 他,bu4   gen1   ta1,6
14389,别 跟,bie2   gen1,6
14481,愿意 跟 我,yuan4 yi4   gen1   wo3,6
14551,我 想 跟,wo3   xiang3   gen1,6
14653,我们 跟,wo3 men   gen1,6
15331,来 跟,lai2   gen1,6
15516,哈利 紧跟,ha1 li4   jin3 gen1,6
15894,他们 跟,ta1 men   gen1,6
16735,紧紧 跟在,jin3 jin3   gen1 zai4,5
17417,赫敏 跟,he4 min3   gen1,5
17477,跟 他 说 了,gen1   ta1   shuo1   le,5
17479,跟 他们 说话,gen1   ta1 men   shuo1 hua4,5
17484,跟 我 讲,gen1   wo3   jiang3,5
17485,跟 我 一起,gen1   wo3   yi4 qi3,5
17486,跟 我们 一起,gen1   wo3 men   yi4 qi3,5
17487,跟 我 走,gen1   wo3   zou3,5
17488,跟 罗恩 和,gen1   luo2 en1   he2,5
17489,跟 着 一,gen1   zhe   yi1,5
17492,跟 蛇,gen1   she2,5
17493,跟 这,gen1   zhe4,5
17494,跟 达力,gen1   da2 li4,5
17495,跟 罗恩 和 赫敏,gen1   luo2 en1   he2   he4 min3,5
17496,跟 麦格 教授,gen1   mai4 ge2   jiao4 shou4,5
17497,跟 麦格,gen1   mai4 ge2,5
17498,跟在 她,gen1 zai4   ta1,5
17499,跟 韦斯莱,gen1   wei2 si1 lai2,5
17504,跟着 他们,gen1 zhe   ta1 men,5
17719,这 跟,zhe4   gen1,5
17842,不 跟 他 说话,bu4   gen1   ta1   shuo1 hua4,5
18217,人 跟踪,ren2   gen1 zong1,5
18768,我 能 跟,wo3   neng2   gen1,5
18774,我 要 跟,wo3   yao4   gen1,5
19370,后面 紧跟,hou4 mian4   jin3 gen1,5
19372,后面 紧跟 着,hou4 mian4   jin3 gen1   zhe,5
19940,正 跟,zheng4   gen1,5
20603,他们 跟着,ta1 men   gen1 zhe,5
