Order Number,Item,Pinyin,Frequency
2550,简直 不,jian3 zhi2   bu4,24
2933,他 简直,ta1   jian3 zhi2,21
3808,简单 的,jian3 dan1   de,17
4807,简直 不 敢,jian3 zhi2   bu4   gan3,14
5276,简直 不 敢 相信,jian3 zhi2   bu4   gan3   xiang1 xin4,13
5354,哈利 简直,ha1 li4   jian3 zhi2,13
6162,这 简直,zhe4   jian3 zhi2,12
7334,简直 像,jian3 zhi2   xiang4,10
8312,简直 是,jian3 zhi2   shi4,9
11070,简单 地,jian3 dan1   di4,7
11072,简单 的 咒语,jian3 dan1   de   zhou4 yu3,7
11074,简直 不 敢 相信 自己,jian3 zhi2   bu4   gan3   xiang1 xin4   zi4 ji3,7
11284,简直 太,jian3 zhi2   tai4,7
11285,简短 地,jian3 duan3   di4,7
11291,简单 地 说,jian3 dan1   di4   shuo1,7
11673,得 简直,de2   jian3 zhi2,7
13346,简直 就,jian3 zhi2   jiu4,6
13348,简直 要,jian3 zhi2   yao4,6
13349,简短 地 说,jian3 duan3   di4   shuo1,6
15171,个 简单,ge4   jian3 dan1,6
15509,哈利 简直 不,ha1 li4   jian3 zhi2   bu4,6
15511,哈利 简直 不 敢,ha1 li4   jian3 zhi2   bu4   gan3,6
15513,哈利 简直 不 敢 相信,ha1 li4   jian3 zhi2   bu4   gan3   xiang1 xin4,6
15673,一 个 简单,yi1   ge4   jian3 dan1,6
16702,简直 不 敢 相信 自己 的,jian3 zhi2   bu4   gan3   xiang1 xin4   zi4 ji3   de,5
16703,简直 无法,jian3 zhi2   wu2 fa3,5
17716,这 简直 太,zhe4   jian3 zhi2   tai4,5
18242,很 简单,hen3   jian3 dan1,5
18761,我 简直,wo3   jian3 zhi2,5
19612,个 简单 的,ge4   jian3 dan1   de,5
20428,一 个 简单 的,yi1   ge4   jian3 dan1   de,5
