Order Number,Item,Pinyin,Frequency
896,神奇 动物,shen2 qi2   dong4 wu4,52
1667,保护 神奇 动物,bao3 hu4   shen2 qi2   dong4 wu4,33
1678,一动不动 地,yi1 dong4 bu4 dong4   di4,33
1722,激动 地,ji1 dong4   di4,32
2011,不 动,bu4   dong4,29
2251,保护 神奇 动物 课,bao3 hu4   shen2 qi2   dong4 wu4   ke4,26
2289,神奇 动物 课,shen2 qi2   dong4 wu4   ke4,26
2294,动物 课,dong4 wu4   ke4,26
2405,的 动物,de   dong4 wu4,25
2553,动 了,dong4   le,24
2793,激动 得,ji1 dong4   de2,22
3234,激动 地 说,ji1 dong4   di4   shuo1,20
4150,没有 动,mei2 you3   dong4,16
4216,扭动 着,niu3 dong4   zhe,16
5342,没有 动弹,mei2 you3   dong4 tan2,13
6329,的 动静,de   dong4 jing4,12
6337,在 动,zai4   dong4,12
6527,一动不动 地 躺,yi1 dong4 bu4 dong4   di4   tang3,11
6620,一动不动 地 站,yi1 dong4 bu4 dong4   di4   zhan4,11
6887,摆动 着,bai3 dong4   zhe,11
7064,的 冲动,de   chong1 dong4,11
7067,的 动作,de   dong4 zuo4,11
7248,了 动静,le   dong4 jing4,10
7302,一动不动 地 躺 在,yi1 dong4 bu4 dong4   di4   tang3   zai4,10
7546,动物 的,dong4 wu4   de,10
7691,一动不动 地 站 着,yi1 dong4 bu4 dong4   di4   zhan4   zhe,10
7832,哈利 一动不动,ha1 li4   yi1 dong4 bu4 dong4,10
8251,神奇 动物 课 的,shen2 qi2   dong4 wu4   ke4   de,9
8556,一 动,yi1   dong4,9
8583,动物 课 的,dong4 wu4   ke4   de,9
8618,保护 神奇 动物 课 的,bao3 hu4   shen2 qi2   dong4 wu4   ke4   de,9
8687,扇动 着,shan1 dong4   zhe,9
8753,抖动 着,dou3 dong4   zhe,9
8821,挥动 着,hui1 dong4   zhe,9
8956,哈利 一动不动 地,ha1 li4   yi1 dong4 bu4 dong4   di4,9
9179,闪动 着,shan3 dong4   zhe,9
9229,不 动 了,bu4   dong4   le,9
9495,神奇 动物 管理,shen2 qi2   dong4 wu4   guan3 li3,8
