Order Number,Item,Pinyin,Frequency
85,了 一下,le   yi1 xia4,241
176,了 下来,le   xia4 lai2,155
974,坐 了 下来,zuo4   le   xia4 lai2,50
1006,下 一,xia4   yi1,49
1074,地下 教室,di4 xia4   jiao4 shi4,47
1094,下来 的,xia4 lai2   de,46
1131,下面 的,xia4 mian4   de,45
1340,下 的,xia4   de,39
1429,了 下去,le   xia4 qu4,38
1769,坐 下来,zuo4   xia4 lai2,31
2089,停 下来,ting2   xia4 lai2,28
2151,只 剩下,zhi3   sheng4 xia4,27
2247,在 下面,zai4   xia4 mian4,26
2264,情况 下,qing2 kuang4   xia4,26
2418,安静 下来,an1 jing4   xia4 lai2,25
2568,下 了,xia4   le,23
2578,一下子 就,yi1 xia4 zi   jiu4,23
2849,接下来 的,jie1 xia4 lai2   de,22
2910,下 次,xia4   ci4,21
2936,四 下,si4   xia4,21
3008,留 下来,liu2   xia4 lai2,21
3010,四下 里,si4 xia4   li3,21
3151,地下 金库,di4 xia4   jin1 ku4,20
3280,坐下 吧,zuo4 xia4   ba,19
3460,的 情况 下,de   qing2 kuang4   xia4,19
3573,脚 下,jiao3   xia4,18
3603,下来 了,xia4 lai2   le,18
3737,的 地下,de   di4 xia4,18
3800,一下 吧,yi1 xia4   ba,17
3811,桌子 底下,zhuo1 zi   di3 xia4,17
3857,地下 教室 里,di4 xia4   jiao4 shi4   li3,17
3952,摔 下来,shuai1   xia4 lai2,17
4030,说 下去,shuo1   xia4 qu4,17
4065,地下 教室 的,di4 xia4   jiao4 shi4   de,16
4241,往下 一,wang3 xia4   yi1,16
4347,剩下 的,sheng4 xia4   de,16
4537,上 下来,shang4   xia4 lai2,15
4654,下去 了,xia4 qu4   le,15
4677,几 下,ji3   xia4,15
4719,想象 一下,xiang3 xiang4   yi1 xia4,15
4768,交换 了 一下,jiao1 huan4   le   yi1 xia4,14
4865,弯下 腰,wan1 xia4   yao1,14
4917,剩 下来 的,sheng4   xia4 lai2   de,14
4959,四 下 张望,si4   xia4   zhang1 wang4,14
5037,剩 下来,sheng4   xia4 lai2,14
5077,下 张望,xia4   zhang1 wang4,14
5132,往下 说,wang3 xia4   shuo1,14
5404,留下 了,liu2 xia4   le,13
5412,留下 的,liu2 xia4   de,13
