Order Number,Item,Pinyin,Frequency
1722,激动 地,ji1 dong4   di4,32
2793,激动 得,ji1 dong4   de2,22
3234,激动 地 说,ji1 dong4   di4   shuo1,20
7017,激烈 地,ji1 lie4   di4,11
12547,哈利 激动,ha1 li4   ji1 dong4,7
13423,罗恩 激动 地,luo2 en1   ji1 dong4   di4,6
13720,赫敏 激动,he4 min3   ji1 dong4,6
13852,罗恩 激动,luo2 en1   ji1 dong4,6
14620,赫敏 激动 地,he4 min3   ji1 dong4   di4,6
15226,他 激动,ta1   ji1 dong4,6
15460,哈利 激动 地,ha1 li4   ji1 dong4   di4,6
15587,激动 的,ji1 dong4   de,6
15588,激烈 地 说,ji1 lie4   di4   shuo1,6
16837,罗恩 激动 地 说,luo2 en1   ji1 dong4   di4   shuo1,5
18512,刺激 的,ci4 ji1   de,5
20024,哈利 激动 地 说,ha1 li4   ji1 dong4   di4   shuo1,5
20217,激烈 的,ji1 lie4   de,5
