Order Number,Item,Pinyin,Frequency
2621,阿兹卡 班,a1 zi1 ka3   ban1,23
3521,卡多根 爵士,ka3 duo1 gen1   jue2 shi4,18
4594,卡卡洛夫 的,ka3 ka3 luo4 fu1   de,15
4691,阿兹卡班 的,a1 zi1 ka3 ban1   de,15
4936,卡卡洛夫 教授,ka3 ka3 luo4 fu1   jiao4 shou4,14
5165,在 阿兹卡班,zai4   a1 zi1 ka3 ban1,14
5359,阿兹 卡 班,a1 zi1   ka3   ban1,13
5424,卡 班,ka3   ban1,13
5721,阿兹 卡,a1 zi1   ka3,13
7569,卡卡洛夫 说,ka3 ka3 luo4 fu1   shuo1,10
7593,从 阿兹卡班,cong2   a1 zi1 ka3 ban1,10
8908,和 卡卡洛夫,he2   ka3 ka3 luo4 fu1,9
10963,着 卡卡洛夫,zhe   ka3 ka3 luo4 fu1,7
11600,阿兹卡 班 的,a1 zi1 ka3   ban1   de,7
11855,从 阿兹卡班 逃,cong2   a1 zi1 ka3 ban1   tao2,7
12245,是 卡卡洛夫,shi4   ka3 ka3 luo4 fu1,7
12795,阿兹卡班 逃,a1 zi1 ka3 ban1   tao2,7
14211,阿兹卡班 逃 出来,a1 zi1 ka3 ban1   tao2   chu1 lai2,6
14560,从 阿兹卡班 逃 出来,cong2   a1 zi1 ka3 ban1   tao2   chu1 lai2,6
15832,阿兹卡班 的 看守,a1 zi1 ka3 ban1   de   kan1 shou3,6
17470,了 阿兹卡班,le   a1 zi1 ka3 ban1,5
18661,卡住 了,ka3 zhu4   le,5
20357,生日 贺卡,sheng1 ri4   he4 ka3,5
