Order Number,Item,Pinyin,Frequency
183,很 快,hen3   kuai4,151
263,得 很,de2   hen3,119
326,很 好,hen3   hao3,103
373,很 不,hen3   bu4,93
382,很 大,hen3   da4,92
515,很 快 就,hen3   kuai4   jiu4,76
570,是 很,shi4   hen3,71
644,很 难,hen3   nan2,65
795,个 很,ge4   hen3,57
798,显得 很,xian3 de   hen3,57
932,他 很,ta1   hen3,51
949,很 有,hen3   you3,51
982,我 很,wo3   hen3,50
1050,很 大 的,hen3   da4   de,47
1148,了 很,le   hen3,44
1173,一 个 很,yi1   ge4   hen3,44
1198,很 高兴,hen3   gao1 xing4,43
1376,很 长,hen3   zhang3,39
1388,哈利 很,ha1 li4   hen3,38
1495,都 很,dou1   hen3,37
1766,很 可能,hen3   ke3 neng2,32
1983,很 小,hen3   xiao3,29
2019,很 长 时间,hen3   zhang3   shi2 jian1,28
2112,会 很,hui4   hen3,27
2115,很 快 就 会,hen3   kuai4   jiu4   hui4,27
2448,很 清楚,hen3   qing1 chu3,24
2518,也 很,ye3   hen3,24
2548,感到 很,gan3 dao4   hen3,24
2654,你 很,ni3   hen3,23
2686,声音 很,sheng1 yin1   hen3,23
2789,很 响,hen3   xiang3,22
2833,已经 很,yi3 jing1   hen3,22
2973,种 很,zhong3   hen3,21
3104,很 像,hen3   xiang4,20
3177,一 种 很,yi1   zhong3   hen3,20
3308,很 容易,hen3   rong2 yi4,19
3505,似乎 很,si4 hu1   hen3,18
3525,觉得 很,jue2 de   hen3,18
3817,了 很 大,le   hen3   da4,17
3895,很 低,hen3   di1,17
4000,很 高,hen3   gao1,17
4052,看上去 很,kan4 shang4 qu4   hen3,16
4057,很 远,hen3   yuan3,16
4061,真的 很,zhen1 de   hen3,16
4119,了 很 长,le   hen3   zhang3,16
4124,很 想,hen3   xiang3,16
4256,很 响 的,hen3   xiang3   de,16
4265,他们 很,ta1 men   hen3,16
4267,很 快 地,hen3   kuai4   di4,16
4335,很 喜欢,hen3   xi3 huan1,16
4454,了 很 长 时间,le   hen3   zhang3   shi2 jian1,15
