Order Number,Item,Pinyin,Frequency
1402,大理石 楼梯,da4 li3 shi2   lou2 ti1,38
4288,没有 理睬,mei2 you3   li3 cai3,16
5804,和 查理,he2   cha2 li3,12
6950,查理 的,cha2 li3   de,11
6996,没有 理由,mei2 you3   li3 you2,11
7280,未成年 巫师 加以 合理,wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3,10
7351,对 未成年 巫师 加以 合理,dui4   wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3,10
7402,比尔 和 查理,bi3 er3   he2   cha2 li3,10
7537,加以 合理,jia1 yi3   he2 li3,10
7850,查理 和,cha2 li3   he2,10
8147,巫师 加以 合理,wu1 shi1   jia1 yi3   he2 li3,10
8446,不 理,bu4   li3,9
9135,理想 的,li3 xiang3   de,9
9136,理睬 他,li3 cai3   ta1,9
9209,的 大理石,de   da4 li3 shi2,9
9495,神奇 动物 管理,shen2 qi2   dong4 wu4   guan3 li3,8
9579,管理员 费尔奇,guan3 li3 yuan2   fei4 er3 qi2,8
9864,别 理,bie2   li3,8
9930,加以 合理 约束法,jia1 yi3   he2 li3   yue1 shu4 fa3,8
9933,动物 管理,dong4 wu4   guan3 li3,8
9984,对 未成年 巫师 加以 合理 约束法,dui4   wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3   yue1 shu4 fa3,8
10215,合理 约束法,he2 li3   yue1 shu4 fa3,8
10313,巫师 加以 合理 约束法,wu1 shi1   jia1 yi3   he2 li3   yue1 shu4 fa3,8
10390,未成年 巫师 加以 合理 约束法,wei4 cheng2 nian2   wu1 shi1   jia1 yi3   he2 li3   yue1 shu4 fa3,8
10419,查理 和 珀西,cha2 li3   he2   po4 xi1,8
10525,没有 理会,mei2 you3   li3 hui4,8
10639,理 他,li3   ta1,8
11644,飞天 扫帚 护理,fei1 tian1   sao4 zhou3   hu4 li3,7
11964,扫帚 护理,sao4 zhou3   hu4 li3,7
12391,有 道理,you3   dao4 li3,7
15263,有 理由,you3   li3 you2,6
15357,查理 说,cha2 li3   shuo1,6
15499,没有 理睬 他,mei2 you3   li3 cai3   ta1,6
15677,理 它,li3   ta1,6
16116,的 道理,de   dao4 li3,6
16710,管理 控制,guan3 li3   kong4 zhi4,5
16950,能 理解,neng2   li3 jie3,5
17111,不 理睬,bu4   li3 cai3,5
17434,走上 大理石,zou3 shang4   da4 li3 shi2,5
18285,飞天 扫帚 护理 工具箱,fei1 tian1   sao4 zhou3   hu4 li3   gong1 ju4 xiang1,5
18925,扫帚 护理 工具箱,sao4 zhou3   hu4 li3   gong1 ju4 xiang1,5
19036,护理 工具箱,hu4 li3   gong1 ju4 xiang1,5
19857,查理 在,cha2 li3   zai4,5
20719,的 理由,de   li3 you2,5
