Order Number,Item,Pinyin,Frequency
1023,马身 有 翼,ma3 shen1   you3   yi4,48
1045,有 翼,you3   yi4,48
1109,头 马身 有 翼,tou2   ma3 shen1   you3   yi4,45
1188,鹰 头 马身 有 翼,ying1   tou2   ma3 shen1   you3   yi4,43
1254,有 翼 兽,you3   yi4   shou4,41
1258,翼 兽,yi4   shou4,41
1283,马身 有 翼 兽,ma3 shen1   you3   yi4   shou4,41
1369,头 马身 有 翼 兽,tou2   ma3 shen1   you3   yi4   shou4,39
1487,鹰 头 马身 有 翼 兽,ying1   tou2   ma3 shen1   you3   yi4   shou4,37
1674,小心翼翼 地,xiao3 xin1 yi4 yi4   di4,33
6918,有 翼兽,you3   yi4 shou4,11
7148,马身 有 翼兽,ma3 shen1   you3   yi4 shou4,11
7372,头 马身 有 翼兽,tou2   ma3 shen1   you3   yi4 shou4,10
7374,头 鹰 头 马身 有 翼,tou2   ying1   tou2   ma3 shen1   you3   yi4,10
8521,鹰 头 马身 有 翼兽,ying1   tou2   ma3 shen1   you3   yi4 shou4,9
16173,的 鹰 头 马身 有 翼,de   ying1   tou2   ma3 shen1   you3   yi4,6
16812,头 马身 有 翼兽 的,tou2   ma3 shen1   you3   yi4 shou4   de,5
16879,翼兽 的,yi4 shou4   de,5
17384,赫敏 小心翼翼 地,he4 min3   xiao3 xin1 yi4 yi4   di4,5
17385,赫敏 小心翼翼,he4 min3   xiao3 xin1 yi4 yi4,5
18306,马身 有 翼兽 的,ma3 shen1   you3   yi4 shou4   de,5
19239,他 小心翼翼 地,ta1   xiao3 xin1 yi4 yi4   di4,5
19240,他 小心翼翼,ta1   xiao3 xin1 yi4 yi4,5
19726,有 翼兽 的,you3   yi4 shou4   de,5
19898,哈利 小心翼翼 地,ha1 li4   xiao3 xin1 yi4 yi4   di4,5
19899,哈利 小心翼翼,ha1 li4   xiao3 xin1 yi4 yi4,5
