Order Number,Item,Pinyin,Frequency
1437,家庭 作业,jia1 ting2   zuo4 ye4,38
1808,的 工作,de   gong1 zuo4,31
4326,恶作剧 的,e4 zuo4 ju4   de,16
5082,作为 一,zuo4 wei2   yi1,14
5158,份 工作,fen4   gong1 zuo4,14
5253,作 两,zuo4   liang3,13
5254,作 两 步,zuo4   liang3   bu4,13
5305,步 并 作 两 步,bu4   bing4   zuo4   liang3   bu4,13
5306,步 并 作,bu4   bing4   zuo4,13
5407,并 作,bing4   zuo4,13
5427,三 步 并 作,san1   bu4   bing4   zuo4,13
5428,三 步 并 作 两,san1   bu4   bing4   zuo4   liang3,13
5429,三 步 并 作 两 步,san1   bu4   bing4   zuo4   liang3   bu4,13
5472,的 家庭 作业,de   jia1 ting2   zuo4 ye4,13
5499,并 作 两 步,bing4   zuo4   liang3   bu4,13
5634,步 并 作 两,bu4   bing4   zuo4   liang3,13
5645,并 作 两,bing4   zuo4   liang3,13
6070,起 作用,qi3   zuo4 yong4,12
6160,搞 恶作剧,gao3   e4 zuo4 ju4,12
6659,作响 的,zuo4 xiang3   de,11
6828,搞 恶作剧 的,gao3   e4 zuo4 ju4   de,11
7067,的 动作,de   dong4 zuo4,11
7230,作为 一 个,zuo4 wei2   yi1   ge4,10
7425,部 工作,bu4   gong1 zuo4,10
8123,魔法 部 工作,mo2 fa3   bu4   gong1 zuo4,10
9315,魔法 合作司,mo2 fa3   he2 zuo4 si1,9
9993,嗡嗡 作响,weng1 weng1   zuo4 xiang3,8
10300,工作 的,gong1 zuo4   de,8
10680,国际 魔法 合作司,guo2 ji4   mo2 fa3   he2 zuo4 si1,8
10693,的 作用,de   zuo4 yong4,8
11027,作 两 步 地,zuo4   liang3   bu4   di4,7
11334,假 动作,jia3   dong4 zuo4,7
11354,做 家庭 作业,zuo4   jia1 ting2   zuo4 ye4,7
11468,不 起 作用,bu4   qi3   zuo4 yong4,7
11516,并 作 两 步 地,bing4   zuo4   liang3   bu4   di4,7
11719,专爱 搞 恶作剧,zhuan1 ai4   gao3   e4 zuo4 ju4,7
11721,专爱 搞 恶作剧 的,zhuan1 ai4   gao3   e4 zuo4 ju4   de,7
12503,步 并 作 两 步 地,bu4   bing4   zuo4   liang3   bu4   di4,7
12983,在 魔法 部 工作,zai4   mo2 fa3   bu4   gong1 zuo4,7
13277,作业 时,zuo4 ye4   shi2,6
13757,一 份 工作,yi1   fen4   gong1 zuo4,6
13893,这 份 工作,zhe4   fen4   gong1 zuo4,6
14426,恶作剧 的 幽灵,e4 zuo4 ju4   de   you1 ling2,6
14428,恶作剧 的 皮皮鬼,e4 zuo4 ju4   de   pi2 pi2 gui3,6
14515,我 作为,wo3   zuo4 wei2,6
15280,朗斯基 假 动作,lang3 si1 ji1   jia3   dong4 zuo4,6
15674,嘶嘶 作响,si1 si1   zuo4 xiang3,6
16416,堆 家庭 作业,dui1   jia1 ting2   zuo4 ye4,5
16581,作 了,zuo4   le,5
16619,大 堆 家庭 作业,da4   dui1   jia1 ting2   zuo4 ye4,5
17478,做 作业,zuo4   zuo4 ye4,5
17752,工作 了,gong1 zuo4   le,5
18034,里 嗡嗡 作响,li3   weng1 weng1   zuo4 xiang3,5
18608,慢 动作,man4   dong4 zuo4,5
19134,振作 起来,zhen4 zuo4   qi3 lai2,5
19191,搞 恶作剧 的 皮皮鬼,gao3   e4 zuo4 ju4   de   pi2 pi2 gui3,5
20034,沙沙 作响,sha1 sha1   zuo4 xiang3,5
20354,噼啪 作响,pi1 pa1   zuo4 xiang3,5
20906,一 大 堆 家庭 作业,yi1   da4   dui1   jia1 ting2   zuo4 ye4,5
