Order Number,Item,Pinyin,Frequency
28,看 着,kan4   zhe,444
131,看 了,kan4   le,180
192,看 不,kan4   bu4,146
203,地 看,di4   kan4,142
205,看见 了,kan4 jian4   le,141
317,地 看 着,di4   kan4   zhe,105
408,看 不 见,kan4   bu4   jian4,88
470,哈利 看见,ha1 li4   kan4 jian4,81
537,他 看见,ta1   kan4 jian4,75
544,哈利 看,ha1 li4   kan4,73
563,看见 他,kan4 jian4   ta1,72
628,了 看,le   kan4,67
665,看到 了,kan4 dao4   le,63
672,看 了 看,kan4   le   kan4,63
721,看 着 他,kan4   zhe   ta1,60
742,看 着 哈利,kan4   zhe   ha1 li4,59
818,哈利 看到,ha1 li4   kan4 dao4,56
847,他 看,ta1   kan4,54
920,能 看见,neng2   kan4 jian4,52
930,你 看,ni3   kan4,51
939,去 看,qu4   kan4,51
957,看见 一,kan4 jian4   yi1,50
1037,一 看,yi1   kan4,48
1068,看 他,kan4   ta1,47
1103,看 得,kan4   de2,46
1105,我 看,wo3   kan4,46
1233,看到 哈利,kan4 dao4   ha1 li4,42
1357,可以 看见,ke3 yi3   kan4 jian4,39
1364,来 看,lai2   kan4,39
1391,他 看到,ta1   kan4 dao4,38
1392,没有 看见,mei2 you3   kan4 jian4,38
1548,看到 他,kan4 dao4   ta1,35
1584,也 看,ye3   kan4,35
1586,一 看见,yi1   kan4 jian4,35
1656,看见 哈利,kan4 jian4   ha1 li4,33
1664,地 看 了,di4   kan4   le,33
1676,他 看上去,ta1   kan4 shang4 qu4,33
1941,低头 看,di1 tou2   kan4,29
2001,我 看见,wo3   kan4 jian4,29
2059,抬头 看,tai2 tou2   kan4,28
2109,看到 的,kan4 dao4   de,27
2110,看 着 他们,kan4   zhe   ta1 men,27
2183,也 看 不,ye3   kan4   bu4,27
2199,他们 看见,ta1 men   kan4 jian4,27
2210,看见 一 个,kan4 jian4   yi1   ge4,26
2337,地 看 着 哈利,di4   kan4   zhe   ha1 li4,25
2421,想 看看,xiang3   kan4 kan4,25
2441,他 看见 了,ta1   kan4 jian4   le,24
2475,能 看到,neng2   kan4 dao4,24
2501,哈利 看 着,ha1 li4   kan4   zhe,24
2525,在 看,zai4   kan4,24
2549,看 不 见 的,kan4   bu4   jian4   de,24
2559,看台 上,kan4 tai2   shang4,23
2636,抬头 看 着,tai2 tou2   kan4   zhe,23
2673,人 看见,ren2   kan4 jian4,23
2725,看 我,kan4   wo3,23
2734,看见 她,kan4 jian4   ta1,22
2755,猎场 看守,lie4 chang3   kan1 shou3,22
2758,看见 他们,kan4 jian4   ta1 men,22
2805,你 看看,ni3   kan4 kan4,22
2874,看 了 一,kan4   le   yi1,22
2876,看 你,kan4   ni3,22
2880,看见 你,kan4 jian4   ni3,21
2912,也 看 不 见,ye3   kan4   bu4   jian4,21
2965,他们 看,ta1 men   kan4,21
3143,没 看见,mei2   kan4 jian4,20
3174,去 看看,qu4   kan4 kan4,20
3265,看到 一,kan4 dao4   yi1,19
3274,他 看 着,ta1   kan4   zhe,19
3281,看上去 像,kan4 shang4 qu4   xiang4,19
3331,快 看,kuai4   kan4,19
3402,低头 看 着,di1 tou2   kan4   zhe,19
3439,扭头 看,niu3 tou2   kan4,19
3491,看 了 一 眼,kan4   le   yi1   yan3,19
3495,看见 罗恩,kan4 jian4   luo2 en1,18
3497,看见 的,kan4 jian4   de,18
3498,看见 过,kan4 jian4   guo4,18
3499,地 看见,di4   kan4 jian4,18
3512,看 着 罗恩,kan4   zhe   luo2 en1,18
3516,看 着 她,kan4   zhe   ta1,18
3550,我 看到,wo3   kan4 dao4,18
3632,你 看见,ni3   kan4 jian4,18
3693,看 不 出,kan4   bu4   chu1,18
3725,难看 的,nan2 kan4   de,18
3754,只 能 看见,zhi3   neng2   kan4 jian4,18
3755,看见 它,kan4 jian4   ta1,18
3756,看 过,kan4   guo4,17
3757,看到 他们,kan4 dao4   ta1 men,17
3758,看看 他,kan4 kan4   ta1,17
3761,地 看到,di4   kan4 dao4,17
3928,不 看,bu4   kan4,17
