Order Number,Item,Pinyin,Frequency
103,走 了,zou3   le,214
360,走 吧,zou3   ba,96
613,游走 球,you2 zou3   qiu2,68
638,走廊 里,zou3 lang2   li3,65
712,的 走廊,de   zou3 lang2,61
1141,快 走,kuai4   zou3,44
1194,走 过,zou3   guo4,43
1298,地 走,di4   zou3,40
1321,走进 了,zou3 jin4   le,40
1417,他 走,ta1   zou3,38
1522,在 走廊,zai4   zou3 lang2,36
1729,走 过去,zou3   guo4 qu4,32
1757,往前 走,wang3 qian2   zou3,32
1761,走开 了,zou3 kai1   le,32
1879,走 得,zou3   de2,30
2040,他们 走,ta1 men   zou3,28
2153,在 走廊 里,zai4   zou3 lang2   li3,27
2323,走 在,zou3   zai4,25
2661,走廊 上,zou3 lang2   shang4,23
2662,走出 了,zou3 chu1   le,23
2865,走 了 进来,zou3   le   jin4 lai2,22
2977,只 游走,zhi3   you2 zou3,21
3038,的 走廊 里,de   zou3 lang2   li3,21
3102,只 游走 球,zhi3   you2 zou3   qiu2,20
3178,他们 走进,ta1 men   zou3 jin4,20
3301,我 走,wo3   zou3,19
3358,我们 走,wo3 men   zou3,19
3374,走 过来,zou3   guo4 lai2,19
3624,逃走 了,tao2 zou3   le,18
3702,走去 时,zou3 qu4   shi2,18
3836,走 了 出去,zou3   le   chu1 qu4,17
3853,他 走到,ta1   zou3 dao4,17
4019,他们 走来,ta1 men   zou3 lai2,17
4225,身边 走过,shen1 bian1   zou3 guo4,16
4307,快 走 吧,kuai4   zou3   ba,16
4753,地 走 了,di4   zou3   le,14
4890,要 走,yao4   zou3,14
4957,我们 走 吧,wo3 men   zou3   ba,14
4964,走 着,zou3   zhe,14
5100,的 游走,de   you2 zou3,14
5198,城堡 走去,cheng2 bao3   zou3 qu4,13
5288,走 过时,zou3   guo4 shi2,13
5457,走 了 出来,zou3   le   chu1 lai2,13
5514,走上 前,zou3 shang4   qian2,13
5561,上 走,shang4   zou3,13
5606,条 走廊,tiao2   zou3 lang2,13
5666,的 游走 球,de   you2 zou3   qiu2,13
5733,他们 走到,ta1 men   zou3 dao4,13
5751,得 走,de2   zou3,13
5815,地 走到,di4   zou3 dao4,12
5817,地 走进,di4   zou3 jin4,12
5964,他 走 了,ta1   zou3   le,12
6065,走廊 的,zou3 lang2   de,12
6066,走进 礼堂,zou3 jin4   li3 tang2,12
6080,一 条 走廊,yi1   tiao2   zou3 lang2,12
6118,一 只 游走,yi1   zhi3   you2 zou3,12
6154,就 走,jiu4   zou3,12
6179,一 只 游走 球,yi1   zhi3   you2 zou3   qiu2,12
6205,朝 城堡 走去,chao2   cheng2 bao3   zou3 qu4,12
6280,哈利 走进,ha1 li4   zou3 jin4,12
6357,他们 走近,ta1 men   zou3 jin4,12
6393,飞走 了,fei1 zou3   le,12
6412,得 走 了,de2   zou3   le,12
6757,走 一,zou3   yi1,11
6767,走近 时,zou3 jin4   shi2,11
6770,走 的,zou3   de,11
6829,可以 走 了,ke3 yi3   zou3   le,11
6886,可以 走,ke3 yi3   zou3,11
7168,刚 走到,gang1   zou3 dao4,11
7216,地 走出,di4   zou3 chu1,10
7329,大步 走,da4 bu4   zou3,10
7355,走 得 很,zou3   de2   hen3,10
7556,匆匆 走,cong1 cong1   zou3,10
7616,走 了 几,zou3   le   ji3,10
7619,走 了 进去,zou3   le   jin4 qu4,10
7632,走到 门口,zou3 dao4   men2 kou3,10
7982,门口 走去,men2 kou3   zou3 qu4,10
8171,地 走上,di4   zou3 shang4,9
8172,地 走向,di4   zou3 xiang4,9
8333,走 了 过来,zou3   le   guo4 lai2,9
8422,道 走廊,dao4   zou3 lang2,9
8692,走出 房间,zou3 chu1   fang2 jian1,9
8695,走到 哪儿,zou3 dao4   na3 er2,9
8703,走进 厨房,zou3 jin4   chu2 fang2,9
8858,向 他们 走来,xiang4   ta1 men   zou3 lai2,9
9068,哈利 走,ha1 li4   zou3,9
9115,里 走,li3   zou3,9
9610,走 了 几 步,zou3   le   ji3   bu4,8
9614,走廊 尽头,zou3 lang2   jin4 tou2,8
9787,往前 走去,wang3 qian2   zou3 qu4,8
9834,刚 走,gang1   zou3,8
9875,快步 走,kuai4 bu4   zou3,8
10032,走下 楼梯,zou3 xia4   lou2 ti1,8
10035,走到 了,zou3 dao4   le,8
10383,朝 他们 走来,chao2   ta1 men   zou3 lai2,8
10476,每 走,mei3   zou3,8
10541,他 走出,ta1   zou3 chu1,8
10579,漆黑 的 走廊,qi1 hei1   de   zou3 lang2,8
10748,他们 走 了,ta1 men   zou3   le,8
10987,着 走,zhe   zou3,7
11004,地 走开,di4   zou3 kai1,7
11013,礼堂 走去,li3 tang2   zou3 qu4,7
11033,穿过 走廊,chuan1 guo4   zou3 lang2,7
11064,大步 走到,da4 bu4   zou3 dao4,7
11065,大步 走向,da4 bu4   zou3 xiang4,7
11073,大门 走去,da4 men2   zou3 qu4,7
11323,走 一 步,zou3   yi1   bu4,7
11324,走 了 一,zou3   le   yi1,7
11326,走 了 过去,zou3   le   guo4 qu4,7
11328,走 后,zou3   hou4,7
11330,走 越,zou3   yue4,7
11331,走 过 一,zou3   guo4   yi1,7
11333,走出 了 房间,zou3 chu1   le   fang2 jian1,7
11335,走到 一半,zou3 dao4   yi2 ban4,7
11336,走到 哈利,zou3 dao4   ha1 li4,7
11337,走回 城堡,zou3 hui2   cheng2 bao3,7
11556,里 走来走去,li3   zou3 lai2 zou3 qu4,7
11582,当 他们 走进,dang1   ta1 men   zou3 jin4,7
11615,你 走,ni3   zou3,7
11845,我 得 走 了,wo3   de2   zou3   le,7
11847,我 得 走,wo3   de2   zou3,7
11935,走出 礼堂,zou3 chu1   li3 tang2,7
11941,走到 哪里,zou3 dao4   na3 li3,7
11975,越 走,yue4   zou3,7
11993,越 走 越,yue4   zou3   yue4,7
12319,这边 走,zhe4 bian1   zou3,7
12423,朝前 走,chao2 qian2   zou3,7
12829,他们 走出,ta1 men   zou3 chu1,7
12919,顺着 走廊,shun4 zhe   zou3 lang2,7
13103,地 走 着,di4   zou3   zhe,6
13729,走 下台阶,zou3   xia4 tai2 jie1,6
13732,走 几,zou3   ji3,6
13734,走 进来,zou3   jin4 lai2,6
13738,走出 教室,zou3 chu1   jiao4 shi4,6
13742,走廊 往前,zou3 lang2   wang3 qian2,6
13743,走进 了 一,zou3 jin4   le   yi1,6
14278,不管 走到,bu4 guan3   zou3 dao4,6
14455,从 他们 身边 走过,cong2   ta1 men   shen1 bian1   zou3 guo4,6
14660,走 几 步,zou3   ji3   bu4,6
14686,走上 了,zou3 shang4   le,6
14687,走上 前去,zou3 shang4   qian2 qu4,6
15295,朝 礼堂 走去,chao2   li3 tang2   zou3 qu4,6
15348,那 只 游走,na4   zhi3   you2 zou3,6
15378,楼上 走去,lou2 shang4   zou3 qu4,6
15381,楼梯 走去,lou2 ti1   zou3 qu4,6
15433,每 走 一 步,mei3   zou3   yi1   bu4,6
15434,每 走 一,mei3   zou3   yi1,6
15887,他们 走 过,ta1 men   zou3   guo4,6
15905,他们 身边 走过,ta1 men   shen1 bian1   zou3 guo4,6
16044,在 走廊 上,zai4   zou3 lang2   shang4,6
16289,地 走 在,di4   zou3   zai4,5
16294,地 走开 了,di4   zou3 kai1   le,5
16691,大步 走进,da4 bu4   zou3 jin4,5
16789,继续 往前 走,ji4 xu4   wang3 qian2   zou3,5
16807,头 走去,tou2   zou3 qu4,5
16975,她 走去,ta1   zou3 qu4,5
17292,该 走,gai1   zou3,5
17424,走 出来,zou3   chu1 lai2,5
17429,走 过 门厅,zou3   guo4   men2 ting1,5
17432,走下 旋转,zou3 xia4   xuan2 zhuan3,5
17433,走下 旋转 楼梯,zou3 xia4   xuan2 zhuan3   lou2 ti1,5
17434,走上 大理石,zou3 shang4   da4 li3 shi2,5
17435,走到 一,zou3 dao4   yi1,5
17436,走到 他们,zou3 dao4   ta1 men,5
17437,走到 他,zou3 dao4   ta1,5
17442,走到 外面,zou3 dao4   wai4 mian4,5
17443,走到 哪儿 都,zou3 dao4   na3 er2   dou1,5
17446,走进 教室,zou3 jin4   jiao4 shi4,5
17447,走进 门厅,zou3 jin4   men2 ting1,5
17448,走进 房间,zou3 jin4   fang2 jian1,5
17487,跟 我 走,gen1   wo3   zou3,5
