Order Number,Item,Pinyin,Frequency
1021,他 似乎,ta1   si4 hu1,48
1145,似 的,shi4   de,44
1389,似乎 在,si4 hu1   zai4,38
1590,似乎 是,si4 hu1   shi4,35
1609,似乎 都,si4 hu1   dou1,34
1849,似乎 不,si4 hu1   bu4,30
2464,她 似乎,ta1   si4 hu1,24
3316,似乎 对,si4 hu1   dui4,19
3505,似乎 很,si4 hu1   hen3,18
3829,似乎 也,si4 hu1   ye3,17
3855,似乎 没有,si4 hu1   mei2 you3,17
4247,这 似乎,zhe4   si4 hu1,16
4314,他们 似乎,ta1 men   si4 hu1,16
4441,赫敏 似乎,he4 min3   si4 hu1,15
4874,似乎 被,si4 hu1   bei4,14
5346,似乎 有,si4 hu1   you3,13
5799,似乎 比,si4 hu1   bi3,12
6444,似乎 他,si4 hu1   ta1,11
6471,似乎 要,si4 hu1   yao4,11
7198,似乎 把,si4 hu1   ba3,10
7231,似乎 觉得,si4 hu1   jue2 de,10
7426,人 似乎,ren2   si4 hu1,10
8184,似乎 认为,si4 hu1   ren4 wei2,9
9359,似乎 想,si4 hu1   xiang3,8
9389,了 似的,le   shi4 de,8
9398,似乎 根本,si4 hu1   gen1 ben3,8
9460,罗恩 似乎,luo2 en1   si4 hu1,8
9691,先生 似乎,xian1 sheng1   si4 hu1,8
10958,似乎 已经,si4 hu1   yi3 jing1,7
10967,似乎 谁,si4 hu1   shui2,7
10968,似乎 谁 也,si4 hu1   shui2   ye3,7
11254,它 似乎,ta1   si4 hu1,7
13102,似乎 不 敢,si4 hu1   bu4   gan3,6
13107,似乎 使,si4 hu1   shi3,6
13108,似乎 以为,si4 hu1   yi3 wei2,6
13109,似乎 全,si4 hu1   quan2,6
13111,似乎 又,si4 hu1   you4,6
13122,似乎 正,si4 hu1   zheng4,6
13124,似乎 突然,si4 hu1   tu1 ran2,6
13138,似乎 这,si4 hu1   zhe4,6
13139,似乎 还,si4 hu1   hai2,6
13458,一切 似乎,yi1 qie4   si4 hu1,6
13645,你 似乎,ni3   si4 hu1,6
14969,教授 似乎,jiao4 shou4   si4 hu1,6
15539,海格 似乎,hai3 ge2   si4 hu1,6
16302,似乎 完全,si4 hu1   wan2 quan2,5
16303,似乎 在 拼命,si4 hu1   zai4   pin1 ming4,5
16307,似乎 希望,si4 hu1   xi1 wang4,5
16312,似乎 并,si4 hu1   bing4,5
16323,似乎 把 他,si4 hu1   ba3   ta1,5
16330,似乎 正在,si4 hu1   zheng4 zai4,5
16366,似乎 都 在,si4 hu1   dou1   zai4,5
18005,里 似乎,li3   si4 hu1,5
19337,同学 似乎,tong2 xue2   si4 hu1,5
19800,哈利 似乎,ha1 li4   si4 hu1,5
