Order Number,Item,Pinyin,Frequency
35,麦格 教授,mai4 ge2   jiao4 shou4,405
75,格兰芬 多,ge2 lan2 fen1   duo1,261
216,海格 的,hai3 ge2   de,136
270,在 霍格沃茨,zai4   huo4 ge2 wo4 ci2,117
292,海格 说,hai3 ge2   shuo1,111
339,霍格沃茨 的,huo4 ge2 wo4 ci2   de,101
542,格兰芬 多 的,ge2 lan2 fen1   duo1   de,74
888,费格 太太,fei4 ge2   tai4 tai4,53
929,麦格 教授 说,mai4 ge2   jiao4 shou4   shuo1,51
1203,格兰芬 多 塔楼,ge2 lan2 fen1   duo1   ta3 lou2,43
1222,格兰芬 多 队,ge2 lan2 fen1   duo1   dui4,42
1308,格兰杰 小姐,ge2 lan2 jie2   xiao3 jie3,40
1350,博格 特,bo2 ge2   te4,39
1756,海格 的 小屋,hai3 ge2   de   xiao3 wu1,32
1830,是 海格,shi4   hai3 ge2,31
1940,霍格沃茨 特 快,huo4 ge2 wo4 ci2   te4   kuai4,29
1952,霍格沃茨 特,huo4 ge2 wo4 ci2   te4,29
1973,霍格沃茨 特 快 列车,huo4 ge2 wo4 ci2   te4   kuai4   lie4 che1,29
2029,霍格沃茨 魔法,huo4 ge2 wo4 ci2   mo2 fa3,28
2036,在 格兰芬,zai4   ge2 lan2 fen1,28
2046,在 格兰芬 多,zai4   ge2 lan2 fen1   duo1,28
2071,霍格沃茨 魔法 学校,huo4 ge2 wo4 ci2   mo2 fa3   xue2 xiao4,28
2204,是 霍格沃茨,shi4   huo4 ge2 wo4 ci2,27
2262,着 海格,zhe   hai3 ge2,26
2356,了 海格,le   hai3 ge2,25
2429,麦格 教授 的,mai4 ge2   jiao4 shou4   de,25
2473,巴格曼 先生,ba1 ge2 man4   xian1 sheng1,24
2513,了 霍格沃茨,le   huo4 ge2 wo4 ci2,24
2537,在 海格,zai4   hai3 ge2,24
2872,格兰芬多 学院,ge2 lan2 fen1 duo1   xue2 yuan4,22
2897,巴格曼 说,ba1 ge2 man4   shuo1,21
3412,海格 是,hai3 ge2   shi4,19
3502,和 海格,he2   hai3 ge2,18
3556,去 霍格莫德,qu4   huo4 ge2 mo4 de2,18
3865,海格 说 着,hai3 ge2   shuo1   zhe,17
3976,格兰芬 多 队 的,ge2 lan2 fen1   duo1   dui4   de,17
3990,海格 在,hai3 ge2   zai4,17
4106,对 海格,dui4   hai3 ge2,16
4690,到 霍格沃茨,dao4   huo4 ge2 wo4 ci2,15
4748,看见 海格,kan4 jian4   hai3 ge2,14
5057,和 麦格,he2   mai4 ge2,14
5180,格拉普兰 教授,ge2 la1 pu3 lan2   jiao4 shou4,14
5277,格兰芬 多 的 公共 休息室,ge2 lan2 fen1   duo1   de   gong1 gong4   xiu1 xi1 shi4,13
5331,巴格曼 的,ba1 ge2 man4   de,13
5338,了 格兰芬,le   ge2 lan2 fen1,13
5488,了 格兰芬 多,le   ge2 lan2 fen1   duo1,13
5579,是 霍格沃茨 的,shi4   huo4 ge2 wo4 ci2   de,13
5620,格兰芬 多 公共 休息室,ge2 lan2 fen1   duo1   gong1 gong4   xiu1 xi1 shi4,13
5621,格兰芬 多 公共,ge2 lan2 fen1   duo1   gong1 gong4,13
5622,格兰芬 多 的 公共,ge2 lan2 fen1   duo1   de   gong1 gong4,13
5887,格兰芬 多 的 学生,ge2 lan2 fen1   duo1   de   xue2 sheng1,12
5971,海格 把,hai3 ge2   ba3,12
5972,海格 就,hai3 ge2   jiu4,12
6108,他 在 霍格沃茨,ta1   zai4   huo4 ge2 wo4 ci2,12
6294,霍格沃茨 学校,huo4 ge2 wo4 ci2   xue2 xiao4,12
6526,了 海格 的,le   hai3 ge2   de,11
6637,被 霍格沃茨,bei4   huo4 ge2 wo4 ci2,11
6881,是 格兰芬 多,shi4   ge2 lan2 fen1   duo1,11
6882,是 格兰芬,shi4   ge2 lan2 fen1,11
6912,和 麦格 教授,he2   mai4 ge2   jiao4 shou4,11
6954,格兰芬多 学院 的,ge2 lan2 fen1 duo1   xue2 yuan4   de,11
7109,的 海格,de   hai3 ge2,11
7149,在 霍格沃茨 的,zai4   huo4 ge2 wo4 ci2   de,11
7183,麦格 教授 和,mai4 ge2   jiao4 shou4   he2,11
7202,霍格沃茨 了,huo4 ge2 wo4 ci2   le,10
7458,海格 也,hai3 ge2   ye3,10
7683,了 麦格,le   mai4 ge2,10
7697,了 麦格 教授,le   mai4 ge2   jiao4 shou4,10
7919,海格 一,hai3 ge2   yi1,10
7921,海格 和,hai3 ge2   he2,10
8040,霍格沃茨 开除,huo4 ge2 wo4 ci2   kai1 chu2,10
8050,在 格兰芬 多 的,zai4   ge2 lan2 fen1   duo1   de,10
8052,的 格兰芬 多,de   ge2 lan2 fen1   duo1,10
8053,的 格兰芬,de   ge2 lan2 fen1,10
8522,麦格 教授 在,mai4 ge2   jiao4 shou4   zai4,9
8646,去 霍格沃茨,qu4   huo4 ge2 wo4 ci2,9
8729,了 霍格沃茨 的,le   huo4 ge2 wo4 ci2   de,9
8993,格兰芬多 的,ge2 lan2 fen1 duo1   de,9
9071,海格 不,hai3 ge2   bu4,9
9075,海格 用,hai3 ge2   yong4,9
9076,海格 给,hai3 ge2   gei3,9
9227,霍格沃茨 上学,huo4 ge2 wo4 ci2   shang4 xue2,9
9249,在 海格 的,zai4   hai3 ge2   de,9
9592,费格 太太 说,fei4 ge2   tai4 tai4   shuo1,8
9797,被 霍格沃茨 开除,bei4   huo4 ge2 wo4 ci2   kai1 chu2,8
9803,霍格沃茨 的 勇士,huo4 ge2 wo4 ci2   de   yong3 shi4,8
9804,霍格沃茨 魔法 学校 校长,huo4 ge2 wo4 ci2   mo2 fa3   xue2 xiao4   xiao4 zhang3,8
9893,到 海格,dao4   hai3 ge2,8
10280,是 格兰芬多,shi4   ge2 lan2 fen1 duo1,8
10377,望 着 海格,wang4   zhe   hai3 ge2,8
10425,格兰芬 多 塔楼 的,ge2 lan2 fen1   duo1   ta3 lou2   de,8
10428,格兰芬多 球队,ge2 lan2 fen1 duo1   qiu2 dui4,8
10446,为 格兰芬,wei4   ge2 lan2 fen1,8
10450,为 格兰芬 多,wei4   ge2 lan2 fen1   duo1,8
10551,海格 又,hai3 ge2   you4,8
10552,海格 对,hai3 ge2   dui4,8
10553,海格 没有,hai3 ge2   mei2 you3,8
10556,海格 那儿,hai3 ge2   na4 er2,8
10896,的 霍格沃茨,de   huo4 ge2 wo4 ci2,8
10919,麦格 教授 把,mai4 ge2   jiao4 shou4   ba3,8
11086,着 霍格沃茨,zhe   huo4 ge2 wo4 ci2,7
11100,给 格兰芬,gei3   ge2 lan2 fen1,7
11101,给 格兰芬 多,gei3   ge2 lan2 fen1   duo1,7
11356,给 格兰芬多,gei3   ge2 lan2 fen1 duo1,7
