Order Number,Item,Pinyin,Frequency
2815,的 书包,de   shu1 bao1,22
4203,顶层 包厢,ding3 ceng2   bao1 xiang1,16
4651,书包 里,shu1 bao1   li3,15
7509,一 包,yi1   bao1,10
7553,包厢 的,bao1 xiang1   de,10
7555,包厢 里,bao1 xiang1   li3,10
7652,把 书包,ba3   shu1 bao1,10
8340,小 包,xiao3   bao1,9
9174,的 书包 里,de   shu1 bao1   li3,9
9377,了 包厢,le   bao1 xiang1,8
10705,的 包裹,de   bao1 guo3,8
12003,个 包裹,ge4   bao1 guo3,7
12970,在 顶层 包厢,zai4   ding3 ceng2   bao1 xiang1,7
13547,大 包,da4   bao1,6
14476,包 着,bao1   zhe,6
14477,包 里,bao1   li3,6
14763,个 包厢,ge4   bao1 xiang1,6
15809,的 包厢,de   bao1 xiang1,6
18592,包厢 的 门,bao1 xiang1   de   men2,5
18595,包厢 门,bao1 xiang1   men2,5
20242,烤 面包,kao3   mian4 bao1,5
20284,片 面包,pian4   mian4 bao1,5
20627,一 个 包裹,yi1   ge4   bao1 guo3,5
