Order Number,Item,Pinyin,Frequency
4327,名字 投进,ming2 zi4   tou2 jin4,16
7071,的 名字 投进,de   ming2 zi4   tou2 jin4,11
10102,投进 火焰杯,tou2 jin4   huo3 yan4 bei1,8
10226,名字 投,ming2 zi4   tou2,8
10912,目光 投向,mu4 guang1   tou2 xiang4,8
12196,名字 投进 火焰杯,ming2 zi4   tou2 jin4   huo3 yan4 bei1,7
14793,把 目光 投向,ba3   mu4 guang1   tou2 xiang4,6
14827,投 进去,tou2   jin4 qu4,6
15022,名字 投 进去,ming2 zi4   tou2   jin4 qu4,6
15825,的 名字 投,de   ming2 zi4   tou2,6
19032,投进 了,tou2 jin4   le,5
20523,的 名字 投 进去,de   ming2 zi4   tou2   jin4 qu4,5
20525,的 名字 投进 火焰杯,de   ming2 zi4   tou2 jin4   huo3 yan4 bei1,5
