Order Number,Item,Pinyin,Frequency
2828,剧烈 地,ju4 lie4   di4,22
4326,恶作剧 的,e4 zuo4 ju4   de,16
6160,搞 恶作剧,gao3   e4 zuo4 ju4,12
6828,搞 恶作剧 的,gao3   e4 zuo4 ju4   de,11
11719,专爱 搞 恶作剧,zhuan1 ai4   gao3   e4 zuo4 ju4,7
11721,专爱 搞 恶作剧 的,zhuan1 ai4   gao3   e4 zuo4 ju4   de,7
11756,剧烈 的,ju4 lie4   de,7
13359,一 阵 剧痛,yi1   zhen4   ju4 tong4,6
14426,恶作剧 的 幽灵,e4 zuo4 ju4   de   you1 ling2,6
14428,恶作剧 的 皮皮鬼,e4 zuo4 ju4   de   pi2 pi2 gui3,6
15822,阵 剧痛,zhen4   ju4 tong4,6
19191,搞 恶作剧 的 皮皮鬼,gao3   e4 zuo4 ju4   de   pi2 pi2 gui3,5
