Order Number,Item,Pinyin,Frequency
569,喘 着,chuan3   zhe,71
882,喘 着 气,chuan3   zhe   qi4,53
1523,喘 着 气 说,chuan3   zhe   qi4   shuo1,36
1546,气喘吁吁 地,qi4 chuan3 xu1 xu1   di4,35
1787,喘 不,chuan3   bu4,31
2945,喘 不 过 气,chuan3   bu4   guo4   qi4,21
2961,喘 不 过,chuan3   bu4   guo4,21
2962,喘 不 过 气 来,chuan3   bu4   guo4   qi4   lai2,21
3009,哈利 喘,ha1 li4   chuan3,21
3152,气喘吁吁 地 说,qi4 chuan3 xu1 xu1   di4   shuo1,20
3297,哈利 喘 着,ha1 li4   chuan3   zhe,19
3546,哈利 喘 着 气,ha1 li4   chuan3   zhe   qi4,18
3933,喘 着 粗气,chuan3   zhe   cu1 qi4,17
4440,哈利 喘 着 气 说,ha1 li4   chuan3   zhe   qi4   shuo1,15
5516,他 喘,ta1   chuan3,13
6396,得 喘,de2   chuan3,12
6398,得 喘 不,de2   chuan3   bu4,12
7066,得 喘 不 过 气 来,de2   chuan3   bu4   guo4   qi4   lai2,11
7147,得 喘 不 过 气,de2   chuan3   bu4   guo4   qi4,11
7150,得 喘 不 过,de2   chuan3   bu4   guo4,11
8115,地 喘,di4   chuan3,10
8116,地 喘 着,di4   chuan3   zhe,10
8780,他 喘 着,ta1   chuan3   zhe,9
10484,哈利 气喘吁吁,ha1 li4   qi4 chuan3 xu1 xu1,8
12079,他 喘 着 气,ta1   chuan3   zhe   qi4,7
12084,他 喘 着 气 说,ta1   chuan3   zhe   qi4   shuo1,7
12533,哈利 气喘吁吁 地,ha1 li4   qi4 chuan3 xu1 xu1   di4,7
15837,的 喘息声,de   chuan3 xi1 sheng1,6
16175,地 喘 着 气,di4   chuan3   zhe   qi4,6
17401,赫敏 气喘吁吁,he4 min3   qi4 chuan3 xu1 xu1,5
18784,赫敏 气喘吁吁 地,he4 min3   qi4 chuan3 xu1 xu1   di4,5
19662,他 气喘吁吁,ta1   qi4 chuan3 xu1 xu1,5
20288,喘息 着,chuan3 xi1   zhe,5
20932,地 喘息,di4   chuan3 xi1,5
