Order Number,Item,Pinyin,Frequency
29,韦斯莱 先生,wei2 si1 lai2   xian1 sheng1,428
45,韦斯莱 夫人,wei2 si1 lai2   fu1 ren2,370
509,韦斯莱 先生 说,wei2 si1 lai2   xian1 sheng1   shuo1,78
1049,韦斯莱 夫人 说,wei2 si1 lai2   fu1 ren2   shuo1,47
2393,和 韦斯莱,he2   wei2 si1 lai2,25
2522,韦斯莱 先生 的,wei2 si1 lai2   xian1 sheng1   de,24
3071,韦斯莱家 的,wei2 si1 lai2 jia1   de,21
3073,韦斯莱 夫人 的,wei2 si1 lai2   fu1 ren2   de,21
3081,是 韦斯莱,shi4   wei2 si1 lai2,21
3419,韦斯 莱,wei2 si1   lai2,19
3688,韦斯 莱 一 家,wei2 si1   lai2   yi1   jia1,18
3746,韦斯 莱 一,wei2 si1   lai2   yi1,18
4664,韦斯莱 先生 和,wei2 si1 lai2   xian1 sheng1   he2,15
4879,韦斯莱 兄弟,wei2 si1 lai2   xiong1 di4,14
4952,对 韦斯莱,dui4   wei2 si1 lai2,14
5756,韦斯莱 孪生 兄弟,wei2 si1 lai2   luan2 sheng1   xiong1 di4,13
5759,韦斯莱 孪生,wei2 si1 lai2   luan2 sheng1,13
6289,韦斯莱 先生 在,wei2 si1 lai2   xian1 sheng1   zai4,12
6323,韦斯莱 先生 说 着,wei2 si1 lai2   xian1 sheng1   shuo1   zhe,12
7118,韦斯莱 夫人 和,wei2 si1 lai2   fu1 ren2   he2,11
7135,韦斯莱 夫妇,wei2 si1 lai2   fu1 fu4,11
7464,韦斯莱 夫人 在,wei2 si1 lai2   fu1 ren2   zai4,10
7822,和 韦斯莱 夫人,he2   wei2 si1 lai2   fu1 ren2,10
8097,在 韦斯莱,zai4   wei2 si1 lai2,10
8297,着 韦斯莱,zhe   wei2 si1 lai2,9
8666,对 韦斯莱 先生,dui4   wei2 si1 lai2   xian1 sheng1,9
8899,是 韦斯莱 夫人,shi4   wei2 si1 lai2   fu1 ren2,9
8900,和 乔治•韦斯莱,he2   qiao2 zhi4 • wei2 si1 lai2,9
9123,弗雷德 和 乔治•韦斯莱,fu2 lei2 de2   he2   qiao2 zhi4 • wei2 si1 lai2,9
9256,韦斯莱 夫人 把,wei2 si1 lai2   fu1 ren2   ba3,9
10074,了 韦斯莱,le   wei2 si1 lai2,8
11629,韦斯莱 一,wei2 si1 lai2   yi1,7
11630,韦斯莱 一 家,wei2 si1 lai2   yi1   jia1,7
12463,哈利 和 韦斯莱,ha1 li4   he2   wei2 si1 lai2,7
12967,在 韦斯莱 夫人,zai4   wei2 si1 lai2   fu1 ren2,7
13083,看见 韦斯莱,kan4 jian4   wei2 si1 lai2,7
13205,但 韦斯莱,dan4   wei2 si1 lai2,6
13213,但 韦斯莱 夫人,dan4   wei2 si1 lai2   fu1 ren2,6
13721,对 韦斯莱 先生 说,dui4   wei2 si1 lai2   xian1 sheng1   shuo1,6
14268,韦斯莱 夫人 对,wei2 si1 lai2   fu1 ren2   dui4,6
14273,韦斯莱 的,wei2 si1 lai2   de,6
14274,韦瑟 比,wei2 se4   bi3,6
14275,韦斯莱 魔法,wei2 si1 lai2   mo2 fa3,6
15233,和 韦斯莱 先生,he2   wei2 si1 lai2   xian1 sheng1,6
15298,朝 韦斯莱,chao2   wei2 si1 lai2,6
15986,韦斯莱 先生 用,wei2 si1 lai2   xian1 sheng1   yong4,6
16422,着 韦斯莱 先生,zhe   wei2 si1 lai2   xian1 sheng1,5
17120,被 韦斯莱 夫人,bei4   wei2 si1 lai2   fu1 ren2,5
17121,被 韦斯莱,bei4   wei2 si1 lai2,5
17499,跟 韦斯莱,gen1   wei2 si1 lai2,5
17501,了 韦斯莱 夫人,le   wei2 si1 lai2   fu1 ren2,5
18245,韦斯 莱 一 家 和,wei2 si1   lai2   yi1   jia1   he2,5
18246,韦斯莱 先生 正,wei2 si1 lai2   xian1 sheng1   zheng4,5
18248,韦斯莱 先生 笑,wei2 si1 lai2   xian1 sheng1   xiao4,5
18253,韦斯莱 夫人 从,wei2 si1 lai2   fu1 ren2   cong2,5
18255,韦斯莱 夫人 和 比尔,wei2 si1 lai2   fu1 ren2   he2   bi3 er3,5
18257,韦斯莱 夫人 说 着,wei2 si1 lai2   fu1 ren2   shuo1   zhe,5
18258,韦斯莱 夫人 用,wei2 si1 lai2   fu1 ren2   yong4,5
18264,韦斯莱 魔法 把戏,wei2 si1 lai2   mo2 fa3   ba3 xi4,5
19863,哈利 和 韦斯莱 先生,ha1 li4   he2   wei2 si1 lai2   xian1 sheng1,5
20705,韦斯莱 先生 笑 着,wei2 si1 lai2   xian1 sheng1   xiao4   zhe,5
20706,韦斯莱 先生 笑 着 说,wei2 si1 lai2   xian1 sheng1   xiao4   zhe   shuo1,5
20919,的 韦崽,de   wei2 zai3,5
