Order Number,Item,Pinyin,Frequency
483,礼堂 里,li3 tang2   li3,80
2868,在 礼堂,zai4   li3 tang2,22
2990,课堂 上,ke4 tang2   shang4,21
3537,礼堂 的,li3 tang2   de,18
3789,礼堂 里 的,li3 tang2   li3   de,17
4286,了 礼堂,le   li3 tang2,16
5903,堂 课,tang2   ke4,12
6066,走进 礼堂,zou3 jin4   li3 tang2,12
6391,在 课堂,zai4   ke4 tang2,12
7047,在 课堂 上,zai4   ke4 tang2   shang4,11
7116,在 礼堂 里,zai4   li3 tang2   li3,11
7284,礼堂 时,li3 tang2   shi2,10
8181,离开 礼堂,li2 kai1   li3 tang2,9
10835,的 礼堂,de   li3 tang2,8
11012,礼堂 吃,li3 tang2   chi1,7
11013,礼堂 走去,li3 tang2   zou3 qu4,7
11935,走出 礼堂,zou3 chu1   li3 tang2,7
12418,朝 礼堂,chao2   li3 tang2,7
12977,的 课堂,de   ke4 tang2,7
13166,着 礼堂,zhe   li3 tang2,6
13249,礼堂 里 的 人,li3 tang2   li3   de   ren2,6
13899,这 堂,zhe4   tang2,6
13900,这 堂课,zhe4   tang2 ke4,6
15063,这 堂 课,zhe4   tang2   ke4,6
15158,个 礼堂,ge4   li3 tang2,6
15295,朝 礼堂 走去,chao2   li3 tang2   zou3 qu4,6
15546,一 堂,yi1   tang2,6
16508,礼堂 里 响起,li3 tang2   li3   xiang3 qi3,5
16510,礼堂 里 的 每,li3 tang2   li3   de   mei3,5
16678,第一 堂,di4 yi1   tang2,5
18776,去 礼堂,qu4   li3 tang2,5
19293,整 个 礼堂,zheng3   ge4   li3 tang2,5
20862,的 课堂 上,de   ke4 tang2   shang4,5
