Order Number,Item,Pinyin,Frequency
120,不 可能,bu4   ke3 neng2,189
202,可 是,ke3   shi4,142
313,可 不,ke3   bu4,106
378,可怕 的,ke3 pa4   de,93
629,我 可以,wo3   ke3 yi3,67
702,可能 是,ke3 neng2   shi4,61
924,哈利 可以,ha1 li4   ke3 yi3,52
960,可怜 的,ke3 lian2   de,50
967,他 可以,ta1   ke3 yi3,50
1015,你 可以,ni3   ke3 yi3,49
1066,就 可以,jiu4   ke3 yi3,47
1227,我们 可以,wo3 men   ke3 yi3,42
1260,可是 他,ke3 shi4   ta1,41
1357,可以 看见,ke3 yi3   kan4 jian4,39
1447,怎么 可能,zen3 me   ke3 neng2,37
1463,可能 会,ke3 neng2   hui4,37
1535,我 可,wo3   ke3,36
1589,有 可能,you3   ke3 neng2,35
1766,很 可能,hen3   ke3 neng2,32
1977,不 可,bu4   ke3,29
2076,可以 把,ke3 yi3   ba3,28
2244,可是 我,ke3 shi4   wo3,26
2316,可以 听见,ke3 yi3   ting1 jian4,26
2383,可 不 是,ke3   bu4   shi4,25
2388,可以 肯定,ke3 yi3   ken3 ding4,25
2407,可 他,ke3   ta1,25
2442,我 可 不,wo3   ke3   bu4,24
2580,这 可,zhe4   ke3,23
2644,是 不 可能,shi4   bu4   ke3 neng2,23
2825,可以 在,ke3 yi3   zai4,22
2854,他们 可以,ta1 men   ke3 yi3,22
3029,你们 可以,ni3 men   ke3 yi3,21
3105,他 可,ta1   ke3,20
3200,可 就,ke3   jiu4,20
3469,可 是 哈利,ke3   shi4   ha1 li4,19
3552,你 可,ni3   ke3,18
3925,可 你,ke3   ni3,17
3930,可能 的,ke3 neng2   de,17
3955,可是 哈利,ke3 shi4   ha1 li4,17
4143,他 不 可能,ta1   bu4   ke3 neng2,16
4248,可 我,ke3   wo3,16
4349,不 可能 是,bu4   ke3 neng2   shi4,16
4365,哈利 可以 看见,ha1 li4   ke3 yi3   kan4 jian4,16
4473,都 可能,dou1   ke3 neng2,15
4573,他 可能,ta1   ke3 neng2,15
4592,可是 他们,ke3 shi4   ta1 men,15
4624,可是 你,ke3 shi4   ni3,15
5001,就 不 可能,jiu4   bu4   ke3 neng2,14
5014,可是 当,ke3 shi4   dang1,14
5524,可怕 的 事情,ke3 pa4   de   shi4 qing2,13
5530,可是 罗恩,ke3 shi4   luo2 en1,13
5533,可能 有,ke3 neng2   you3,13
5596,还 可以,hai2   ke3 yi3,13
5691,不 可能 的,bu4   ke3 neng2   de,13
5801,什么 可,shen2 me   ke3,12
6107,可 哈利,ke3   ha1 li4,12
6115,可是 如果,ke3 shi4   ru2 guo3,12
6120,可能 被,ke3 neng2   bei4,12
6221,不 可以,bu4   ke3 yi3,12
6223,那 可,na4   ke3,12
6516,种 可怕 的,zhong3   ke3 pa4   de,11
6518,种 可怕,zhong3   ke3 pa4,11
6746,我们 可,wo3 men   ke3,11
6821,可 不 愿意,ke3   bu4   yuan4 yi4,11
6822,可 他们,ke3   ta1 men,11
6825,可 这,ke3   zhe4,11
6826,可以 告诉,ke3 yi3   gao4 su4,11
6829,可以 走 了,ke3 yi3   zou3   le,11
6830,可以 跟,ke3 yi3   gen1,11
6886,可以 走,ke3 yi3   zou3,11
6919,可能 在,ke3 neng2   zai4,11
6940,哈利 可以 肯定,ha1 li4   ke3 yi3   ken3 ding4,11
7070,的 可怕,de   ke3 pa4,11
7354,太 可怕,tai4   ke3 pa4,10
7427,都 可以,dou1   ke3 yi3,10
7682,他 可 不,ta1   ke3   bu4,10
7705,可 没有,ke3   mei2 you3,10
7708,可以 去,ke3 yi3   qu4,10
7711,可以 感觉,ke3 yi3   gan3 jue2,10
7712,可以 感觉 到,ke3 yi3   gan3 jue2   dao4,10
7713,可以 看到,ke3 yi3   kan4 dao4,10
7714,可以 让,ke3 yi3   rang4,10
7719,可是 她,ke3 shi4   ta1,10
7722,可是 赫敏,ke3 shi4   he4 min3,10
7723,可爱 的,ke3 ai4   de,10
7749,可 不 能,ke3   bu4   neng2,10
