Order Number,Item,Pinyin,Frequency
195,令 人,ling4   ren2,146
3648,令 他,ling4   ta1,18
5722,的 命令,de   ming4 ling4,13
5740,令 人 恶心,ling4   ren2   e3 xin1,13
7029,的 口令,de   kou3 ling4,11
7102,令 哈利,ling4   ha1 li4,11
8047,令 人 恶心 的,ling4   ren2   e3 xin1   de,10
9233,令 人 不,ling4   ren2   bu4,9
9362,最 令,zui4   ling4,8
11970,个 令,ge4   ling4,7
11977,个 令 人,ge4   ling4   ren2,7
12334,最 令 人,zui4   ling4   ren2,7
12871,令 人 尴尬,ling4   ren2   gan1 ga4,7
12877,令 人 难以,ling4   ren2   nan2 yi3,7
12878,令 人 难以 置信,ling4   ren2   nan2 yi3   zhi4 xin4,7
14796,口令 是,kou3 ling4   shi4,6
14930,一 个 令,yi1   ge4   ling4,6
15141,一 个 令 人,yi1   ge4   ling4   ren2,6
15940,令 人 不 快 的,ling4   ren2   bu4   kuai4   de,6
15942,令 人 不 快,ling4   ren2   bu4   kuai4,6
15957,令 我,ling4   wo3,6
16240,真 令,zhen1   ling4,6
16243,真 令 人,zhen1   ling4   ren2,6
16542,种 令,zhong3   ling4,5
19417,是 令 人,shi4   ling4   ren2,5
19418,是 令,shi4   ling4,5
20649,令 人 失望,ling4   ren2   shi1 wang4,5
20657,令 人 愉快,ling4   ren2   yu2 kuai4,5
20661,令 人 毛骨悚然,ling4   ren2   mao2 gu3 song3 ran2,5
20662,令 人 尴尬 的,ling4   ren2   gan1 ga4   de,5
