Order Number,Item,Pinyin,Frequency
1207,洛丽丝 夫人,luo4 li4 si1   fu1 ren2,43
2546,洛哈特 的,luo4 ha1 te4   de,24
3135,奇洛 教授,qi2 luo4   jiao4 shou4,20
3720,洛哈特 说,luo4 ha1 te4   shuo1,18
4594,卡卡洛夫 的,ka3 ka3 luo4 fu1   de,15
4936,卡卡洛夫 教授,ka3 ka3 luo4 fu1   jiao4 shou4,14
5310,奇洛 的,qi2 luo4   de,13
5965,洛哈特 教授,luo4 ha1 te4   jiao4 shou4,12
6623,弗洛伯 毛虫,fu2 luo4 bo2   mao2 chong2,11
7569,卡卡洛夫 说,ka3 ka3 luo4 fu1   shuo1,10
8908,和 卡卡洛夫,he2   ka3 ka3 luo4 fu1,9
9250,的 洛哈特,de   luo4 ha1 te4,9
10963,着 卡卡洛夫,zhe   ka3 ka3 luo4 fu1,7
12177,吉德罗•洛哈特 著,ji2 de2 luo2 • luo4 ha1 te4   zhu4,7
12245,是 卡卡洛夫,shi4   ka3 ka3 luo4 fu1,7
13542,了 洛哈特,le   luo4 ha1 te4,6
14529,卢娜·洛夫 古德,lu2 na4 · luo4 fu1   gu3 de2,6
15006,吉德罗•洛哈特 的,ji2 de2 luo2 • luo4 ha1 te4   de,6
17081,了 洛哈特 的,le   luo4 ha1 te4   de,5
18984,把 洛哈特,ba3   luo4 ha1 te4,5
19416,个 格林迪洛,ge4   ge2 lin2 di2 luo4,5
19889,格林迪洛 的,ge2 lin2 di2 luo4   de,5
20136,洛哈特 大声,luo4 ha1 te4   da4 sheng1,5
