Order Number,Item,Pinyin,Frequency
213,公共 休息室,gong1 gong4   xiu1 xi1 shi4,137
396,的 办公室,de   ban4 gong1 shi4,90
722,教室 里,jiao4 shi4   li3,60
844,休息室 里,xiu1 xi1 shi4   li3,55
938,公共 休息室 里,gong1 gong4   xiu1 xi1 shi4   li3,51
1074,地下 教室,di4 xia4   jiao4 shi4,47
1530,的 公共 休息室,de   gong1 gong4   xiu1 xi1 shi4,36
1724,教室 的,jiao4 shi4   de,32
2138,办公室 里,ban4 gong1 shi4   li3,27
2291,的 教室,de   jiao4 shi4,26
2310,的 卧室,de   wo4 shi4,26
2751,在 教室,zai4   jiao4 shi4,22
2787,在 公共 休息室,zai4   gong1 gong4   xiu1 xi1 shi4,22
2799,我 的 办公室,wo3   de   ban4 gong1 shi4,22
3164,办公室 的,ban4 gong1 shi4   de,20
3370,密室 的,mi4 shi4   de,19
3410,卧室 里,wo4 shi4   li3,19
3614,的 盥洗室,de   guan4 xi3 shi4,18
3651,教工 休息室,jiao4 gong1   xiu1 xi1 shi4,18
3712,休息室 的,xiu1 xi1 shi4   de,18
3857,地下 教室 里,di4 xia4   jiao4 shi4   li3,17
4065,地下 教室 的,di4 xia4   jiao4 shi4   de,16
4681,在 公共 休息室 里,zai4   gong1 gong4   xiu1 xi1 shi4   li3,15
4782,多 的 公共 休息室,duo1   de   gong1 gong4   xiu1 xi1 shi4,14
4818,桃金娘 的 盥洗室,tao2 jin1 niang2   de   guan4 xi3 shi4,14
5130,的 办公室 里,de   ban4 gong1 shi4   li3,14
5246,多 公共 休息室,duo1   gong1 gong4   xiu1 xi1 shi4,13
5277,格兰芬 多 的 公共 休息室,ge2 lan2 fen1   duo1   de   gong1 gong4   xiu1 xi1 shi4,13
5328,了 教室,le   jiao4 shi4,13
5620,格兰芬 多 公共 休息室,ge2 lan2 fen1   duo1   gong1 gong4   xiu1 xi1 shi4,13
6003,哭泣 的 桃金娘 的 盥洗室,ku1 qi4   de   tao2 jin1 niang2   de   guan4 xi3 shi4,12
