Order Number,Item,Pinyin,Frequency
1224,的 身影,de   shen1 ying3,42
1687,的 背影,de   bei4 ying3,33
1789,的 影子,de   ying3 zi,31
1910,幻影 显形,huan4 ying3   xian3 xing2,30
2192,幻影 移形,huan4 ying3   yi2 xing2,27
4003,阴影 里,yin1 ying3   li3,17
4427,的 影响,de   ying3 xiang3,15
4924,的 阴影,de   yin1 ying3,14
5566,的 人影,de   ren2 ying3,13
6229,得 无影无踪,de2   wu2 ying3 wu2 zong1,12
6766,幻影 移形 了,huan4 ying3   yi2 xing2   le,11
7925,消失 得 无影无踪,xiao1 shi1   de2   wu2 ying3 wu2 zong1,10
8427,她 的 背影,ta1   de   bei4 ying3,9
9196,阴影 中,yin1 ying3   zhong1,9
9283,在 阴影,zai4   yin1 ying3,9
9368,着 她 的 背影,zhe   ta1   de   bei4 ying3,8
16079,在 阴影 里,zai4   yin1 ying3   li3,6
16918,背影 喊道,bei4 ying3   han3 dao4,5
17617,就 幻影 移形,jiu4   huan4 ying3   yi2 xing2,5
17618,就 幻影,jiu4   huan4 ying3,5
17951,幻影 显形 的,huan4 ying3   xian3 xing2   de,5
18921,个 人影,ge4   ren2 ying3,5
19799,个 黑影,ge4   hei1 ying3,5
19839,他 的 背影,ta1   de   bei4 ying3,5
20816,的 背影 喊道,de   bei4 ying3   han3 dao4,5
20939,的 黑影,de   hei1 ying3,5
