Order Number,Item,Pinyin,Frequency
1098,的 腿,de   tui3,46
1657,条 腿,tiao2   tui3,33
3359,腿 上,tui3   shang4,19
4678,一 条 腿,yi1   tiao2   tui3,15
7050,的 双腿,de   shuang1 tui3,11
7146,的 腿 上,de   tui3   shang4,11
7595,两 条 腿,liang3   tiao2   tui3,10
9510,腿 的,tui3   de,8
10170,撒腿 就 跑,sa1 tui3   jiu4   pao3,8
10171,撒腿 就,sa1 tui3   jiu4,8
12557,哈利 的 腿,ha1 li4   de   tui3,7
13659,了 腿,le   tui3,6
14590,两 腿,liang3   tui3,6
14803,把 腿,ba3   tui3,6
15355,他 的 腿,ta1   de   tui3,6
16395,着 腿,zhe   tui3,5
16998,腿 一,tui3   yi1,5
17440,假 腿,jia3   tui3,5
18889,双 腿,shuang1   tui3,5
19213,撒腿 跑 了 起来,sa1 tui3   pao3   le   qi3 lai2,5
19214,撒腿 跑 了,sa1 tui3   pao3   le,5
19216,撒腿 跑,sa1 tui3   pao3,5
20416,的 一 条 腿,de   yi1   tiao2   tui3,5
20461,的 伤腿,de   shang1 tui3,5
20527,的 后腿,de   hou4 tui3,5
20597,的 小腿,de   xiao3 tui3,5
