Order Number,Item,Pinyin,Frequency
520,赫奇 帕奇,he4 qi2   pa4 qi2,76
1721,帕奇 的,pa4 qi2   de,32
1999,赫奇 帕奇 的,he4 qi2   pa4 qi2   de,29
6184,和 赫奇 帕奇,he2   he4 qi2   pa4 qi2,12
8576,帕奇 学院,pa4 qi2   xue2 yuan4,9
8622,赫奇 帕奇 学院,he4 qi2   pa4 qi2   xue2 yuan4,9
8933,和 赫奇 帕奇 的,he2   he4 qi2   pa4 qi2   de,9
9730,帕瓦蒂 和,pa4 wa3 di4   he2,8
13707,赫奇 帕奇 的 学生,he4 qi2   pa4 qi2   de   xue2 sheng1,6
13938,克劳 和 赫奇 帕奇,ke4 lao2   he2   he4 qi2   pa4 qi2,6
14029,帕奇 的 学生,pa4 qi2   de   xue2 sheng1,6
14030,帕瓦蒂 和 拉文德,pa4 wa3 di4   he2   la1 wen2 de2,6
14842,拉文 克劳 和 赫奇 帕奇,la1 wen2   ke4 lao2   he2   he4 qi2   pa4 qi2,6
15217,个 赫奇 帕奇,ge4   he4 qi2   pa4 qi2,6
17370,赫奇 帕奇队,he4 qi2   pa4 qi2 dui4,5
17853,帕特里克 爵士,pa4 te4 li3 ke4   jue2 shi4,5
19557,是 赫奇 帕奇,shi4   he4 qi2   pa4 qi2,5
20867,的 赫奇 帕奇,de   he4 qi2   pa4 qi2,5
