Order Number,Item,Pinyin,Frequency
1383,的 衣服,de   yi1 fu2,38
2229,不 舒服,bu4   shu1 fu2,26
2911,礼服 长袍,li3 fu2   chang2 pao2,21
4692,很 不 舒服,hen3   bu4   shu1 fu2,15
5257,穿好 衣服,chuan1 hao3   yi1 fu2,13
6388,的 礼服,de   li3 fu2,12
6628,衣服 的,yi1 fu2   de,11
7128,的 礼服 长袍,de   li3 fu2   chang2 pao2,11
8460,舒服 的,shu1 fu2   de,9
11374,不 舒服 的,bu4   shu1 fu2   de,7
13554,衣服 上,yi1 fu2   shang4,6
14220,很 不 舒服 的,hen3   bu4   shu1 fu2   de,6
14438,制服 了,zhi4 fu2   le,6
16987,不 服气,bu4   fu2 qi4,5
17083,穿 衣服,chuan1   yi1 fu2,5
18994,把 衣服,ba3   yi1 fu2,5
