Order Number,Item,Pinyin,Frequency
1616,转 了,zhuan3   le,34
1982,转过 身,zhuan3 guo4   shen1,29
2136,转向 哈利,zhuan3 xiang4   ha1 li4,27
2645,转过 身 来,zhuan3 guo4   shen1   lai2,23
2811,转向 了,zhuan3 xiang4   le,22
3190,转过 头,zhuan3 guo4   tou2,20
3213,他 转身,ta1   zhuan3 shen1,20
3638,转 过,zhuan3   guo4,18
3797,转 了 个,zhuan3   le   ge4,17
4050,一 转身,yi1   zhuan3 shen1,17
4305,目不转睛 地,mu4 bu4 zhuan3 jing1   di4,16
4576,转过 脸,zhuan3 guo4   lian3,15
4653,旋转 楼梯,xuan2 zhuan3   lou2 ti1,15
5028,目不转睛 地 盯,mu4 bu4 zhuan3 jing1   di4   ding1,14
5181,目不转睛 地 盯 着,mu4 bu4 zhuan3 jing1   di4   ding1   zhe,14
5214,地 转,di4   zhuan3,13
5531,转 过来,zhuan3   guo4 lai2,13
5911,转过 脸 来,zhuan3 guo4   lian3   lai2,12
5986,一 转,yi1   zhuan3,12
6092,转 过 脸,zhuan3   guo4   lian3,12
6808,转 着,zhuan3   zhe,11
6850,旋转 的,xuan2 zhuan3   de,11
8363,转身 望,zhuan3 shen1   wang4,9
8689,又 转向,you4   zhuan3 xiang4,9
8769,转身 望 着,zhuan3 shen1   wang4   zhe,9
8837,旋转 着,xuan2 zhuan3   zhe,9
9636,转 了 个 身,zhuan3   le   ge4   shen1,8
9637,转 过 脸 来,zhuan3   guo4   lian3   lai2,8
9638,转动 着,zhuan3 dong4   zhe,8
9640,转身 朝,zhuan3 shen1   chao2,8
9641,转身 看,zhuan3 shen1   kan4,8
9642,转身 离开,zhuan3 shen1   li2 kai1,8
9644,转过 头 来,zhuan3 guo4   tou2   lai2,8
10114,转向 了 哈利,zhuan3 xiang4   le   ha1 li4,8
10116,转移 到,zhuan3 yi2   dao4,8
10117,转身 对,zhuan3 shen1   dui4,8
10119,转身 看 着,zhuan3 shen1   kan4   zhe,8
10557,哈利 转过,ha1 li4   zhuan3 guo4,8
10558,他 转过,ta1   zhuan3 guo4,8
10561,他 转过身,ta1   zhuan3 guo4 shen1,8
10959,地 转 着,di4   zhuan3   zhe,7
11368,转向 他,zhuan3 xiang4   ta1,7
12613,他 转向,ta1   zhuan3 xiang4,7
13106,眼睛 转向,yan3 jing1   zhuan3 xiang4,6
13114,地 转动,di4   zhuan3 dong4,6
13792,转 得,zhuan3   de2,6
13795,转脸 望,zhuan3 lian3   wang4,6
13796,转脸 望 着,zhuan3 lian3   wang4   zhe,6
13798,转过 头 去,zhuan3 guo4   tou2   qu4,6
13799,转过 身去,zhuan3 guo4   shen1 qu4,6
14179,她 转身,ta1   zhuan3 shen1,6
14689,又 转过,you4   zhuan3 guo4,6
14854,转眼 间,zhuan3 yan3   jian1,6
15551,他 转,ta1   zhuan3,6
15648,猛地 转过身,meng3 di4   zhuan3 guo4 shen1,6
16024,的 眼睛 转向,de   yan3 jing1   zhuan3 xiang4,6
16221,地 旋转,di4   xuan2 zhuan3,6
16309,地 转动 着,di4   zhuan3 dong4   zhe,5
16877,翻转 过来,fan1 zhuan3   guo4 lai2,5
17432,走下 旋转,zou3 xia4   xuan2 zhuan3,5
17433,走下 旋转 楼梯,zou3 xia4   xuan2 zhuan3   lou2 ti1,5
17539,转 过头,zhuan3   guo4 tou2,5
17543,转移 了,zhuan3 yi2   le,5
17547,转身 离开 了,zhuan3 shen1   li2 kai1   le,5
17548,转身 望 着 哈利,zhuan3 shen1   wang4   zhe   ha1 li4,5
17705,就 转身,jiu4   zhuan3 shen1,5
17985,都 转,dou1   zhuan3,5
17989,都 转过,dou1   zhuan3 guo4,5
18858,又 转向 哈利,you4   zhuan3 xiang4   ha1 li4,5
19083,转回 到,zhuan3 hui2   dao4,5
19357,时间 转换器,shi2 jian1   zhuan3 huan4 qi4,5
20173,哈利 转过身,ha1 li4   zhuan3 guo4 shen1,5
20724,一 转眼,yi1   zhuan3 yan3,5
