Order Number,Item,Pinyin,Frequency
139,好 吧,hao3   ba,173
360,走 吧,zou3   ba,96
601,了 吧,le   ba,68
985,是 吧,shi4   ba,50
990,来 吧,lai2   ba,49
1268,事 吧,shi4   ba,41
1508,去 吧,qu4   ba,36
1793,没 事 吧,mei2   shi4   ba,31
2248,破釜 酒吧,po4 fu3   jiu3 ba1,26
2253,你 没 事 吧,ni3   mei2   shi4   ba,26
2959,的 吧,de   ba,21
3092,你 吧,ni3   ba,20
3280,坐下 吧,zuo4 xia4   ba,19
3284,我 吧,wo3   ba,19
3800,一下 吧,yi1 xia4   ba,17
4082,对 吧,dui4   ba,16
4307,快 走 吧,kuai4   zou3   ba,16
4808,说 吧,shuo1   ba,14
4957,我们 走 吧,wo3 men   zou3   ba,14
5403,想想 吧,xiang3 xiang3   ba,13
5825,着 吧,zhe   ba,12
6883,告诉 你 吧,gao4 su4   ni3   ba,11
7936,开玩笑 吧,kai1 wan2 xiao4   ba,10
8036,在 开玩笑 吧,zai4   kai1 wan2 xiao4   ba,10
8144,看看 吧,kan4 kan4   ba,10
8222,你 在 开玩笑 吧,ni3   zai4   kai1 wan2 xiao4   ba,9
8581,想象 一下 吧,xiang3 xiang4   yi1 xia4   ba,9
9067,酒吧 老板,jiu3 ba1   lao3 ban3,9
9422,着 瞧 吧,zhe   qiao2   ba,8
9454,瞧 吧,qiao2   ba,8
9569,等 着 瞧 吧,deng3   zhe   qiao2   ba,8
10233,明白 了 吧,ming2 bai2   le   ba,8
10537,再见 吧,zai4 jian4   ba,8
10816,在 破釜 酒吧,zai4   po4 fu3   jiu3 ba1,8
11120,知道 吧,zhi1 dao4   ba,7
11250,你们 吧,ni3 men   ba,7
11457,进去 吧,jin4 qu4   ba,7
11905,我们 吧,wo3 men   ba,7
12154,吃 吧,chi1   ba,7
12189,事儿 吧,shi4 er2   ba,7
13199,睡觉 吧,shui4 jiao4   ba,6
13341,等 着 吧,deng3   zhe   ba,6
13751,起来 吧,qi3 lai2   ba,6
13954,这里 吧,zhe4 li3   ba,6
14370,什么 吧,shen2 me   ba,6
14565,我 来 吧,wo3   lai2   ba,6
14853,他 吧,ta1   ba,6
14862,拿 吧,na2   ba,6
14871,拿去 吧,na2 qu4   ba,6
15470,没 事儿 吧,mei2   shi4 er2   ba,6
16223,看到 了 吧,kan4 dao4   le   ba,6
17610,还 好 吧,hai2   hao3   ba,5
17657,事情 吧,shi4 qing2   ba,5
17768,进来 吧,jin4 lai2   ba,5
17991,酒吧 的,jiu3 ba1   de,5
18275,出来 吧,chu1 lai2   ba,5
18494,介意 吧,jie4 yi4   ba,5
18535,想 是 吧,xiang3   shi4   ba,5
18701,我 想 是 吧,wo3   xiang3   shi4   ba,5
19534,告诉 你们 吧,gao4 su4   ni3 men   ba,5
