Order Number,Item,Pinyin,Frequency
1162,穆迪 说,mu4 di2   shuo1,44
1221,迪戈里 先生,di2 ge1 li3   xian1 sheng1,42
1272,穆迪 的,mu4 di2   de,41
1497,迪戈 里,di2 ge1   li3,36
1936,穆迪 教授,mu4 di2   jiao4 shou4,29
2221,塞德里克•迪戈 里,sai1 de2 li3 ke4 • di2 ge1   li3,26
2349,眼汉 穆迪,yan3 han4   mu4 di2,25
2452,疯 眼汉 穆迪,feng1   yan3 han4   mu4 di2,24
4535,着 穆迪,zhe   mu4 di2,15
4829,和 穆迪,he2   mu4 di2,14
5589,迪安 和,di2 an1   he2,13
6467,和 迪安,he2   di2 an1,11
6521,穆迪 在,mu4 di2   zai4,11
6635,阿莫斯•迪戈 里,a1 mo4 si1 • di2 ge1   li3,11
8187,穆迪 把,mu4 di2   ba3,9
8263,穆迪 轻声,mu4 di2   qing1 sheng1,9
8264,穆迪 那,mu4 di2   na4,9
8416,迪安 和 西莫,di2 an1   he2   xi1 mo4,9
9381,迪戈 里 先生,di2 ge1   li3   xian1 sheng1,8
9705,迪戈里 先生 说,di2 ge1 li3   xian1 sheng1   shuo1,8
10287,是 穆迪,shi4   mu4 di2,8
10838,的 穆迪,de   mu4 di2,8
11026,穆迪 轻声 说,mu4 di2   qing1 sheng1   shuo1,7
13192,塞德里克•迪戈 里 的,sai1 de2 li3 ke4 • di2 ge1   li3   de,6
13275,穆迪 说 着,mu4 di2   shuo1   zhe,6
16002,在 穆迪,zai4   mu4 di2,6
16439,塞德里克•迪戈 里 的 徽章,sai1 de2 li3 ke4 • di2 ge1   li3   de   hui1 zhang1,5
16570,穆迪 的 那 只 魔眼,mu4 di2   de   na4   zhi3   mo2 yan3,5
16571,穆迪 的 那 只,mu4 di2   de   na4   zhi3,5
16572,穆迪 粗声粗气,mu4 di2   cu1 sheng1 cu1 qi4,5
16573,穆迪 粗声粗气 地,mu4 di2   cu1 sheng1 cu1 qi4   di4,5
16574,穆迪 粗声,mu4 di2   cu1 sheng1,5
16575,穆迪 的 那,mu4 di2   de   na4,5
16579,穆迪 那 只,mu4 di2   na4   zhi3,5
17046,穆迪 粗声粗气 地 说,mu4 di2   cu1 sheng1 cu1 qi4   di4   shuo1,5
19217,支持 塞德里克•迪戈 里 的,zhi1 chi2   sai1 de2 li3 ke4 • di2 ge1   li3   de,5
19218,支持 塞德里克•迪戈 里,zhi1 chi2   sai1 de2 li3 ke4 • di2 ge1   li3,5
19219,支持 塞德里克•迪戈,zhi1 chi2   sai1 de2 li3 ke4 • di2 ge1,5
19224,支持 塞德里克•迪戈 里 的 徽章,zhi1 chi2   sai1 de2 li3 ke4 • di2 ge1   li3   de   hui1 zhang1,5
19416,个 格林迪洛,ge4   ge2 lin2 di2 luo4,5
19747,望 着 穆迪,wang4   zhe   mu4 di2,5
19889,格林迪洛 的,ge2 lin2 di2 luo4   de,5
