Order Number,Item,Pinyin,Frequency
896,神奇 动物,shen2 qi2   dong4 wu4,52
1667,保护 神奇 动物,bao3 hu4   shen2 qi2   dong4 wu4,33
2251,保护 神奇 动物 课,bao3 hu4   shen2 qi2   dong4 wu4   ke4,26
2289,神奇 动物 课,shen2 qi2   dong4 wu4   ke4,26
2294,动物 课,dong4 wu4   ke4,26
2405,的 动物,de   dong4 wu4,25
2925,的 礼物,de   li3 wu4,21
3963,的 食物,de   shi2 wu4,17
5031,储物 间里,chu3 wu4   jian1 li3,14
7042,生日 礼物,sheng1 ri4   li3 wu4,11
7059,的 储物,de   chu3 wu4,11
7546,动物 的,dong4 wu4   de,10
8251,神奇 动物 课 的,shen2 qi2   dong4 wu4   ke4   de,9
8583,动物 课 的,dong4 wu4   ke4   de,9
8618,保护 神奇 动物 课 的,bao3 hu4   shen2 qi2   dong4 wu4   ke4   de,9
8795,麻瓜 物品,ma2 gua1   wu4 pin3,9
9181,的 人物,de   ren2 wu4,9
9185,的 储物 间里,de   chu3 wu4   jian1 li3,9
9402,禁止 滥用 麻瓜 物品 办公室,jin4 zhi3   lan4 yong4   ma2 gua1   wu4 pin3   ban4 gong1 shi4,8
9495,神奇 动物 管理,shen2 qi2   dong4 wu4   guan3 li3,8
9505,禁止 滥用 麻瓜 物品,jin4 zhi3   lan4 yong4   ma2 gua1   wu4 pin3,8
9933,动物 管理,dong4 wu4   guan3 li3,8
10408,他 的 礼物,ta1   de   li3 wu4,8
10576,滥用 麻瓜 物品 办公室,lan4 yong4   ma2 gua1   wu4 pin3   ban4 gong1 shi4,8
10577,滥用 麻瓜 物品,lan4 yong4   ma2 gua1   wu4 pin3,8
10607,物品 办公室,wu4 pin3   ban4 gong1 shi4,8
10926,麻瓜 物品 办公室,ma2 gua1   wu4 pin3   ban4 gong1 shi4,8
11379,储物 间,chu3 wu4   jian1,7
12828,的 宠物,de   chong3 wu4,7
12909,的 生日 礼物,de   sheng1 ri4   li3 wu4,7
12913,件 礼物,jian4   li3 wu4,7
14619,上 保护 神奇 动物,shang4   bao3 hu4   shen2 qi2   dong4 wu4,6
14959,个 庞然大物,ge4   pang2 ran2 da4 wu4,6
15780,的 保护 神奇 动物,de   bao3 hu4   shen2 qi2   dong4 wu4,6
16514,处置 危险 生物,chu3 zhi4   wei1 xian3   sheng1 wu4,5
16515,处置 危险 动物 委员会,chu3 zhi4   wei1 xian3   dong4 wu4   wei3 yuan2 hui4,5
16516,处置 危险 动物,chu3 zhi4   wei1 xian3   dong4 wu4,5
16518,处置 危险 生物 委员会,chu3 zhi4   wei1 xian3   sheng1 wu4   wei3 yuan2 hui4,5
16743,一 个 庞然大物,yi1   ge4   pang2 ran2 da4 wu4,5
17792,送给 他 的 礼物,song4 gei3   ta1   de   li3 wu4,5
17868,那 怪物,na4   guai4 wu4,5
18297,人物 表,ren2 wu4   biao3,5
18382,什么 动物,shen2 me   dong4 wu4,5
18576,动物 委员会,dong4 wu4   wei3 yuan2 hui4,5
18582,动物园 里,dong4 wu4 yuan2   li3,5
18675,危险 生物,wei1 xian3   sheng1 wu4,5
18676,危险 动物 委员会,wei1 xian3   dong4 wu4   wei3 yuan2 hui4,5
18677,危险 动物,wei1 xian3   dong4 wu4,5
18679,危险 生物 委员会,wei1 xian3   sheng1 wu4   wei3 yuan2 hui4,5
18820,上 保护 神奇 动物 课,shang4   bao3 hu4   shen2 qi2   dong4 wu4   ke4,5
18988,变成 动物,bian4 cheng2   dong4 wu4,5
20035,主要 人物 表,zhu3 yao4   ren2 wu4   biao3,5
20036,主要 人物,zhu3 yao4   ren2 wu4,5
20356,生物 委员会,sheng1 wu4   wei3 yuan2 hui4,5
20447,圣诞 礼物,sheng4 dan4   li3 wu4,5
20613,的 庞然大物,de   pang2 ran2 da4 wu4,5
20619,的 怪物,de   guai4 wu4,5
20680,的 植物,de   zhi2 wu4,5
