Order Number,Item,Pinyin,Frequency
77,地 问,di4   wen4,256
850,的 问题,de   wen4 ti2,54
870,他 问,ta1   wen4,53
1732,个 问题,ge4   wen4 ti2,32
1813,哈利 问,ha1 li4   wen4,31
1901,没 问题,mei2   wen4 ti2,30
2156,问 他,wen4   ta1,27
2170,小声 问,xiao3 sheng1   wen4,27
2517,哈利 问道,ha1 li4   wen4 dao4,24
2770,问 了,wen4   le,22
2864,急切 地 问,ji2 qie4   di4   wen4,22
2898,声音 问,sheng1 yin1   wen4,21
2988,问 我,wen4   wo3,21
3507,地 问道,di4   wen4 dao4,18
3947,问 哈利,wen4   ha1 li4,17
4013,问题 是,wen4 ti2   shi4,17
4198,她 问,ta1   wen4,16
4547,我 问,wo3   wen4,15
4556,又 问,you4   wen4,15
4922,想 问,xiang3   wen4,14
4998,轻声 问,qing1 sheng1   wen4,14
5034,这 个 问题,zhe4   ge4   wen4 ti2,14
5080,吃惊 地 问,chi1 jing1   di4   wen4,14
5125,问 她,wen4   ta1,14
5289,去 问,qu4   wen4,13
5357,问 你,wen4   ni3,13
5893,哈利 小声 问,ha1 li4   xiao3 sheng1   wen4,12
6649,要 问,yao4   wen4,11
6653,一边 问,yi1 bian1   wen4,11
7061,问 过,wen4   guo4,11
7207,一 个 问题,yi1   ge4   wen4 ti2,10
7536,想 问问,xiang3   wen4 wen4,10
8007,问题 的,wen4 ti2   de,10
8175,低声 问,di1 sheng1   wen4,9
8289,大声 问,da4 sheng1   wen4,9
8484,问 一,wen4   yi1,9
8616,压低 声音 问,ya1 di1   sheng1 yin1   wen4,9
8645,去 问问,qu4   wen4 wen4,9
8891,这个 问题,zhe4 ge   wen4 ti2,9
8965,邓布利多 问,deng4 bu4 li4 duo1   wen4,9
9183,问 了 一,wen4   le   yi1,9
9205,的 声音 问,de   sheng1 yin1   wen4,9
9434,紧张 地 问,jin3 zhang1   di4   wen4,8
9438,着 问,zhe   wen4,8
10697,问问 你,wen4 wen4   ni3,8
11043,立刻 问道,li4 ke4   wen4 dao4,7
11204,好奇 地问,hao4 qi2   di4 wen4,7
11343,了 问题,le   wen4 ti2,7
11732,悄声 问,qiao3 sheng1   wen4,7
11911,赫敏 问,he4 min3   wen4,7
11938,又 问 了,you4   wen4   le,7
11940,又 问 了 一,you4   wen4   le   yi1,7
12662,他 问道,ta1   wen4 dao4,7
12767,问 罗恩,wen4   luo2 en1,7
12769,问题 了,wen4 ti2   le,7
13050,相信 地 问,xiang1 xin4   di4   wen4,7
13317,大声 问道,da4 sheng1   wen4 dao4,6
14185,问 一 句,wen4   yi1   ju4,6
14187,问 赫敏,wen4   he4 min3,6
14414,什么 问题,shen2 me   wen4 ti2,6
14548,厉声 问道,li4 sheng1   wen4 dao4,6
14617,严厉 地 问,yan2 li4   di4   wen4,6
15386,哈利 急切 地 问,ha1 li4   ji2 qie4   di4   wen4,6
15459,气愤 地 问,qi4 fen4   di4   wen4,6
15550,海格 问,hai3 ge2   wen4,6
16311,地 追问,di4   zhui1 wen4,5
16856,罗恩 问道,luo2 en1   wen4 dao4,5
16861,罗恩问 哈利,luo2 en1 wen4   ha1 li4,5
16958,能 说明 问题,neng2   shuo1 ming2   wen4 ti2,5
17048,茫然 地 问,mang2 ran2   di4   wen4,5
17171,你 问,ni3   wen4,5
17330,说明 问题,shuo1 ming2   wen4 ti2,5
17509,小声 问道,xiao3 sheng1   wen4 dao4,5
17552,轻声 问道,qing1 sheng1   wen4 dao4,5
17972,再 问,zai4   wen4,5
18145,问 了 一 遍,wen4   le   yi1   bian4,5
18157,问问 他,wen4 wen4   ta1,5
18158,问 问题,wen4   wen4 ti2,5
18159,问 得,wen4   de2,5
18160,问题 上,wen4 ti2   shang4,5
18256,很 能 说明 问题,hen3   neng2   shuo1 ming2   wen4 ti2,5
18419,别 问,bie2   wen4,5
18511,惊讶 地 问,jing1 ya4   di4   wen4,5
18555,想 问问 你,xiang3   wen4 wen4   ni3,5
19014,他 又 问,ta1   you4   wen4,5
20732,的 疑问,de   yi2 wen4,5
20911,的 问题 上,de   wen4 ti2   shang4,5
