Order Number,Item,Pinyin,Frequency
67,是 什么,shi4   shen2 me,282
165,有 什么,you3   shen2 me,160
184,了 什么,le   shen2 me,150
194,做 什么,zuo4   shen2 me,146
271,什么 东西,shen2 me   dong1 xi1,117
277,什么 也,shen2 me   ye3,115
324,说 什么,shuo1   shen2 me,104
486,干 什么,gan4   shen2 me,79
522,什么 地方,shen2 me   di4 fang1,76
524,什么 呢,shen2 me   ne,76
555,什么 事,shen2 me   shi4,72
689,着 什么,zhe   shen2 me,62
709,为什么 要,wei4 shen2 me   yao4,61
711,为什么 不,wei4 shen2 me   bu4,61
769,没 什么,mei2   shen2 me,58
861,什么 意思,shen2 me   yi4 si,54
910,他 为什么,ta1   wei4 shen2 me,52
972,什么 的,shen2 me   de,50
1012,是 什么 意思,shi4   shen2 me   yi4 si,49
1042,什么 都,shen2 me   dou1,48
1079,你 为什么,ni3   wei4 shen2 me,46
1088,在 做 什么,zai4   zuo4   shen2 me,46
1255,些 什么,xie1   shen2 me,41
1306,这 是 什么,zhe4   shi4   shen2 me,40
1311,在 什么,zai4   shen2 me,40
1454,没有 什么,mei2 you3   shen2 me,37
1466,什么 人,shen2 me   ren2,37
1611,在 什么 地方,zai4   shen2 me   di4 fang1,34
1754,那 是 什么,na4   shi4   shen2 me,32
1774,在 说 什么,zai4   shuo1   shen2 me,31
1829,什么 也 没有,shen2 me   ye3   mei2 you3,31
1848,了 什么 事,le   shen2 me   shi4,30
1921,的 什么,de   shen2 me,29
1925,什么 时候,shen2 me   shi2 hou4,29
1988,什么 也 没,shen2 me   ye3   mei2,29
2123,什么 也 不,shen2 me   ye3   bu4,27
2357,出 了 什么,chu1   le   shen2 me,25
2394,他 什么,ta1   shen2 me,25
2431,什么 事情,shen2 me   shi4 qing2,24
2435,我 什么,wo3   shen2 me,24
2532,发生 了 什么,fa1 sheng1   le   shen2 me,24
2609,什么 用,shen2 me   yong4,23
2776,的 是 什么,de   shi4   shen2 me,22
2792,做 了 什么,zuo4   le   shen2 me,22
2853,什么样 的,shen2 me yang4   de,22
2928,为什么 会,wei4 shen2 me   hui4,21
2997,你 说 什么,ni3   shuo1   shen2 me,21
3059,什么 呀,shen2 me   ya,21
3131,是 什么 东西,shi4   shen2 me   dong1 xi1,20
3198,出 什么,chu1   shen2 me,20
3224,什么 了,shen2 me   le,20
3267,什么 吗,shen2 me   ma,19
3357,他们 为什么,ta1 men   wei4 shen2 me,19
3691,说 些 什么,shuo1   xie1   shen2 me,18
3722,这 是 什么 意思,zhe4   shi4   shen2 me   yi4 si,18
3942,是 什么 呢,shi4   shen2 me   ne,17
3973,还 有 什么,hai2   you3   shen2 me,17
4022,在 干 什么,zai4   gan4   shen2 me,17
4157,想 干 什么,xiang3   gan4   shen2 me,16
4175,点 什么,dian3   shen2 me,16
4197,出 了 什么 事,chu1   le   shen2 me   shi4,16
