Order Number,Item,Pinyin,Frequency
58,他们 的,ta1 men   de,323
218,在 他们,zai4   ta1 men,136
222,我们 的,wo3 men   de,134
223,着 他们,zhe   ta1 men,134
265,他们 在,ta1 men   zai4,118
267,他们 都,ta1 men   dou1,118
272,他们 俩,ta1 men   lia3,116
381,了 他们,le   ta1 men,92
457,把 他们,ba3   ta1 men,82
529,你们 的,ni3 men   de,75
582,他们 就,ta1 men   jiu4,70
586,他们 不,ta1 men   bu4,70
608,我们 不,wo3 men   bu4,68
643,把 它们,ba3   ta1 men,65
650,让 他们,rang4   ta1 men,64
657,我们 在,wo3 men   zai4,64
692,朝 他们,chao2   ta1 men,62
716,我们 要,wo3 men   yao4,61
727,是 我们,shi4   wo3 men,60
734,他们 是,ta1 men   shi4,60
738,当 他们,dang1   ta1 men,59
801,给 他们,gei3   ta1 men,57
838,向 他们,xiang4   ta1 men,55
857,我们 就,wo3 men   jiu4,54
866,你们 俩,ni3 men   lia3,54
964,是 他们,shi4   ta1 men,50
970,告诉 我们,gao4 su4   wo3 men,50
973,我们 都,wo3 men   dou1,50
1026,对 他们,dui4   ta1 men,48
1029,我们 还,wo3 men   hai2,48
1034,他们 说,ta1 men   shuo1,48
1064,他们 会,ta1 men   hui4,47
1084,他们 还,ta1 men   hai2,46
1136,它们 的,ta1 men   de,44
1139,我们 必须,wo3 men   bi4 xu1,44
1185,如果 我们,ru2 guo3   wo3 men,43
1190,你们 在,ni3 men   zai4,43
1191,他们 三,ta1 men   san1,43
1216,跟 他们,gen1   ta1 men,42
1227,我们 可以,wo3 men   ke3 yi3,42
1235,你们 知道,ni3 men   zhi1 dao4,42
1251,他们 把,ta1 men   ba3,41
1319,如果 他们,ru2 guo3   ta1 men,40
1347,从 他们,cong2   ta1 men,39
1371,他们 听见,ta1 men   ting1 jian4,39
1401,我们 会,wo3 men   hui4,38
1410,告诉 他们,gao4 su4   ta1 men,38
1436,在 我们,zai4   wo3 men,38
1468,你们 都,ni3 men   dou1,37
1484,你们 不,ni3 men   bu4,37
1491,因为 他们,yin1 wei4   ta1 men,37
1500,他们 已经,ta1 men   yi3 jing1,36
1503,他们 要,ta1 men   yao4,36
1579,但 他们,dan4   ta1 men,35
1595,他们 一,ta1 men   yi1,35
1629,给 我们,gei3   wo3 men,34
1636,他们 来到,ta1 men   lai2 dao4,34
1681,知道 他们,zhi1 dao4   ta1 men,33
1688,告诉 你们,gao4 su4   ni3 men,33
1706,他们 没有,ta1 men   mei2 you3,33
1714,让 我们,rang4   wo3 men,32
1736,你们 两,ni3 men   liang3,32
1801,他们 三 个,ta1 men   san1   ge4,31
1821,这时 他们,zhe4 shi2   ta1 men,31
1857,我们 没有,wo3 men   mei2 you3,30
1884,你们 两 个,ni3 men   liang3   ge4,30
1953,我们 去,wo3 men   qu4,29
1975,和 他们,he2   ta1 men,29
1976,如果 你们,ru2 guo3   ni3 men,29
2003,使 他们,shi3   ta1 men,29
2038,我们 是,wo3 men   shi4,28
2040,他们 走,ta1 men   zou3,28
2073,是 你们,shi4   ni3 men,28
2108,他们 身边,ta1 men   shen1 bian1,27
2110,看 着 他们,kan4   zhe   ta1 men,27
2187,同学们 都,tong2 xue2 men   dou1,27
2199,他们 看见,ta1 men   kan4 jian4,27
2202,他们 也,ta1 men   ye3,27
2239,我们 也,wo3 men   ye3,26
2297,他们 又,ta1 men   you4,26
2436,知道 我们,zhi1 dao4   wo3 men,24
2463,我们 应该,wo3 men   ying1 gai1,24
2498,他们 知道,ta1 men   zhi1 dao4,24
2515,着 他们 的,zhe   ta1 men   de,24
2535,我 想 我们,wo3   xiang3   wo3 men,24
2541,我们 需要,wo3 men   xu1 yao4,24
2544,想 我们,xiang3   wo3 men,24
2591,把 我们,ba3   wo3 men,23
2701,我们 有,wo3 men   you3,23
2758,看见 他们,kan4 jian4   ta1 men,22
2783,他们 只,ta1 men   zhi3,22
2795,我们 只,wo3 men   zhi3,22
2802,给 你们,gei3   ni3 men,22
2803,我们 已经,wo3 men   yi3 jing1,22
2809,跟 我们,gen1   wo3 men,22
2824,我们 想,wo3 men   xiang3,22
2854,他们 可以,ta1 men   ke3 yi3,22
2857,你们 说,ni3 men   shuo1,22
2891,望 着 他们,wang4   zhe   ta1 men,21
2927,的 同学们,de   tong2 xue2 men,21
2930,他们 发现,ta1 men   fa1 xian4,21
2939,它们 都,ta1 men   dou1,21
2949,它们 是,ta1 men   shi4,21
2965,他们 看,ta1 men   kan4,21
3023,他们 面前,ta1 men   mian4 qian2,21
3029,你们 可以,ni3 men   ke3 yi3,21
3155,让 你们,rang4   ni3 men,20
3178,他们 走进,ta1 men   zou3 jin4,20
3219,他们 才,ta1 men   cai2,20
3220,他们 一起,ta1 men   yi4 qi3,20
3282,对 他们 说,dui4   ta1 men   shuo1,19
3304,了 他们 的,le   ta1 men   de,19
3329,你们 大家,ni3 men   da4 jia1,19
3357,他们 为什么,ta1 men   wei4 shen2 me,19
3358,我们 走,wo3 men   zou3,19
3387,他们 从,ta1 men   cong2,19
3388,他们 头顶,ta1 men   tou2 ding3,19
3452,了 我们,le   wo3 men,19
3510,我们 知道,wo3 men   zhi1 dao4,18
3515,的 学生们,de   xue2 sheng1 men,18
3602,他们 正,ta1 men   zheng4,18
3607,说 他们,shuo1   ta1 men,18
3622,我们 家,wo3 men   jia1,18
3630,把 你们,ba3   ni3 men,18
3663,他们 离开,ta1 men   li2 kai1,18
3752,他们 刚,ta1 men   gang1,18
3757,看到 他们,kan4 dao4   ta1 men,17
3776,但 我们,dan4   wo3 men,17
3852,我们 最,wo3 men   zui4,17
3876,我们 能,wo3 men   neng2,17
3904,我们 不 能,wo3 men   bu4   neng2,17
4019,他们 走来,ta1 men   zou3 lai2,17
4021,他们 身后,ta1 men   shen1 hou4,17
4024,他们 看到,ta1 men   kan4 dao4,17
4049,看 他们,kan4   ta1 men,17
4105,让 它们,rang4   ta1 men,16
4130,我们 大家,wo3 men   da4 jia1,16
4139,比 他们,bi3   ta1 men,16
4201,我们 俩,wo3 men   lia3,16
4242,叫 他们,jiao4   ta1 men,16
4264,他们 能,ta1 men   neng2,16
4265,他们 很,ta1 men   hen3,16
4314,他们 似乎,ta1 men   si4 hu1,16
4329,他们 肯定,ta1 men   ken3 ding4,16
4429,希望 你们,xi1 wang4   ni3 men,15
4529,对 你们,dui4   ni3 men,15
4541,他们 一直,ta1 men   yi4 zhi2,15
4549,我们 怎么,wo3 men   zen3 me,15
4586,的 人们,de   ren2 men,15
4592,可是 他们,ke3 shi4   ta1 men,15
4655,你们 怎么,ni3 men   zen3 me,15
4673,他们 上,ta1 men   shang4,15
4684,他们 想,ta1 men   xiang3,15
4689,他们 每,ta1 men   mei3,15
4810,说 我们,shuo1   wo3 men,14
4849,我们 得,wo3 men   de2,14
4895,认为 他们,ren4 wei2   ta1 men,14
