Order Number,Item,Pinyin,Frequency
18,不 能,bu4   neng2,510
120,不 可能,bu4   ke3 neng2,189
323,才 能,cai2   neng2,104
368,能 不,neng2   bu4,94
406,你 能,ni3   neng2,88
441,能 不 能,neng2   bu4   neng2,84
464,只 能,zhi3   neng2,82
611,能 把,neng2   ba3,68
640,就 能,jiu4   neng2,65
702,可能 是,ke3 neng2   shi4,61
745,我 能,wo3   neng2,59
920,能 看见,neng2   kan4 jian4,52
979,他 能,ta1   neng2,50
1033,都 能,dou1   neng2,48
1083,能 让,neng2   rang4,46
1123,我 不 能,wo3   bu4   neng2,45
1167,能 听见,neng2   ting1 jian4,44
1219,能 在,neng2   zai4,42
1351,还 能,hai2   neng2,39
1447,怎么 可能,zen3 me   ke3 neng2,37
1463,可能 会,ke3 neng2   hui4,37
1496,也 不 能,ye3   bu4   neng2,36
1589,有 可能,you3   ke3 neng2,35
1766,很 可能,hen3   ke3 neng2,32
1809,他 不 能,ta1   bu4   neng2,31
1871,你 能 不 能,ni3   neng2   bu4   neng2,30
1896,你 能 不,ni3   neng2   bu4,30
1899,怎么 能,zen3 me   neng2,30
1934,能 再,neng2   zai4,29
2026,也 能,ye3   neng2,28
2185,都 不 能,dou1   bu4   neng2,27
2225,你 不 能,ni3   bu4   neng2,26
2266,能 跟,neng2   gen1,26
2273,不 能 让,bu4   neng2   rang4,26
2343,能 说,neng2   shuo1,25
2361,能 使,neng2   shi3,25
2475,能 看到,neng2   kan4 dao4,24
2627,没 能,mei2   neng2,23
2644,是 不 可能,shi4   bu4   ke3 neng2,23
2764,不 能 再,bu4   neng2   zai4,22
3139,能 给,neng2   gei3,20
3142,能 去,neng2   qu4,20
3600,能 相信,neng2   xiang1 xin4,18
3644,不 能 把,bu4   neng2   ba3,18
3754,只 能 看见,zhi3   neng2   kan4 jian4,18
3848,不 能 说,bu4   neng2   shuo1,17
3873,能 做到,neng2   zuo4 dao4,17
3876,我们 能,wo3 men   neng2,17
3887,能 肯定,neng2   ken3 ding4,17
3904,我们 不 能,wo3 men   bu4   neng2,17
3930,可能 的,ke3 neng2   de,17
4032,人 能,ren2   neng2,17
4143,他 不 可能,ta1   bu4   ke3 neng2,16
4174,能 有,neng2   you3,16
4206,不 能 在,bu4   neng2   zai4,16
4264,他们 能,ta1 men   neng2,16
4349,不 可能 是,bu4   ke3 neng2   shi4,16
4468,能 做,neng2   zuo4,15
4473,都 可能,dou1   ke3 neng2,15
4526,能 提,neng2   ti2,15
4573,他 可能,ta1   ke3 neng2,15
4578,就 不 能,jiu4   bu4   neng2,15
4749,连 名字 都 不 能,lian2   ming2 zi4   dou1   bu4   neng2,14
4839,都 不 能 提 的,dou1   bu4   neng2   ti2   de,14
4840,都 不 能 提 的 人,dou1   bu4   neng2   ti2   de   ren2,14
4841,能 告诉,neng2   gao4 su4,14
4842,能 找到,neng2   zhao3 dao4,14
4900,能 得到,neng2   de2 dao4,14
4905,能 提 的 人,neng2   ti2   de   ren2,14
4906,你们 能,ni3 men   neng2,14
4954,都 不 能 提,dou1   bu4   neng2   ti2,14
4967,不 能 提,bu4   neng2   ti2,14
4968,不 能 提 的,bu4   neng2   ti2   de,14
4972,不 能 提 的 人,bu4   neng2   ti2   de   ren2,14
4985,不 能 相信,bu4   neng2   xiang1 xin4,14
5001,就 不 可能,jiu4   bu4   ke3 neng2,14
5045,能 提 的,neng2   ti2   de,14
5053,连 名字 都 不 能 提,lian2   ming2 zi4   dou1   bu4   neng2   ti2,14
5096,名字 都 不 能 提,ming2 zi4   dou1   bu4   neng2   ti2,14
5097,名字 都 不 能,ming2 zi4   dou1   bu4   neng2,14
