Order Number,Item,Pinyin,Frequency
221,就 像,jiu4   xiang4,135
244,就 好像,jiu4   hao3 xiang4,126
268,像 一,xiang4   yi1,118
633,不 像,bu4   xiang4,66
662,像 是,xiang4   shi4,64
1009,得 像,de2   xiang4,49
1270,好像 是,hao3 xiang4   shi4,41
1415,好像 他,hao3 xiang4   ta1,38
1682,肖像 洞口,xiao4 xiang4   dong4 kou3,33
1890,像 他,xiang4   ta1,30
1966,好像 有,hao3 xiang4   you3,29
2051,就 好像 他,jiu4   hao3 xiang4   ta1,28
2321,像 是 一,xiang4   shi4   yi1,25
2404,的 肖像,de   xiao4 xiang4,25
2497,像 一 个,xiang4   yi1   ge4,24
2665,他 好像,ta1   hao3 xiang4,23
2821,就 像 一,jiu4   xiang4   yi1,22
2831,像 个,xiang4   ge4,22
2937,好像 在,hao3 xiang4   zai4,21
3104,很 像,hen3   xiang4,20
3196,像 你,xiang4   ni3,20
3270,更 像,geng4   xiang4,19
3281,看上去 像,kan4 shang4 qu4   xiang4,19
3675,像 在,xiang4   zai4,18
3846,好像 有 人,hao3 xiang4   you3   ren2,17
4281,就 好像 有,jiu4   hao3 xiang4   you3,16
4487,活像 一,huo2 xiang4   yi1,15
4618,像 一 只,xiang4   yi1   zhi3,15
4645,像 往常,xiang4   wang3 chang2,15
4831,像 现在 这样,xiang4   xian4 zai4   zhe4 yang4,14
4923,他 像,ta1   xiang4,14
5019,像 往常 一样,xiang4   wang3 chang2   yi1 yang4,14
5025,像 现在,xiang4   xian4 zai4,14
5070,像 框,xiang4   kuang1,14
5391,都 像,dou1   xiang4,13
5838,会 像,hui4   xiang4,12
5946,没有 像,mei2 you3   xiang4,12
5951,好像 被,hao3 xiang4   bei4,12
6028,从 肖像,cong2   xiao4 xiang4,12
6169,像 一 条,xiang4   yi1   tiao2,12
6275,像 这样,xiang4   zhe4 yang4,12
6615,好像 她,hao3 xiang4   ta1,11
6618,好像 要,hao3 xiang4   yao4,11
