Order Number,Item,Pinyin,Frequency
29,韦斯莱 先生,wei2 si1 lai2   xian1 sheng1,428
45,韦斯莱 夫人,wei2 si1 lai2   fu1 ren2,370
509,韦斯莱 先生 说,wei2 si1 lai2   xian1 sheng1   shuo1,78
523,斯莱特林 的,si1 lai2 te4 lin2   de,76
958,天狼星 布莱克,tian1 lang2 xing1   bu4 lai2 ke4,50
987,小 天狼星 布莱克,xiao3   tian1 lang2 xing1   bu4 lai2 ke4,50
1049,韦斯莱 夫人 说,wei2 si1 lai2   fu1 ren2   shuo1,47
1679,布莱克 的,bu4 lai2 ke4   de,33
2393,和 韦斯莱,he2   wei2 si1 lai2,25
2522,韦斯莱 先生 的,wei2 si1 lai2   xian1 sheng1   de,24
3071,韦斯莱家 的,wei2 si1 lai2 jia1   de,21
3073,韦斯莱 夫人 的,wei2 si1 lai2   fu1 ren2   de,21
3081,是 韦斯莱,shi4   wei2 si1 lai2,21
3419,韦斯 莱,wei2 si1   lai2,19
3578,莱 一 家,lai2   yi1   jia1,18
3640,莱 一,lai2   yi1,18
3688,韦斯 莱 一 家,wei2 si1   lai2   yi1   jia1,18
3746,韦斯 莱 一,wei2 si1   lai2   yi1,18
4285,布莱克 说,bu4 lai2 ke4   shuo1,16
4646,斯莱特林 的 继承人,si1 lai2 te4 lin2   de   ji4 cheng2 ren2,15
4664,韦斯莱 先生 和,wei2 si1 lai2   xian1 sheng1   he2,15
4759,着 布莱克,zhe   bu4 lai2 ke4,14
4879,韦斯莱 兄弟,wei2 si1 lai2   xiong1 di4,14
4952,对 韦斯莱,dui4   wei2 si1 lai2,14
5637,斯莱特林 的 学生,si1 lai2 te4 lin2   de   xue2 sheng1,13
5743,是 斯莱特林,shi4   si1 lai2 te4 lin2,13
5756,韦斯莱 孪生 兄弟,wei2 si1 lai2   luan2 sheng1   xiong1 di4,13
5759,韦斯莱 孪生,wei2 si1 lai2   luan2 sheng1,13
5805,和 斯莱特林,he2   si1 lai2 te4 lin2,12
5894,了 布莱克,le   bu4 lai2 ke4,12
6210,布莱克 和,bu4 lai2 ke4   he2,12
6213,布莱克 是,bu4 lai2 ke4   shi4,12
6289,韦斯莱 先生 在,wei2 si1 lai2   xian1 sheng1   zai4,12
6323,韦斯莱 先生 说 着,wei2 si1 lai2   xian1 sheng1   shuo1   zhe,12
6877,是 斯莱特林 的,shi4   si1 lai2 te4 lin2   de,11
7118,韦斯莱 夫人 和,wei2 si1 lai2   fu1 ren2   he2,11
7135,韦斯莱 夫妇,wei2 si1 lai2   fu1 fu4,11
7464,韦斯莱 夫人 在,wei2 si1 lai2   fu1 ren2   zai4,10
7822,和 韦斯莱 夫人,he2   wei2 si1 lai2   fu1 ren2,10
8097,在 韦斯莱,zai4   wei2 si1 lai2,10
8297,着 韦斯莱,zhe   wei2 si1 lai2,9
8428,布莱克 家族,bu4 lai2 ke4   jia1 zu2,9
8666,对 韦斯莱 先生,dui4   wei2 si1 lai2   xian1 sheng1,9
8834,斯莱特林队 的,si1 lai2 te4 lin2 dui4   de,9
8899,是 韦斯莱 夫人,shi4   wei2 si1 lai2   fu1 ren2,9
8900,和 乔治•韦斯莱,he2   qiao2 zhi4 • wei2 si1 lai2,9
8966,布莱克 不,bu4 lai2 ke4   bu4,9
9010,的 斯莱特林,de   si1 lai2 te4 lin2,9
9123,弗雷德 和 乔治•韦斯莱,fu2 lei2 de2   he2   qiao2 zhi4 • wei2 si1 lai2,9
9236,在 斯莱特林,zai4   si1 lai2 te4 lin2,9
9256,韦斯莱 夫人 把,wei2 si1 lai2   fu1 ren2   ba3,9
10074,了 韦斯莱,le   wei2 si1 lai2,8
10221,个 斯莱特林,ge4   si1 lai2 te4 lin2,8
11123,知道 布莱克,zhi1 dao4   bu4 lai2 ke4,7
11629,韦斯莱 一,wei2 si1 lai2   yi1,7
11630,韦斯莱 一 家,wei2 si1 lai2   yi1   jia1,7
12346,和 斯莱特林 的,he2   si1 lai2 te4 lin2   de,7
