Order Number,Item,Pinyin,Frequency
390,房间 里,fang2 jian1   li3,91
612,长 时间,zhang3   shi2 jian1,68
804,的 时间,de   shi2 jian1,56
927,的 房间,de   fang2 jian1,52
931,一 间,yi1   jian1,51
1381,之间 的,zhi1 jian1   de,38
1639,个 房间,ge4   fang2 jian1,34
2019,很 长 时间,hen3   zhang3   shi2 jian1,28
2134,了 房间,le   fang2 jian1,27
2762,中间 的,zhong1 jian1   de,22
2908,段 时间,duan4   shi2 jian1,21
2924,在 房间,zai4   fang2 jian1,21
3843,好 长 时间,hao3   zhang3   shi2 jian1,17
3940,一 段 时间,yi1   duan4   shi2 jian1,17
4154,没有 时间,mei2 you3   shi2 jian1,16
4302,时间 了,shi2 jian1   le,16
4343,在 房间 里,zai4   fang2 jian1   li3,16
4454,了 很 长 时间,le   hen3   zhang3   shi2 jian1,15
5031,储物 间里,chu3 wu4   jian1 li3,14
5102,时间 里,shi2 jian1   li3,14
5146,的 房间 里,de   fang2 jian1   li3,14
5458,我们 中间,wo3 men   zhong1 jian1,13
5522,一 个 房间,yi1   ge4   fang2 jian1,13
5545,时间 都,shi2 jian1   dou1,13
6054,房间 的,fang2 jian1   de,12
6059,他们 中间,ta1 men   zhong1 jian1,12
6063,抓紧 时间,zhua1 jin3   shi2 jian1,12
6163,这 间,zhe4   jian1,12
6278,浪费 时间,lang4 fei4   shi2 jian1,12
6761,房间 那,fang2 jian1   na4,11
6762,房间 那 头,fang2 jian1   na4   tou2,11
6763,房间 里 的,fang2 jian1   li3   de,11
6971,那 间,na4   jian1,11
7229,多 长 时间,duo1   zhang3   shi2 jian1,10
7332,中间 有,zhong1 jian1   you3,10
7365,小 隔间,xiao3   ge2 jian1,10
7741,个 房间 里,ge4   fang2 jian1   li3,10
7750,时间 才,shi2 jian1   cai2,10
7981,的 一 间,de   yi1   jian1,10
7998,间 的,jian1   de,10
8020,隔间 的,ge2 jian1   de,10
8692,走出 房间,zou3 chu1   fang2 jian1,9
8796,过 房间,guo4   fang2 jian1,9
8847,时间 不,shi2 jian1   bu4,9
8860,是 一 间,shi4   yi1   jian1,9
8948,有 时间,you3   shi2 jian1,9
8988,中间 的 一,zhong1 jian1   de   yi1,9
9185,的 储物 间里,de   chu3 wu4   jian1 li3,9
