Order Number,Item,Pinyin,Frequency
37,弗农 姨父,fu2 nong2   yi2 fu4,401
137,弗雷德 和,fu2 lei2 de2   he2,178
224,弗雷德 和 乔治,fu2 lei2 de2   he2   qiao2 zhi4,134
311,庞弗雷 女士,pang2 fu2 lei2   nv3 shi4,106
445,弗雷德 说,fu2 lei2 de2   shuo1,84
848,弗立维 教授,fu2 li4 wei2   jiao4 shou4,54
1414,弗农 姨父 的,fu2 nong2   yi2 fu4   de,38
1905,弗农 姨父 说,fu2 nong2   yi2 fu4   shuo1,30
3610,弗农 姨父 和,fu2 nong2   yi2 fu4   he2,18
5047,和 弗农,he2   fu2 nong2,14
5048,和 弗农 姨父,he2   fu2 nong2   yi2 fu4,14
5685,弗农 姨父 和 佩妮,fu2 nong2   yi2 fu4   he2   pei4 ni1,13
5686,弗农 姨父 和 佩妮 姨妈,fu2 nong2   yi2 fu4   he2   pei4 ni1   yi2 ma1,13
5833,着 弗雷德,zhe   fu2 lei2 de2,12
6623,弗洛伯 毛虫,fu2 luo4 bo2   mao2 chong2,11
7004,庞弗雷 女士 说,pang2 fu2 lei2   nv3 shi4   shuo1,11
7037,弗雷德 和 乔治 的,fu2 lei2 de2   he2   qiao2 zhi4   de,11
8192,着 弗农,zhe   fu2 nong2,9
9123,弗雷德 和 乔治•韦斯莱,fu2 lei2 de2   he2   qiao2 zhi4 • wei2 si1 lai2,9
9369,着 弗农 姨父,zhe   fu2 nong2   yi2 fu4,8
9450,了 弗雷德,le   fu2 lei2 de2,8
10269,是 弗雷德,shi4   fu2 lei2 de2,8
10602,弗农 姨父 吼道,fu2 nong2   yi2 fu4   hou3 dao4,8
11032,着 弗雷德 和,zhe   fu2 lei2 de2   he2,7
11035,着 弗雷德 和 乔治,zhe   fu2 lei2 de2   he2   qiao2 zhi4,7
11560,弗雷 女士,fu2 lei2   nv3 shi4,7
12257,是 弗农 姨父,shi4   fu2 nong2   yi2 fu4,7
12258,是 弗农,shi4   fu2 nong2,7
12335,和 弗立维,he2   fu2 li4 wei2,7
12336,和 弗雷德,he2   fu2 lei2 de2,7
12718,弗雷德 说 着,fu2 lei2 de2   shuo1   zhe,7
13384,了 弗农,le   fu2 nong2,6
13388,了 弗农 姨父,le   fu2 nong2   yi2 fu4,6
13572,姨妈 和 弗农,yi2 ma1   he2   fu2 nong2,6
13575,姨妈 和 弗农 姨父,yi2 ma1   he2   fu2 nong2   yi2 fu4,6
13654,佩妮 姨妈 和 弗农,pei4 ni1   yi2 ma1   he2   fu2 nong2,6
13657,佩妮 姨妈 和 弗农 姨父,pei4 ni1   yi2 ma1   he2   fu2 nong2   yi2 fu4,6
13853,像 弗农,xiang4   fu2 nong2,6
14137,弗农 姨父 又,fu2 nong2   yi2 fu4   you4,6
14145,弗立维 的,fu2 li4 wei2   de,6
15107,是 弗雷德 和,shi4   fu2 lei2 de2   he2,6
15199,和 弗立维 教授,he2   fu2 li4 wei2   jiao4 shou4,6
15636,弗农 姨父 在,fu2 nong2   yi2 fu4   zai4,6
15651,弗雷德 的,fu2 lei2 de2   de,6
15918,在 弗农 姨父,zai4   fu2 nong2   yi2 fu4,6
15920,在 弗农,zai4   fu2 nong2,6
17620,像 弗农 姨父,xiang4   fu2 nong2   yi2 fu4,5
17777,连 弗雷德 和,lian2   fu2 lei2 de2   he2,5
17778,连 弗雷德,lian2   fu2 lei2 de2,5
18061,弗农 姨父 也,fu2 nong2   yi2 fu4   ye3,5
18062,弗农 姨父 咆哮,fu2 nong2   yi2 fu4   pao2 xiao1,5
18072,弗立维 教授 的,fu2 li4 wei2   jiao4 shou4   de,5
18073,弗农 姨父 用,fu2 nong2   yi2 fu4   yong4,5
18077,弗雷德 把,fu2 lei2 de2   ba3,5
18078,弗雷德 对,fu2 lei2 de2   dui4,5
19479,是 弗雷德 和 乔治,shi4   fu2 lei2 de2   he2   qiao2 zhi4,5
21047,看见 弗雷德,kan4 jian4   fu2 lei2 de2,5
