Order Number,Item,Pinyin,Frequency
242,卢平 教授,lu2 ping2   jiao4 shou4,128
545,卢 平,lu2   ping2,73
934,卢 平 说,lu2   ping2   shuo1,51
1965,卢平 说,lu2 ping2   shuo1,29
2585,卢平 的,lu2 ping2   de,23
2862,卢 多,lu2   duo1,22
4191,卢平 教授 说,lu2 ping2   jiao4 shou4   shuo1,16
4533,卢平 说 着,lu2 ping2   shuo1   zhe,15
4735,和 卢平,he2   lu2 ping2,15
6451,着 卢平,zhe   lu2 ping2,11
7570,卢平 教授 的,lu2 ping2   jiao4 shou4   de,10
8869,是 卢平,shi4   lu2 ping2,9
11834,卢平 和,lu2 ping2   he2,7
13181,了 卢平,le   lu2 ping2,6
13762,跟 卢平,gen1   lu2 ping2,6
14528,卢 平 教授,lu2   ping2   jiao4 shou4,6
14529,卢娜·洛夫 古德,lu2 na4 · luo4 fu1   gu3 de2,6
15811,的 卢平,de   lu2 ping2,6
16382,但 卢平,dan4   lu2 ping2,5
17834,布莱克 和 卢平,bu4 lai2 ke4   he2   lu2 ping2,5
18666,卢平 把,lu2 ping2   ba3,5
18667,卢平 在,lu2 ping2   zai4,5
18668,卢修斯•马尔福 的,lu2 xiu1 si1 • ma3 er3 fu2   de,5
20502,的 卢平 教授,de   lu2 ping2   jiao4 shou4,5
20542,在 卢平,zai4   lu2 ping2,5
