Order Number,Item,Pinyin,Frequency
82,都 是,dou1   shi4,247
99,人 都,ren2   dou1,218
148,都 在,dou1   zai4,169
152,都 不,dou1   bu4,166
245,大家 都,da4 jia1   dou1,125
267,他们 都,ta1 men   dou1,118
491,一切 都,yi1 qie4   dou1,79
554,个 人 都,ge4   ren2   dou1,72
592,都 会,dou1   hui4,69
609,都 没有,dou1   mei2 you3,68
670,的 人 都,de   ren2   dou1,63
776,都 有,dou1   you3,58
822,都 知道,dou1   zhi1 dao4,56
831,每 个 人 都,mei3   ge4   ren2   dou1,55
871,都 要,dou1   yao4,53
883,都 被,dou1   bei4,53
973,我们 都,wo3 men   dou1,50
1033,都 能,dou1   neng2,48
1042,什么 都,shen2 me   dou1,48
1309,全 都,quan2   dou1,40
1346,都 没,dou1   mei2,39
1408,到处 都,dao4 chu4   dou1,38
1424,同学 都,tong2 xue2   dou1,38
1468,你们 都,ni3 men   dou1,37
1476,上 都,shang4   dou1,37
1486,东西 都,dong1 xi1   dou1,37
1495,都 很,dou1   hen3,37
1609,似乎 都,si4 hu1   dou1,34
1699,谁 都,shui2   dou1,33
1780,赫敏 都,he4 min3   dou1,31
1828,随时 都,sui2 shi2   dou1,31
1852,和 赫敏 都,he2   he4 min3   dou1,30
2017,到处 都 是,dao4 chu4   dou1   shi4,28
2033,都 不 会,dou1   bu4   hui4,28
2185,都 不 能,dou1   bu4   neng2,27
2187,同学们 都,tong2 xue2 men   dou1,27
2228,我 都,wo3   dou1,26
2342,俩 都,lia3   dou1,25
2529,他 都,ta1   dou1,24
2561,都 把,dou1   ba3,23
2566,罗恩 和 赫敏 都,luo2 en1   he2   he4 min3   dou1,23
2754,里 都,li3   dou1,22
2939,它们 都,ta1 men   dou1,21
3088,巫师 都,wu1 shi1   dou1,20
3158,的 东西 都,de   dong1 xi1   dou1,20
3195,两 人 都,liang3   ren2   dou1,20
3392,都 告诉,dou1   gao4 su4,19
3415,的 都,de   dou1,19
3428,学生 都,xue2 sheng1   dou1,19
