Order Number,Item,Pinyin,Frequency
1186,严厉 地,yan2 li4   di4,43
2147,严厉 地 说,yan2 li4   di4   shuo1,27
3045,严肃 地,yan2 su4   di4,21
6238,非常 严肃,fei1 chang2   yan2 su4,12
7614,严肃 地 说,yan2 su4   di4   shuo1,10
10000,严厉 的,yan2 li4   de,8
10003,严肃 的,yan2 su4   de,8
11908,严重 的,yan2 zhong4   de,7
14350,麦格 教授 严厉 地,mai4 ge2   jiao4 shou4   yan2 li4   di4,6
14352,麦格 教授 严厉,mai4 ge2   jiao4 shou4   yan2 li4,6
14617,严厉 地 问,yan2 li4   di4   wen4,6
14966,教授 严厉,jiao4 shou4   yan2 li4,6
14967,教授 严厉 地,jiao4 shou4   yan2 li4   di4,6
17372,赫敏 严厉 地 说,he4 min3   yan2 li4   di4   shuo1,5
17373,赫敏 严厉 地,he4 min3   yan2 li4   di4,5
17374,赫敏 严厉,he4 min3   yan2 li4,5
18222,非常 严肃 地,fei1 chang2   yan2 su4   di4,5
18278,得 严严实实,de2   yan2 yan2 shi2 shi2,5
18806,严密 的,yan2 mi4   de,5
