Order Number,Item,Pinyin,Frequency
1916,抽出 魔杖,chou1 chu1   mo2 zhang4,30
3383,抽出 一,chou1 chu1   yi1,19
3917,抽 了,chou1   le,17
4567,抽水 马桶,chou1 shui3   ma3 tong3,15
5287,倒抽 了 一,dao4 chou1   le   yi1,13
5467,倒抽 了,dao4 chou1   le,13
5484,倒抽 了 一 口,dao4 chou1   le   yi1   kou3,13
5676,里 抽出,li3   chou1 chu1,13
7623,倒抽 了 一 口 冷气,dao4 chou1   le   yi1   kou3   leng3 qi4,10
8759,抽出 了,chou1 chu1   le,9
12051,抽抽搭搭 地,chou1 chou1 da1 da1   di4,7
12261,他 抽出,ta1   chou1 chu1,7
15937,的 抽泣,de   chou1 qi4,6
16204,地 抽搐,di4   chou1 chu4,6
18041,里 抽,li3   chou1,5
18042,里 抽出 一,li3   chou1 chu1   yi1,5
18583,从 口袋 里 抽出,cong2   kou3 dai4   li3   chou1 chu1,5
18990,口袋 里 抽出,kou3 dai4   li3   chou1 chu1,5
19057,抽 了 一,chou1   le   yi1,5
19062,抽出 自己,chou1 chu1   zi4 ji3,5
19063,抽出 他,chou1 chu1   ta1,5
19064,抽出 自己 的 魔杖,chou1 chu1   zi4 ji3   de   mo2 zhang4,5
19065,抽动 着,chou1 dong4   zhe,5
19066,抽出 自己 的,chou1 chu1   zi4 ji3   de,5
19068,抽搐 的,chou1 chu4   de,5
19069,抽搐 了,chou1 chu4   le,5
19070,抽屉 里,chou1 ti4   li3,5
19072,抽水 马桶 里,chou1 shui3   ma3 tong3   li3,5
19481,他 抽出 魔杖,ta1   chou1 chu1   mo2 zhang4,5
19974,哈利 抽出,ha1 li4   chou1 chu1,5
20640,的 抽屉,de   chou1 ti4,5
